model_run;-8_1;-7_1;-6_1;-5_1;-4_1;1-3_1;1.8-3_1;3-3_1;4-3_1;-8_2;-7_2;-6_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
79;786.0592;720.13763;716.6185;9.120995;0.67405856;1.0242076;0.3461008;0.8105339;0.33118093;311.3302;68.872696;858.42236;85.84399;2.9477289;0.6492194;0.37584114;1.9034123;1.4895916;0.8810973;0.0;0;42.710066420351254;29.17385350224174;49.586732848604164;29.17385350224174;-11.980077962136333;-0.26920845251010195;-0.4248464379864907;0.07692307692307693
80;667.6704;182.71753;520.2809;36.74012;7.1703496;0.6504825;0.5865756;1.5278702;1.0290787;588.0396;713.343;290.285;35.71517;0.30016756;1.268776;0.47414926;1.8667645;0.5857494;0.997531;0.0;0;-21.36439240075546;-15.859334405165015;22.046331477051826;15.859334405165015;-1.1696142721212235;0.20179252118611385;0.18967942390624515;0.07692307692307693
81;412.323;585.5378;233.21297;54.704685;6.35533;0.042565856;0.39642513;0.63466644;1.1424509;739.41174;668.16205;648.93036;76.87036;3.6573198;0.9512872;0.40513322;1.3690014;1.8933679;1.0147872;0.0;0;-20.400167405671947;-14.982380837616262;21.49370619704171;15.15425158822174;-1.2872194707942208;0.20179252118611385;0.18967942390624515;0.1282051282051282
82;815.8802;422.53403;140.97095;32.587223;6.8048224;1.1997144;1.580704;1.2697351;0.43194914;425.0097;172.81987;181.5534;45.396263;3.5865116;1.7274386;1.7232769;0.04643198;0.85637635;0.88319576;0.0;0;-19.99164177676148;-16.290743066776912;20.748642251055337;16.290743066776912;-1.1759791971779299;0.20179252118611385;0.1896794239062452;0.1282051282051282
83;175.30319;61.063747;957.6825;76.05705;2.3173943;1.5671836;1.4529498;0.6620228;0.5497649;110.32459;275.89648;873.2004;89.749245;1.4099997;1.5568066;0.5979488;0.057613377;0.94921917;0.8222601;0.0;0;-10.094960286306256;-10.415878704171092;11.610424008468673;10.510414247899462;-1.3201998582152972;0.2991688517571227;0.20552463665724527;0.20512820512820512
84;32.48495;933.7445;659.2544;31.857983;9.849041;1.3036219;0.6157746;0.3027363;0.5753741;923.11365;551.4506;365.30295;50.371475;6.308543;1.0745273;1.627497;1.1941575;0.9701021;0.84297115;0.0;0;-27.734851005758138;-17.418434517677866;28.52262394811034;17.418434517677866;-1.1807610690438932;0.20179252118611385;0.1896794239062452;0.07692307692307693
85;99.147385;419.4671;811.14905;82.88555;5.5881677;1.5775614;0.11812532;1.4853612;0.29220155;651.0259;382.99857;195.09154;32.649117;3.872065;1.227638;0.58738357;0.4682018;0.39852807;0.90940124;0.0;0;-16.630749878478507;-13.814466971814255;18.408072498748624;13.862189076770647;-1.3174677963633816;0.18850285172661183;0.19575706873663962;0.1282051282051282
86;725.13574;786.0873;700.0008;14.758698;9.695786;0.3184218;0.3457941;1.1827314;1.9317845;893.47345;997.9499;29.547113;72.60185;2.9914396;1.3161647;0.017460523;1.3068827;1.2798034;0.9609989;0.0;0;-27.392276048097173;-17.339149067496237;28.03741278661572;17.339149067496237;-1.1753886516885177;0.20179252118611385;0.18967942390624515;0.02564102564102564
87;467.25845;422.15036;831.17896;76.96232;1.6500639;1.9436889;1.263454;1.6526607;1.3874779;770.04944;501.51285;315.69757;86.027374;6.048101;1.3138807;0.023606975;0.20081249;1.0478469;0.75936055;0.0;0;-15.270120401036928;-12.93376239562349;17.256669074605792;13.876392556539457;-1.4955039019976686;0.35918992629332386;0.24107286174146708;0.20512820512820512
88;169.65906;937.9867;170.8659;18.428198;4.056944;0.43055326;0.18984188;1.3611187;0.23057525;776.2419;883.40704;385.41687;85.11673;7.2294297;1.3951963;0.74179065;1.9750527;1.9657445;0.988541;0.0;0;-14.846221692230484;-7.3684089090807845;17.763141594929436;12.540558453824332;-1.581557216427657;0.2224664403780696;0.25251731868334815;0.3333333333333333
89;506.03433;297.56564;501.9807;52.84873;3.3634984;0.5408914;1.0775664;1.6362123;0.7207488;593.98364;212.56665;44.76648;47.892673;9.907041;0.9993836;1.7098529;0.23823452;1.5525928;1.0143994;0.0;0;-9.89091440292979;-8.307280033559692;11.814234711476187;8.948077056544008;-1.4733601910581704;0.35918992629332386;0.24022238573960022;0.20512820512820512
90;160.78899;418.10834;670.45355;32.120384;7.5531983;1.0295358;1.2297287;0.31834668;0.35347956;16.131964;560.6588;559.80664;44.073082;8.852001;0.25638336;1.1875186;0.6800461;0.88210034;0.9876005;0.0;0;-23.568560828672982;-15.282533314586175;24.548742212150653;15.282533314586175;-1.1913602011030149;0.20179252118611385;0.18967942390624515;0.10256410256410256
91;699.3572;761.2756;112.356;63.76971;7.4782386;0.020339098;1.3786297;1.2330215;0.47642842;883.8317;328.57745;460.1584;15.014398;0.16457902;1.9107352;1.3622167;0.20439535;1.7800192;1.0462404;0.0;0;-14.359235743251942;-13.830377881995076;15.572853046070344;13.830377881995076;-1.222401552759597;0.20179252118611385;0.18967942390624515;0.1794871794871795
92;451.6947;350.23065;158.45738;21.352766;4.8705726;0.8904725;0.25945795;0.7410834;1.8795608;832.615;935.1566;498.13184;4.020409;1.526159;0.04274654;0.83520633;0.77425957;1.850281;0.7948089;0.0;0;-22.65177917070437;-15.68567997238415;23.544407566928104;15.68567997238415;-1.2596161003995519;0.20179252118611385;0.18967942390624515;0.07692307692307693
93;387.21103;370.7135;637.64276;79.56143;0.17131856;0.3994933;0.9248147;1.4955479;0.28213838;729.73883;555.6687;142.13815;93.158905;5.4575496;0.042998005;0.5578758;0.67949134;1.1492847;1.1907244;0.0;0;21.443807727195924;22.713526221248685;26.36955650663961;22.713526221248685;-8.090001910607631;-0.11894305598148582;-0.09340483690561663;0.1282051282051282
94;308.49698;994.87494;870.01874;57.401028;1.760305;1.5005461;0.9321593;1.1643713;1.7608254;879.3778;657.40656;389.24576;72.55046;4.638463;1.8774325;1.2894448;1.2949448;1.9203858;0.866867;0.0;0;-13.113754514569504;-13.004474007318777;16.28491237349113;13.422389869874365;-1.6942651402381692;0.36478960513190817;0.283904961349767;0.28205128205128205
95;633.9798;560.0584;663.812;95.73159;0.51215404;1.5179292;1.6722124;0.11781839;1.6852517;192.36598;85.260574;968.1637;57.72049;8.730637;0.9938219;1.1631099;1.7199403;1.0450114;0.9688069;0.0;0;7.500292295470337;2.9316716346046405;15.404223921333628;13.07423949102585;-3.1700833052296593;-0.12218509381024656;-0.22119912223196983;0.3333333333333333
96;368.1945;692.48663;45.842766;71.20586;8.471676;1.2353123;0.9427469;1.0717565;1.4898999;289.04022;492.8103;363.84155;58.382374;8.147716;1.6369323;0.07931253;1.6223321;0.44649914;1.1782032;0.0;0;-21.6949114406377;-15.615797513170833;22.542366954957842;15.615797513170833;-1.2404953210115326;0.20179252118611385;0.18967942390624518;0.10256410256410256
97;96.77342;647.0276;970.7286;60.778816;2.904818;0.8491535;0.8195236;1.4911398;0.9984768;165.55025;583.67834;795.0316;2.4323492;5.292735;0.7775722;1.1106602;1.4684331;1.055121;1.1078334;0.0;0;-9.832392840073227;-11.227230441556259;12.855054694342781;11.943420466528579;-1.6702098408011126;0.36478960513190817;0.28195421652093106;0.28205128205128205
98;126.82584;829.6449;148.11183;82.93295;1.1880472;0.6273657;0.25568628;0.5329489;0.5241516;650.15265;297.49887;132.92448;45.429775;9.491471;0.8675768;1.2651672;1.9956597;0.97980577;1.1110392;0.0;0;18.74848761573936;20.686157084299225;25.748866450864973;20.686157084299225;-6.836922693961573;-0.17491873125704066;-0.17408526111664996;0.05128205128205128
99;962.2787;863.20685;240.23662;22.04629;3.548182;1.6566494;1.3919841;1.3125077;1.6636499;444.008;738.409;131.59328;92.140335;3.6010005;1.4136972;0.74315864;0.09677062;1.0298897;1.1502669;0.0;0;-14.659729854573675;-13.42885549460459;16.32511521736521;13.723070049332307;-1.4469209215519168;0.35918992629332386;0.2314852853176954;0.1794871794871795
100;909.4949;567.6236;975.2176;63.31097;0.7821203;1.0191163;1.243381;1.6834422;1.6698092;111.61768;471.91418;998.93646;46.257523;6.5241776;1.0226153;0.6904872;1.5812027;0.35923454;1.2335001;0.0;0;5.841828410063229;9.514287670807164;13.345054312010593;11.645869197146908;-4.095268803682952;0.3205797883136635;0.3386303218444174;0.1282051282051282
101;702.7101;301.6105;773.3227;39.101345;9.788783;0.9979689;1.4367301;0.13968341;1.0553788;579.8807;565.6973;651.87933;58.1232;6.963323;1.8022289;1.5769699;0.26931638;0.41613;0.77056164;0.0;0;-30.384945147760163;-18.735117523701973;30.722144437438356;18.735117523701973;-1.0804428920495388;0.20179252118611385;0.1896794239062452;0.02564102564102564
102;273.21127;32.572247;937.21094;74.40472;3.156929;0.23573145;1.3160037;1.1602645;0.10475064;345.5959;367.321;668.1861;37.772408;5.0900874;1.3860707;0.7480456;1.2201341;0.7940903;1.2486961;0.0;0;-1.584419801366887;-2.730428088906905;7.957633715423369;6.661905352644624;-1.7371458450311796;0.09980678200920998;0.22550792054758978;0.38461538461538464
103;969.4846;618.2592;808.55347;2.544494;9.331336;0.44458225;1.7518148;1.7763258;0.39399275;495.60278;679.74023;431.66464;10.592943;2.165169;1.0592632;0.58003056;1.6242161;1.513726;1.2174551;0.0;0;-21.605870467024317;-16.95824697406198;22.353866557552756;16.95824697406198;-1.1511793574832307;0.20179252118611385;0.18967942390624515;0.05128205128205128
104;780.9634;827.2142;655.2171;42.828438;6.8304596;0.7273737;1.7559187;0.26157558;0.12160608;268.76807;112.13977;763.53485;32.42452;1.5578609;1.6611726;1.5715646;1.3261708;0.4711496;0.8208936;0.0;0;-18.058433134036395;-16.095548196405673;19.765870767010313;16.095548196405673;-1.2149378776350614;0.04765521532414344;0.17472852318241394;0.10256410256410256
105;719.7213;456.0344;291.70746;65.20502;5.6654086;1.4007171;0.62228966;0.5458029;0.36787766;169.53725;511.16516;928.8956;8.600403;1.6238765;1.0943481;1.9698372;0.23796396;0.17183019;0.8973997;0.0;0;-19.362681728930237;-14.493279755239712;20.623378053224194;14.966779313069509;-1.2602153034622334;0.20179252118611385;0.18967942390624515;0.10256410256410256
106;454.8679;173.05908;333.61264;46.11787;4.760215;1.6920893;0.373;1.2555889;1.0217583;456.30627;896.684;91.18321;57.900097;3.88528;0.60624623;0.37772515;0.3758712;0.5417654;1.0794983;0.0;0;-16.235187749349468;-11.181621817156639;17.757268431410004;13.982046451862459;-1.3632249785149866;0.2991688517571227;0.2102941806443821;0.20512820512820512
107;279.51913;295.20126;947.79834;23.873362;6.8769274;1.9857919;1.8536903;1.174516;1.7098051;233.88689;242.83203;180.6775;98.17724;6.7144914;0.24956115;0.76307577;1.7751361;0.7998641;1.1902368;0.0;0;-18.358406816843324;-15.12438095538161;18.991559948654462;15.12438095538161;-1.2021109994138863;0.20179252118611385;0.18967942390624515;0.05128205128205128
108;105.427055;514.88904;862.01935;46.48849;6.8658905;0.86058986;1.4289494;1.5888582;1.3099413;410.96347;869.76355;867.41144;36.3336;3.1071875;0.70759565;0.015220513;1.8222734;0.12046628;1.0210997;0.0;0;-23.9610737732932;-15.551942926051765;24.691499220861807;15.551942926051765;-1.2072785626721139;0.20179252118611385;0.18967942390624515;0.10256410256410256
109;903.57635;838.3144;365.89554;84.98948;0.1151054;0.9118767;1.942245;1.2618152;1.205797;388.45258;886.2011;88.35021;85.85809;8.606933;1.2727784;0.9766098;1.4954436;0.82593274;1.0064944;0.0;0;-7.197415853603273;-5.381654320626183;13.080583939330644;11.164346969466862;-2.2872839833997527;0.43377562950156645;0.35415064637115773;0.2564102564102564
110;461.21854;180.03561;379.53473;20.763218;9.078759;1.5344604;0.99894184;1.1559316;1.4984275;941.0209;238.12747;365.54315;4.373809;5.963208;1.963558;0.5728399;0.5942234;1.1782098;0.8098337;0.0;0;-27.643457393689598;-18.583503292791136;27.89531653435098;18.583503292791136;-1.0649554295168862;0.20179252118611385;0.18967942390624515;0.05128205128205128
111;210.33974;616.0284;304.71744;36.7805;3.6859546;0.6492417;1.9248643;0.9091843;1.2834238;194.97614;89.91736;92.374344;50.55135;4.5459146;1.4936237;1.6529918;0.50842434;1.6508479;1.111938;0.0;0;-6.793429542471629;-7.548159847354782;9.83345765185997;8.24713567647143;-1.3929201594790486;0.19711642296584847;0.22096486391053624;0.28205128205128205
112;312.89706;755.8349;332.86884;99.034515;3.5391984;1.0856308;0.2542104;0.16571607;0.89242023;293.57794;766.77423;413.89108;65.48137;3.2210562;1.2417413;1.8323861;0.15344438;0.9738594;0.999665;0.0;0;-13.719335680366852;-11.062491899400783;16.900240421185693;13.668200393245883;-1.6281817018400904;0.3595698770088767;0.26342236376780975;0.1794871794871795
113;583.42737;936.6871;862.0608;91.290436;4.0718393;1.3572645;1.1848254;1.1862657;1.6325732;793.9457;958.9962;452.68878;31.99078;1.1428132;0.41275015;0.24117999;0.9410768;1.4648111;0.80215985;0.0;0;-23.444543140789282;-15.339089067156209;24.507539945412628;15.5707504410762;-1.3008004904434671;0.20179252118611385;0.1896794239062452;0.1282051282051282
114;185.00505;125.53665;20.401789;3.4934373;6.855975;0.48013693;0.99850327;0.3216854;0.6272671;302.90378;263.1595;188.33098;9.924886;5.5052032;1.4169296;1.7289679;0.7952877;1.3588568;1.2061591;0.0;0;-14.307128834725582;-14.189389171014398;15.109241465888744;14.189389171014398;-1.2188075260112288;0.20179252118611385;0.18967942390624515;0.1282051282051282
115;858.04816;927.12775;441.6921;53.080162;3.7664173;0.566384;0.0152633935;1.9917405;1.8569486;485.4604;913.8739;90.82836;21.86825;3.7878656;1.0506825;0.4378216;0.49768522;1.0852923;0.8686974;0.0;0;-16.53970979704006;-14.384792697417254;19.412922005595146;16.025110291832533;-1.5945626893738791;0.3474918893985722;0.25357473569670985;0.23076923076923078
116;760.9343;605.4529;943.41125;6.6347613;3.7445724;0.7188194;0.39386845;0.16621517;0.24121925;764.32764;216.08574;423.21347;7.0939736;9.628955;1.4805454;0.6228422;1.3039244;1.1242882;1.0163574;0.0;0;-6.671419710606377;-6.138692570915026;9.639490271999849;7.846594213999339;-1.645534342625075;0.36478960513190817;0.28092883211675135;0.3333333333333333
117;722.2683;769.03455;547.21;92.3981;0.6440141;1.1595929;0.31540957;0.16067545;1.278983;14.343764;365.7116;519.3451;88.833145;7.426795;0.7373062;1.7726277;0.42209268;0.5873401;1.1670214;0.0;0;28.88043835825064;29.429940040879785;35.70104026319801;29.429940040879785;-9.910482803751647;-0.2819011843141239;-0.2716928575094844;0.07692307692307693
118;437.7721;63.23696;455.94135;44.21034;4.1722503;0.54812676;0.13101049;1.5767856;1.0060276;956.9934;887.04694;739.66113;0.557746;1.3608773;0.96147966;0.73683894;0.18693078;0.3015705;1.087433;0.0;0;-9.79347092739252;-13.332062804050508;12.336133218813057;13.7586942832599;-1.5513036438563528;0.35095143254523936;0.2631708082492829;0.2564102564102564
119;631.03577;511.08667;319.2461;41.901855;1.5032899;0.42425388;1.8968166;0.21131887;0.8572657;468.2047;311.01987;728.7361;7.03027;5.5650325;1.0567926;0.04356118;0.8703407;1.0644523;0.867304;0.0;0;-10.939238495750132;-10.211188831064504;12.746013623627855;11.755312269386025;-1.488609699631518;0.35918992629332386;0.24613835013153434;0.2564102564102564
120;588.257;626.4034;83.1735;27.367308;8.557337;0.30752134;1.9310807;0.8161018;0.8651356;761.8553;758.1387;79.218185;79.58941;8.739952;0.73057353;0.113094255;1.4568521;0.5481618;1.2498099;0.0;0;-23.045930616985167;-15.604297603458377;23.82218290774453;15.604297603458377;-1.199646338794641;0.20179252118611385;0.18967942390624515;0.07692307692307693
121;653.34814;313.7655;232.24161;56.925014;3.3517656;1.6205267;1.7845825;1.855723;0.09399297;921.5992;155.49866;443.58472;30.043032;9.392952;1.1616452;0.6819715;0.37605813;0.74654853;0.7964386;0.0;0;-15.404892023661537;-12.36963657089484;17.927377624839355;13.402937124598651;-1.2904892176206226;0.0727140582496241;0.16394249151011261;0.1794871794871795
122;93.59988;437.3337;99.553825;14.585372;9.609065;1.7730833;1.977873;1.5778861;1.5055125;878.03613;384.97858;845.3312;36.53951;9.315931;0.55997616;1.7699952;1.1798047;1.5010676;1.1527171;0.0;0;-24.8763384992948;-17.33353318533409;25.316892399102525;17.33353318533409;-1.1328309739209654;0.20179252118611385;0.18967942390624515;0.02564102564102564
123;421.64932;558.7551;135.43243;79.9156;6.848435;1.8103967;1.6630218;0.47335598;0.7111707;228.17519;941.3302;601.0195;30.738033;8.172991;0.16192159;0.18646212;0.18395472;1.3438163;0.9820793;0.0;0;-24.783415917317477;-14.896363935232301;25.677313125217196;14.896363935232301;-1.2181098513398514;0.20179252118611385;0.18967942390624515;0.1282051282051282
124;51.198032;557.02246;171.88138;49.171913;7.563954;1.645051;1.8650403;0.50954944;0.95850635;559.6354;234.01955;856.30884;89.081604;2.778838;0.36497876;0.3991932;0.5446695;0.30416352;0.78608406;0.0;0;-24.18971218776534;-17.433307358486445;24.72840030124787;17.433307358486445;-1.1522127341958273;0.20179252118611385;0.1896794239062452;0.05128205128205128
125;499.0509;51.44291;309.00912;56.689644;9.478034;0.28320557;0.40328595;1.1886178;1.6967123;416.54825;704.68463;951.3505;92.88101;6.324849;0.99339503;1.9350052;1.6714923;0.26856345;0.87131846;0.0;0;-28.408857715296424;-17.90108625793934;28.715831185872077;17.90108625793934;-1.067776300590297;0.20179252118611385;0.18967942390624515;0.05128205128205128
126;336.5626;445.08694;20.906513;84.0964;2.3969584;0.20452636;0.52119887;0.9780139;1.158446;537.039;920.3583;340.93253;92.8885;7.1026263;0.14355847;0.82882875;0.30220613;1.7146606;0.7916611;0.0;0;-16.428770303141718;-13.573611927531545;19.265816978867825;14.013686330899503;-1.5806221674645347;0.35095143254523936;0.25489120592132425;0.1794871794871795
127;153.07895;221.67998;950.64246;18.596363;5.6772366;1.003337;1.7255116;0.24232526;1.7043588;781.8344;787.10516;141.6267;30.803598;8.34257;0.7794857;1.7465664;1.3357066;0.78307486;0.8534804;0.0;0;-26.18613585162896;-16.038297164474642;26.69304781202727;16.038297164474642;-1.1567006855576933;0.20179252118611385;0.18967942390624515;0.05128205128205128
128;112.368935;917.52814;132.5809;17.600788;0.41685078;1.0476396;0.96413285;0.3257082;0.282788;360.93436;948.50916;93.08381;20.117855;8.864036;1.3546213;0.7729322;0.03841968;0.37251905;1.1923586;0.0;0;9.797295919435728;15.227833958461474;16.591164656325102;17.432877031287973;-6.4062303006663734;0.34655139603425844;0.3673788488098591;0.20512820512820512
129;591.7681;976.8142;389.31738;42.13809;1.0165793;1.4683181;1.4367751;1.6077636;0.57081693;482.43762;944.3109;135.15535;82.816826;5.3170056;1.0291438;1.04143;1.1024469;1.2299896;0.896236;0.0;0;-11.762029745350175;-8.033196080963478;15.814660702734617;10.838432210520608;-1.7937923298043177;0.3607215893318567;0.3047470534146749;0.3333333333333333
130;178.88704;306.65042;880.7323;78.63421;3.6722033;0.4535327;1.1281991;0.6961336;0.4635855;611.8994;122.49992;685.66003;84.91159;3.2405143;1.1116052;1.8944039;0.49241254;1.9352704;1.0554044;0.0;0;-4.627656124449222;-5.882853123242228;9.479506360989667;8.780928090133386;-1.4651532653475368;0.15992497436732017;0.21472470362307458;0.2564102564102564
131;925.8689;183.43355;115.50229;5.948701;6.8281937;1.8625898;0.6182211;1.6000344;1.7738053;277.85776;605.6461;128.36943;35.492123;5.267071;1.4516382;1.9131941;0.4527634;1.2122006;0.8497788;0.0;0;-25.262274233057973;-16.803281081915657;25.726355706316387;16.803281081915657;-1.1412940963929266;0.20179252118611385;0.18967942390624523;0.02564102564102564
132;585.25055;227.30911;488.76822;79.537506;8.318619;0.6267603;0.5768213;0.38775632;1.5652988;610.5387;432.62607;952.8834;57.84276;9.221539;0.25058818;0.3394145;1.0134964;1.2074924;0.87247205;0.0;0;-26.51708905800411;-17.295250295064506;27.045354709698366;17.295250295064506;-1.145509157779262;0.20179252118611385;0.18967942390624515;0.07692307692307693
133;353.4011;482.97473;846.33575;50.125584;2.571478;1.1598399;1.4988774;1.2028707;1.6698607;157.4232;685.9108;662.3931;39.133694;5.266419;0.53498006;1.3567429;1.9755344;1.7786934;0.9263718;0.0;0;-17.131502050699627;-13.384732856264407;18.585467823618107;13.90862157512754;-1.4149781037404965;0.2991688517571227;0.2242084516894069;0.2564102564102564
134;595.00635;875.76056;561.393;56.22017;7.4932814;1.7297851;1.0688692;1.0151664;1.1416802;625.4299;745.12366;955.97394;1.5964497;1.4167672;0.8508264;0.8541919;0.47629824;0.40621632;1.2239202;0.0;0;-19.267655064199054;-15.376845152299353;20.198432455999825;15.376845152299353;-1.2556952726685437;0.20179252118611385;0.18967942390624515;0.10256410256410256
135;32.575832;505.03586;218.24016;56.482155;2.2506688;1.0516617;0.7251775;0.6595071;0.44929034;151.79936;252.78506;567.8709;41.12653;4.355351;0.54360217;0.3080284;1.1080537;1.1280247;0.855714;0.0;0;-6.330845829174469;-5.4507457659117335;9.752230855795519;6.951689114621928;-1.6949398524458474;0.3634025016669172;0.28657180955096134;0.3076923076923077
136;958.97363;64.83814;738.1544;5.711122;0.07049551;1.5095793;1.237909;1.2210683;0.7602268;777.9034;801.86914;210.29567;89.50455;7.6136494;0.8832143;0.061289158;0.7644298;0.4891823;1.0785397;0.0;0;15.652697168159625;21.315556335750074;22.33808382908889;21.315556335750074;-8.30396344351637;0.21109204987579175;0.2658675274910764;0.10256410256410256
