model_run;-8_1;-7_1;-6_1;-5_1;-4_1;1-3_1;1.8-3_1;3-3_1;4-3_1;-8_2;-7_2;-6_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
4456;157.48805;212.52504;270.98492;38.081543;8.233004;1.0297214;0.77541107;0.9427532;1.5447712;934.5306;868.3409;515.1172;83.18645;1.838841;1.3180777;1.3811541;0.79941356;1.6627175;0.84684974;0.0;0;-42.67997452410039;-19.19302304629423;43.091730197258364;19.19302304629423;-1.1142020832936128;0.20044593143431833;0.18531554452469937;0.024390243902439025
4457;588.2227;187.18785;274.2947;92.89128;6.4397883;1.9026581;0.21768;0.15705688;1.4275391;670.501;269.14365;289.675;49.021893;1.6179541;1.4970988;1.0580058;1.1646926;0.853112;1.0925897;0.0;0;-25.186166050072526;-12.264163741071485;26.21470012718842;12.727410604178147;-1.2505433862594602;0.20044593143431833;0.18531554452469942;0.12195121951219512
4458;54.49199;590.92633;576.6096;70.86639;8.300383;0.6476904;0.31703568;0.11873446;0.7257682;157.71275;466.52216;941.4193;8.564417;1.478207;1.0257215;1.6850628;0.83147025;1.1504009;0.7814297;0.0;0;-40.37203635539361;-18.666103810989227;41.11730973807447;18.666103810989227;-1.175349889738422;0.20044593143431833;0.18531554452469942;0.07317073170731707
4459;826.25757;973.64935;372.50885;30.17108;7.07459;0.32995632;1.3407441;0.6686408;0.94015455;971.82855;748.49286;650.0955;3.985925;5.36145;0.46347392;1.5662425;1.5854962;1.4459721;1.209204;0.0;0;-35.356861696531425;-15.295629480784271;36.24596802447946;15.414784531382992;-1.2460909565481826;0.20044593143431833;0.18531554452469937;0.07317073170731707
4460;426.70258;878.46686;669.4338;9.582228;6.657005;1.6535335;1.3061708;0.41507468;1.1091793;903.18365;826.5688;549.40674;56.68711;9.122516;0.9975236;1.164457;1.879729;1.2476202;0.7800341;0.0;0;-43.24390294020098;-17.020039277857904;43.85216619961275;17.020039277857904;-1.1778477600528783;0.20044593143431833;0.18531554452469937;0.04878048780487805
4461;420.6067;34.999363;614.13727;81.5536;0.4752992;1.9812602;1.8905863;0.18235697;1.7770365;224.60995;130.76292;794.202;58.739155;5.022043;0.62225425;0.040591773;1.8878363;1.607232;0.78218436;0.0;0;-13.727676852125757;-2.9486842200452372;21.418737172803862;8.68650502595193;-1.820225404307113;0.12067179050775494;0.15093868442334285;0.3170731707317073
4462;333.89914;280.98935;660.5407;45.860134;4.6101403;1.5623413;1.8413438;0.058630165;1.326397;660.27716;956.25507;340.75394;18.197334;4.103946;0.4431606;1.2813301;0.081916414;0.36070472;0.7931178;0.0;0;-40.72978109563453;-16.307322836113656;41.31281870705918;16.307322836113656;-1.1821014510321792;0.20044593143431833;0.18531554452469937;0.07317073170731707
4463;969.66034;165.68489;259.79443;7.3620796;0.3481227;0.28540006;1.7491413;1.9569919;1.1890727;879.44403;821.1653;738.94934;30.755585;2.1013863;1.0073178;1.5806007;0.9526948;0.18374692;0.9770792;0.0;0;-16.25438219853253;-3.6841806086339375;24.05435402613472;9.117806348392719;-3.2753068710557947;0.5903870734275571;0.449109180701187;0.24390243902439024
4464;183.16779;975.9211;769.69763;10.401923;0.9327768;1.1058828;1.3849992;0.432067;1.6237668;228.31485;508.5137;357.17828;39.497917;8.860723;0.104977615;1.6305481;0.7346847;0.6811045;1.0253785;0.0;0;-17.825060681823565;-3.1409885535064177;24.31789570465507;10.131238910536013;-2.813236839515696;0.5741078095823445;0.4233505659015439;0.2682926829268293
4465;159.79474;243.25414;667.3952;96.69944;5.4146366;0.8163286;0.54051286;1.9695328;0.61561126;924.40564;505.61014;265.46997;1.1770476;9.866634;1.4365118;1.0929925;0.18992493;1.0584236;0.82573557;0.0;0;-37.36780283038599;-15.377681528067484;38.27329289961426;15.377681528067484;-1.2137860790985213;0.20044593143431833;0.18531554452469937;0.0975609756097561
4466;173.87619;209.30005;139.34311;24.375895;0.48431554;1.2705312;0.3645339;1.0935583;0.8935088;188.24925;512.02246;240.37099;97.0311;7.1053967;1.5335565;0.69117486;1.6787701;1.5132369;1.1254019;0.0;0;24.199145789116614;37.23188486157201;49.741268269614274;42.32929354737257;-12.593659788089088;-0.08318558927143878;-0.05442531517331425;0.0975609756097561
4467;661.9422;624.66656;208.17113;96.66246;9.133072;1.340538;1.8993415;0.3917467;1.3764416;363.598;817.62787;884.7396;82.979485;5.160796;1.9706721;0.7238771;1.3388925;1.5834421;0.8116986;0.0;0;-44.85858080199807;-18.552851085705782;45.381312489874475;18.552851085705782;-1.1443757925335107;0.20044593143431833;0.18531554452469942;0.07317073170731707
4468;991.9764;560.6247;307.9555;68.14784;4.5089064;1.6161095;1.9196616;0.29914922;0.8137152;943.6927;550.9843;807.4199;25.102943;9.1338625;1.7586888;0.73972315;1.142924;1.14038;1.2188675;0.0;0;-30.399514917728766;-12.67279310301987;31.651282896233692;13.136651139700945;-1.3291113671085932;0.29632806532566497;0.20322946889628637;0.1951219512195122
4469;243.12042;233.59297;936.6811;30.11906;7.002667;0.48777217;1.0138247;0.4096011;0.96336865;947.19965;814.4234;216.15967;84.4582;5.2556934;0.5964238;1.3902389;1.8408604;1.5483143;0.96715105;0.0;0;-39.544018231199914;-16.266519649946844;40.187089181177846;16.266519649946844;-1.1681798278052948;0.20044593143431833;0.18531554452469937;0.07317073170731707
4470;906.5612;673.6612;333.08636;38.434414;1.4864739;1.9297103;1.1013433;0.733918;0.32916376;33.051235;864.9017;79.492874;60.973377;3.460491;0.6153609;1.4034084;1.289886;1.149689;1.021529;0.0;0;-21.570696196137135;-6.2746697255604715;26.933046267219556;11.744501458203274;-2.049627773711248;0.3507412181897828;0.3197776214290995;0.2926829268292683
4471;285.83038;106.03714;29.680292;77.72614;8.477476;0.43723136;0.02069203;0.41793314;1.2239444;867.72955;705.4529;163.0537;17.970385;1.8778965;0.8932435;1.1921728;1.841509;0.4951433;1.132927;0.0;0;-34.02625285876841;-16.215582080143747;35.13995474056857;16.215582080143747;-1.1733306691761396;0.19366322379551335;0.18779048720947591;0.04878048780487805
4472;651.4209;29.175375;150.20947;43.597958;4.7858887;0.25695506;0.30568534;1.6577628;1.2840672;696.786;56.406902;314.48288;78.99449;1.3852161;1.4511969;1.5347838;1.3437936;1.4984736;1.1650525;0.0;0;-0.6532184740587946;-4.136903610748476;27.32909908604239;11.160450652962822;-2.6246675940214703;-0.19372899156033743;-0.3848319868805231;0.3170731707317073
4473;50.093964;91.590645;41.850105;7.5676026;5.5921717;1.6594537;1.0965286;0.74039376;1.7138095;873.0034;453.3667;613.7267;9.71749;4.4955673;0.091539964;0.964841;0.16541985;1.1973413;1.1485109;0.0;0;-28.63111049680939;-14.687775700661916;29.364284611174078;14.687775700661916;-1.2296563979121078;0.20044593143431833;0.18531554452469937;0.12195121951219512
4474;500.69745;371.21954;408.81085;23.058432;6.488357;0.9318659;0.3717683;1.058621;0.1799674;467.2962;263.08676;668.79144;42.445507;3.9000163;1.9238646;1.0732214;0.045211248;1.1391487;0.91826195;0.0;0;-31.085359098750782;-15.491418647240835;32.50919322229705;15.491418647240835;-1.2291948941908935;0.20044593143431833;0.18531554452469942;0.07317073170731707
4475;658.0243;975.2662;799.1819;86.04846;5.4035835;0.9855582;0.9626714;1.0074494;1.8001631;981.6925;53.042046;122.79361;75.46582;2.0788012;1.4082817;1.7360716;1.7527962;1.6202085;1.1223743;0.0;0;-15.388512371437162;-9.886724261807956;22.299574329234495;12.790311894748811;-1.4849208343576148;-0.21301297242538142;-0.11614152055193983;0.17073170731707318
4476;540.9566;551.77454;455.93143;69.6478;5.6362395;0.6442836;1.5918825;1.322479;0.18099868;750.74945;652.1069;460.1019;89.75499;5.0892973;1.7027847;1.0058786;1.0757067;0.08613261;0.79354745;0.0;0;-38.58044772434817;-16.240310409766153;40.39146964387483;16.240310409766153;-1.2237427973301334;0.20044593143431833;0.18531554452469937;0.0975609756097561
4477;245.45703;757.17883;840.6042;50.15151;7.4477882;0.102362335;1.6035482;1.9948289;1.4931434;761.7655;517.7048;525.76086;28.786827;7.2899065;1.3832545;0.60610056;0.6696222;0.47148454;1.0642526;0.0;0;-38.09885294274376;-15.994651841102069;38.78361540145292;15.994651841102069;-1.206502814203765;0.20044593143431833;0.18531554452469942;0.07317073170731707
4478;830.212;328.2808;57.054028;24.625017;8.066649;0.39526615;1.7247001;0.8926902;1.1821427;432.66934;70.49879;266.60886;60.37415;6.162135;1.8424609;0.8425354;1.2048559;1.3749186;0.9281194;0.0;0;-35.30746613520747;-18.460855101516557;35.717477518663664;18.460855101516557;-1.1230952824039653;0.20044593143431833;0.18531554452469942;0.024390243902439025
4479;970.4351;722.1457;475.02563;47.511604;3.068599;1.5256523;0.47906703;0.6520737;0.8180661;398.39847;625.5815;732.519;84.22215;7.734115;1.6359015;0.5159662;0.8793192;0.44560134;0.7585599;0.0;0;-32.99422372258925;-13.64330446859924;34.860141295558705;14.350856468199794;-1.4352021446840248;0.29632806532566497;0.21768870153646105;0.12195121951219512
4480;464.60413;966.5194;789.2046;78.90602;9.221272;0.45656857;0.8694756;1.9484122;1.8477198;213.50224;198.15424;599.25574;86.57457;8.093803;0.87755567;0.45682222;0.5978312;0.39315554;1.1456926;0.0;0;-34.51610590897458;-15.837445749980759;35.28546549197946;15.837445749980759;-1.2316245243298383;0.20044593143431833;0.18531554452469942;0.0975609756097561
4481;639.56006;364.1833;677.975;8.246165;3.5454278;1.9854052;1.2574223;1.9952691;0.9185725;67.66072;937.88336;733.5198;0.4361236;1.3675853;1.4206567;1.2206213;0.70759743;1.9025513;1.1896905;0.0;0;-25.72668059916026;-13.282562214340686;27.43629444456472;14.233954728976215;-1.4625443564818588;0.3562831181532157;0.24495188873315893;0.2682926829268293
4482;792.50916;999.06885;854.2973;99.4773;2.730533;1.5745913;1.1663613;1.5640562;0.059247233;902.44836;700.15784;701.50244;9.5586405;9.919415;1.8848164;0.04247941;1.2511159;1.8644308;0.8135459;0.0;0;-30.957902301830075;-10.603834501287821;35.07719480204429;12.988412890900861;-1.5327864313566995;0.051568627744271255;0.14609010275325895;0.17073170731707318
4483;249.07417;642.0259;281.09637;85.99028;3.1211898;1.6986943;1.9981556;1.5973631;1.0459712;594.786;13.714097;897.9286;18.993645;1.6444067;1.8905852;0.6283255;1.2804742;0.9435939;0.832474;0.0;0;-11.345590446725025;-11.287749793302169;19.151996462445197;13.977392786086057;-1.4677138940598675;-0.21301297242538142;-0.24348138433152844;0.1951219512195122
4484;865.8059;751.10547;505.8423;31.864782;3.5915663;1.7478286;0.5598;0.82057506;1.069592;562.5344;872.6935;676.3183;1.3705184;7.389056;1.8014253;1.28564;1.8666146;0.21499369;0.81422985;0.0;0;-34.977756042539426;-14.450658224042371;36.26930587919875;14.911482433333362;-1.3621858042402193;0.29632806532566497;0.20608153911861765;0.17073170731707318
4485;287.3989;259.64557;680.1098;87.07061;3.1761367;1.44062;0.1519655;1.0824156;1.4913054;344.64642;74.41779;802.1182;89.40438;5.695806;1.5027046;0.43413293;1.5940988;1.5725985;1.2498374;0.0;0;7.2929068942736865;7.970774542941115;32.94423175483986;16.42444641450527;-4.7009852986016165;0.013108998990528512;-0.27283496306980215;0.0975609756097561
4486;778.0725;646.65985;176.80505;68.203285;8.439064;0.9377038;0.7818454;0.71010387;0.722915;742.30255;21.486462;514.34204;6.7343388;5.188477;1.2730643;1.995705;1.4972199;1.5696623;0.7779531;0.0;0;-33.779140016299394;-18.460945407621494;34.4005072575338;18.460945407621494;-1.1627443335370253;0.20044593143431833;0.18531554452469942;0.0975609756097561
4487;120.97824;515.8962;817.6486;66.66881;5.6159153;1.8348545;1.0408471;1.2415159;0.15713257;412.81232;401.27335;244.85136;91.532005;9.019237;1.1041919;1.2592849;1.5880371;0.7242437;1.0975507;0.0;0;-30.13003746680621;-12.095613354165664;32.58597738527319;12.756307850837885;-1.3224662413782207;0.19758299974682456;0.19807904877975083;0.17073170731707318
4488;295.50284;956.8386;318.35535;14.057006;9.676778;0.8587883;0.78060603;1.6532217;0.7054394;811.22864;164.14424;99.965416;30.663092;7.89757;0.3883168;1.2618746;0.043862328;1.5161493;0.7699213;0.0;0;-42.36329537468121;-19.014767226361414;42.89946362390746;19.014767226361414;-1.13830629573241;0.20044593143431833;0.18531554452469937;0.024390243902439025
4489;538.28375;905.6283;102.37423;90.59888;0.8487162;0.20067997;0.6455347;0.7543914;1.2091964;89.02561;819.70526;494.55884;7.536808;0.5791766;0.92272204;1.0714042;1.9612309;0.18717554;1.0746162;0.0;0;-6.641842763162663;9.465561689001817;25.678315598600076;14.293904137857567;-4.252504405701391;0.32601812374336725;0.3854972688270213;0.17073170731707318
4490;529.67285;402.70587;768.04425;45.089146;6.143662;1.1969213;0.52194625;1.0750347;1.0940579;254.95723;945.235;800.3535;37.854893;6.2780924;0.27813756;1.535089;1.9151499;0.9157418;1.2347944;0.0;0;-32.9118543246461;-13.58491927277936;34.15823538387997;14.557385460537404;-1.3116492374645798;0.29632806532566497;0.1954768080363204;0.14634146341463414
4491;851.9269;947.40106;707.9678;80.34245;0.96928275;0.22007392;0.8606939;1.5521902;1.695516;290.57547;785.5814;587.5024;72.84044;4.9520574;0.31563172;1.3938601;0.47132072;0.107075945;0.8362468;0.0;0;-23.96543093692533;-8.389678828022994;29.261948157080745;13.239367274031224;-1.9779327572492256;0.44108629210913547;0.3264395888523267;0.24390243902439024
4492;996.16595;885.9644;884.84296;30.022427;4.593912;1.3142229;1.3815122;0.42563695;0.5477028;33.09689;374.5226;35.5626;13.569979;4.140844;0.32388285;1.6768178;1.6847506;1.7647026;1.0949826;0.0;0;-28.64830919909938;-12.523021437567223;29.952841333352808;13.3073747983712;-1.3366432041452123;0.29632806532566497;0.2047655958386933;0.17073170731707318
4493;116.13874;594.48004;893.154;30.869566;3.8335228;1.9950782;0.30624267;1.2246306;1.142834;666.807;299.21185;246.81561;95.41187;0.34719232;0.9508174;0.51997775;0.7647995;0.70496726;1.1010275;0.0;0;-12.980539134439526;-3.7108284532723133;23.799950981146363;14.108019660147477;-1.8458986038791827;-0.13315507918097097;-0.23558403576073086;0.2926829268292683
4494;278.67426;91.29673;285.74054;96.47245;6.810941;1.3536639;1.7324125;1.5537584;1.9514215;704.6032;349.21042;446.66043;17.766764;8.782158;0.18310468;0.8601932;1.4355465;0.34702614;0.91346735;0.0;0;-39.76022461468872;-17.283467268825916;40.18712309707218;17.283467268825916;-1.1291697544151602;0.20044593143431833;0.18531554452469937;0.07317073170731707
4495;364.02222;169.18234;644.94916;49.716328;7.4569936;0.42899868;1.2858332;0.11377423;0.63419;419.2581;95.71174;408.18518;89.87027;3.277876;1.7197052;1.0755826;0.53656554;0.29929957;1.1917658;0.0;0;-22.722055607709493;-11.676421029621679;23.761612537311382;12.322071769445529;-1.1943353321299366;0.20044593143431833;0.18531554452469937;0.24390243902439024
4496;484.1292;86.1055;999.1318;6.083082;2.3885555;0.28434044;0.22366731;0.51488507;0.8778392;797.4987;904.56396;700.337;1.5324007;9.991618;1.81396;0.7171341;1.8836533;0.22380471;1.0985383;0.0;0;-13.448278387448049;0.9365132042468076;25.67828051872319;12.6176919905013;-3.9015800955671542;0.5869008879995383;0.4770354054270092;0.0975609756097561
4497;498.97064;116.913185;251.36848;83.5871;1.945211;0.71920854;0.056803983;0.060262647;1.9885063;954.19305;251.60703;183.98035;73.64222;8.1521225;1.3551346;0.5317335;1.793735;0.22625825;0.8569944;0.0;0;-7.7465318355480175;7.379163087032509;25.78344292440905;13.77189929861754;-3.6420713696601195;0.3707072243876123;0.3166283467283731;0.14634146341463414
4498;857.6331;977.18286;478.1479;22.80028;4.200909;0.30007267;0.11220058;0.022761669;0.29737163;739.3351;257.67935;376.1149;48.67272;8.030452;1.0412669;0.04433712;1.6339947;0.95294565;0.82106584;0.0;0;-28.222438202921534;-11.78343800756204;30.29326754866958;14.013885042308232;-1.4380863302112528;0.28857582282469446;0.2173594655444182;0.1951219512195122
4499;772.8537;220.04562;911.0647;87.8875;2.427453;1.1436896;0.18983312;0.9604581;1.1514416;676.54065;718.7183;540.6368;76.78282;5.928346;1.9080306;0.7498832;0.12653446;0.35288772;1.1714064;0.0;0;-14.605354843723372;0.2088268352143814;23.708248848229434;12.752672583809385;-2.8241637137798015;0.44848739262697374;0.381329538969652;0.3170731707317073
4500;28.663063;693.94604;112.04884;91.65234;6.769474;1.5683659;1.2906427;1.4043423;0.7469947;455.12482;621.5501;983.8904;65.7344;8.297914;0.650332;0.918316;0.14712408;1.5277865;0.76745224;0.0;0;-41.99662211898409;-17.363646944990563;42.819546353050384;17.363646944990563;-1.2071959459987478;0.20044593143431833;0.18531554452469937;0.12195121951219512
4501;460.47156;640.16296;928.9674;7.3693247;5.1817994;1.3196954;1.8823044;0.7722484;0.10182335;557.94666;959.2606;925.9523;19.619844;2.5178316;1.2121007;1.605744;1.0613091;1.0237479;1.184268;0.0;0;-31.86593225199416;-11.934667422682566;33.8488958357126;12.859255342349542;-1.274822439227122;0.17360844956031085;0.1866900068045642;0.1951219512195122
4502;621.8931;634.83344;493.27405;58.28468;8.271501;1.2382251;0.27527386;1.2459642;1.5239578;295.23044;981.4604;387.8867;5.0339885;5.930013;1.5983193;1.3744154;1.7602061;1.7451721;0.79650223;0.0;0;-43.85367616127871;-17.991331609898822;44.53049898341601;17.991331609898822;-1.1862916915978259;0.20044593143431833;0.18531554452469942;0.04878048780487805
4503;465.79163;214.63696;894.11035;98.15426;9.812908;0.8768569;0.5758214;0.39105847;0.40567526;251.66985;423.10938;340.71075;40.494606;5.8383303;1.4752657;0.686502;0.44755366;1.6503243;1.1859128;0.0;0;-35.10828147401819;-17.213233971779573;36.183953224577586;17.213233971779573;-1.1583998986768107;0.20044593143431833;0.18531554452469937;0.07317073170731707
4504;139.3388;583.5531;625.1577;93.09887;3.7872975;0.35373116;1.733043;1.674485;1.7851909;35.948574;921.7164;950.1968;57.97972;4.314568;1.6893758;1.4763536;0.26905692;1.4781235;0.87743217;0.0;0;-37.72192582039718;-14.71529538354946;38.64750442005589;15.237286803954873;-1.269519564379356;0.20044593143431833;0.18531554452469937;0.14634146341463414
4505;403.49933;629.28296;674.7212;52.571804;9.120847;1.2791815;1.0162901;0.7315554;0.84151894;486.05804;955.5835;862.96954;85.004005;5.673004;0.47370556;0.31787914;0.9218515;0.3506301;1.1537355;0.0;0;-39.25060764805879;-16.441342379843036;40.07836876143107;16.441342379843036;-1.200575202472999;0.20044593143431833;0.18531554452469942;0.12195121951219512
4506;417.53912;574.7013;775.2559;68.08127;7.7739506;0.84450203;0.85999405;1.4173429;0.29780442;232.82767;857.5608;713.0929;23.697779;7.5608335;1.6054778;0.60455656;1.868253;0.9283958;1.2496704;0.0;0;-34.714763645685665;-14.709694195961305;36.326794616516814;14.847576836943091;-1.2552190057617383;0.20044593143431833;0.18531554452469942;0.12195121951219512
4507;195.83876;194.30084;76.46473;60.46578;1.4997429;0.61786836;0.95172995;0.26858476;0.49956924;472.68985;933.19653;625.4075;30.197653;1.8788705;0.08050159;0.6684778;1.8901904;1.835104;0.8905266;0.0;0;-23.843309784797405;-9.493487853753976;27.980398465467527;11.087282563356212;-1.7778343796271683;0.367780652813539;0.3054572862781822;0.2926829268292683
4508;758.744;725.83;631.49066;20.40501;8.360924;1.3219796;0.21122964;1.638035;1.6674155;814.23303;603.99286;731.5819;34.062153;9.763052;1.1072826;0.06431435;1.8627023;1.5306637;1.1731267;0.0;0;-36.09575060586125;-16.179362097603104;37.006572298680055;16.179362097603104;-1.2472786948016454;0.20044593143431833;0.18531554452469942;0.07317073170731707
4509;328.18668;82.51073;924.6979;65.33446;4.820258;0.7632867;0.4469833;1.0409396;0.75402015;373.46158;123.18215;712.6274;72.44851;4.694854;0.029198054;1.7445871;1.0233499;1.0933428;1.1437374;0.0;0;-16.772619797686005;-6.12820425382472;21.49879474330666;8.372042366877565;-1.4510042187540817;0.13963304006225946;0.1907835470439275;0.17073170731707318
4510;593.0974;595.288;956.5625;33.380806;7.094517;0.3449774;1.9244133;1.9408336;0.51997155;328.67795;860.97876;838.3684;12.662793;6.931548;0.70511967;0.86099106;1.8756645;1.100682;1.1437502;0.0;0;-37.63930255960353;-15.181117614135388;38.504460534147114;15.181117614135388;-1.2040660194251878;0.20044593143431833;0.18531554452469937;0.0975609756097561
4511;520.5729;441.89673;968.63824;33.863396;7.02909;0.972192;1.2904154;0.816688;0.505403;452.36502;314.47278;726.3033;52.220505;9.066792;1.1628499;0.6178891;1.9634084;0.697021;0.9135467;0.0;0;-38.169671448363374;-16.565866546041093;38.93238259481748;16.565866546041093;-1.1809163187289258;0.20044593143431833;0.18531554452469942;0.12195121951219512
4512;878.65283;257.78372;649.3746;42.056816;8.860796;0.58547366;0.5797076;1.7472692;1.1705481;500.53873;925.8873;653.70734;59.08502;9.685739;1.4236777;1.4885958;1.8206927;1.6949309;1.163495;0.0;0;-39.14033135845179;-15.914581001595508;39.84380132099188;15.914581001595508;-1.1791844028320309;0.20044593143431833;0.18531554452469942;0.07317073170731707
4513;130.79478;809.3151;636.954;85.23247;7.6140356;1.4696425;1.8944856;0.83007795;0.5210805;279.9421;524.0479;937.44336;52.213356;5.87059;1.0011543;1.0699369;0.8800589;1.8016828;1.2229156;0.0;0;-34.41519622513682;-14.839469360721779;35.5201353545195;15.029004647936091;-1.2393217275802408;0.20044593143431833;0.18531554452469937;0.0975609756097561
4514;123.12038;184.13364;556.9404;23.910748;8.247992;0.103663616;0.80101556;0.22470574;1.8713126;603.92126;494.8155;941.2749;54.48096;9.595381;1.8967961;1.7705772;0.50866723;1.3704698;0.7562498;0.0;0;-44.77152729115024;-19.38469677820771;45.079113501656984;19.38469677820771;-1.0862518406142851;0.20044593143431833;0.18531554452469942;0.024390243902439025
4515;307.31647;933.6519;611.47784;25.154087;3.2159102;1.7071594;0.2903193;1.3783925;0.108241424;38.70529;832.99896;422.69025;43.452415;5.7620754;1.0276599;1.3646489;1.5061545;1.9987562;1.1535257;0.0;0;-21.192925800793557;-6.695393105679727;27.227260860228043;12.604010148563276;-1.9497857792336317;0.2727560715964022;0.27447679920136037;0.2682926829268293
4516;436.90283;885.71936;615.99677;0.8332574;9.731644;0.92807907;1.9309797;0.3741024;0.32015127;491.26157;394.3836;998.5463;98.61282;2.5581498;0.1526855;1.7900544;0.5326824;1.567628;0.7926903;0.0;0;-42.5055553418106;-18.4483927204968;43.06846729877036;18.4483927204968;-1.0841264490340334;0.20044593143431833;0.18531554452469937;0.04878048780487805
4517;305.55682;366.98166;51.984184;15.585186;6.6193056;0.04172822;1.3352038;1.601706;0.8636241;652.5325;115.15853;399.19482;45.119026;5.5201693;0.37134254;1.44546;0.7129588;1.647543;0.85322535;0.0;0;-35.14112546696353;-17.008236599079964;35.655184195904596;17.008236599079964;-1.1543088036543871;0.20044593143431833;0.18531554452469942;0.04878048780487805
4518;765.55524;312.1014;97.982574;97.87006;7.7391796;0.2753913;1.5081028;0.6763798;0.42446977;471.60202;785.9012;256.50583;83.70396;1.1905899;1.6922122;1.5635897;1.0787249;1.0119033;0.94067466;0.0;0;-39.06583405071657;-17.245140786700148;40.07040018636615;17.245140786700148;-1.1629419084204056;0.20044593143431833;0.18531554452469942;0.07317073170731707
4519;252.81319;146.11182;623.2224;43.443607;8.590224;1.8914266;0.05479854;1.5152849;1.5594574;978.4799;297.701;215.3053;55.476852;7.2610927;1.8909389;0.86571497;1.7251425;0.94540507;1.2436013;0.0;0;-30.553074805409295;-15.206110660151097;31.551767753761684;15.206110660151097;-1.2119189490375013;0.20044593143431833;0.18531554452469937;0.07317073170731707
4520;93.926994;917.16455;321.07428;19.596952;1.2465943;1.0786433;0.5734594;0.9680662;1.8339195;163.48454;847.4495;127.72698;61.171604;2.3522115;1.3414289;0.2186239;0.9654011;0.7390756;1.1127856;0.0;0;-12.29518850869725;1.4072240758063685;25.1377296073112;11.619827221201518;-3.9196887358342565;0.5173991862631989;0.44631734253340655;0.1951219512195122
4521;419.6618;631.25653;308.41122;96.57161;3.3707447;1.5394052;1.891401;1.07864;1.2043687;458.522;916.6559;371.27805;81.28205;4.1581106;1.4907699;0.9706727;0.16634859;0.98321646;1.2453811;0.0;0;-29.398411545239064;-12.47103588792217;31.14410786191568;12.747135801214682;-1.4207899008633627;0.29632806532566497;0.22058611189255142;0.1951219512195122
4522;775.6455;41.465748;201.50623;2.809075;8.361;1.7667266;0.31949577;1.471917;1.7094984;298.87817;397.9936;968.4119;98.172966;3.771325;1.241677;1.087947;1.1639656;1.2004157;0.9450326;0.0;0;-37.50350188231237;-18.335190798887595;37.8319521571628;18.335190798887595;-1.0820948765536547;0.20044593143431833;0.18531554452469937;0.04878048780487805
4523;852.05634;515.8894;803.05927;48.468224;9.2206;0.6474077;1.7482207;1.3334609;1.6031668;904.19147;673.7089;331.25934;14.226632;2.3677254;1.2808626;0.5093154;0.16449976;1.0870163;1.1117209;0.0;0;-38.431517177826976;-18.099098597637266;38.92350596066711;18.099098597637266;-1.1454670918843228;0.20044593143431833;0.18531554452469937;0.024390243902439025
4524;736.0114;94.940956;964.68524;80.47975;7.563373;1.0983648;1.5432312;1.3317883;0.32566747;187.80966;27.429426;920.35846;58.164043;7.2028947;1.8300915;0.46749106;0.4823866;0.41490352;1.0845994;0.0;0;-25.232563366467115;-16.618068697380664;26.36514593829115;16.618068697380664;-1.1575462339770366;0.20044593143431833;0.18531554452469942;0.0975609756097561
4525;562.3078;578.0132;631.4804;77.30524;4.828266;1.3041447;0.7632499;1.3213009;0.16551562;526.21173;796.07886;116.11635;18.315649;3.1965683;0.87707704;0.7452196;0.2307947;0.8848968;0.7524773;0.0;0;-37.19889126453186;-14.77635806985063;39.32671143218655;16.187239683428885;-1.2703890628634507;0.19366322379551335;0.18874905948074397;0.04878048780487805
4526;726.94977;513.87213;945.9657;19.002806;2.5187113;1.6847544;1.7745788;1.1746873;1.2617751;430.077;464.77243;154.9677;4.876607;9.418619;1.3373723;0.8454136;1.1636733;0.99944305;0.7966697;0.0;0;-34.02741851136517;-13.281010603802684;34.98260439215825;14.455611811819551;-1.2970418127867838;0.29632806532566497;0.20091935583715384;0.17073170731707318
4527;684.5756;92.017586;885.0453;70.80819;5.2550244;0.8459779;1.8461868;1.6162837;1.9652225;918.05365;271.716;171.45688;89.84114;0.0764494;1.3506243;1.2460792;0.4998539;1.0861646;0.7565741;0.0;0;-33.327128475654405;-18.090342463965214;33.728862803933836;18.090342463965214;-1.1201179361929363;0.20044593143431833;0.18531554452469937;0.04878048780487805
4528;242.02296;817.70197;225.74771;62.266632;3.9790292;1.903988;1.735065;0.60704;1.6654962;562.0277;876.5279;554.00354;99.36373;4.539959;0.7984716;0.59070635;1.2348012;0.12050435;0.98489493;0.0;0;-35.65774136669332;-14.02752551041877;36.74865262486685;14.887583544621577;-1.302963046968716;0.29632806532566497;0.192222831103259;0.17073170731707318
4529;555.2513;269.694;161.99065;67.5601;8.857451;1.2181702;0.8208854;0.3713123;1.2364367;471.0021;415.20062;991.9654;69.05407;4.6483846;0.9028943;0.14751726;1.3272339;1.461596;1.0384892;0.0;0;-37.43438839257753;-17.31017475385613;38.01634362199178;17.31017475385613;-1.1539521750399646;0.20044593143431833;0.18531554452469937;0.07317073170731707
4530;772.90326;546.0695;219.47092;26.68387;5.6769776;1.7490059;1.1783987;1.4729685;0.23077725;590.70917;825.17896;211.99345;40.627884;5.8493757;0.6473578;0.67277354;0.95636034;1.9368657;0.7708901;0.0;0;-39.95710391001892;-15.897329289417002;41.12573995449427;15.897329289417002;-1.2083858366874558;0.20044593143431833;0.18531554452469942;0.0975609756097561
