rno,k,i,j,rlen,rwid,rgrd,rtp,rbth,rhk,man,ncon,ustrf,ndv
852,1,53,74,18.2895982005229,2.53105709141457,0.131357404881072,317.520599365234,1,1.44,0.035,2,1,0
853,1,53,73,58.2718563515502,2.53722289127305,0.168735034567861,319.120788574219,1,1.44,0.035,2,1,0
854,1,53,72,20.796081568979,2.5403001791127,0.117588160614346,320.277404785156,1,1.44,0.035,2,1,0
855,1,54,72,38.1470748421093,2.54337374367198,0.0755904193722801,314.645538330078,1,1.44,0.035,2,1,0
856,1,54,71,50.7563768865464,2.96858552175948,0.0662707526464863,314.794799804688,1,1.44,0.035,2,1,0
857,1,55,71,10.7189318198875,3.09232921921325,0.0370039187694,312.44189453125,1,1.44,0.035,2,1,0
858,1,55,70,56.8657013821386,3.09737792334097,0.0870343068800916,314.269592285156,1,1.44,0.035,2,1,0
859,1,56,70,25.3378126654269,3.10745072366401,0.041753539796136,310.752349853516,1,1.44,0.035,2,1,0
860,1,56,69,33.4473012432551,3.14741957800354,0.106153014205774,310.953948974609,1,1.44,0.035,2,1,0
861,1,57,69,54.9758212118319,3.16227766016838,0.0280136975581143,308.801910400391,1,1.44,0.035,2,1,0
862,1,58,69,33.2820563084577,3.17214438511238,0.0655504789498478,308.526611328125,1,1.44,0.035,2,1,0
863,1,58,68,19.8253293137083,3.19178633370093,0.0304840893821497,307.371215820312,1,1.44,0.035,2,1,0
864,1,59,68,51.7397797959498,3.19667796313611,0.052129263519183,305.742462158203,1,1.44,0.035,2,1,0
865,1,60,68,52.7610133764962,3.20400140449407,0.0932863316330415,305.298583984375,1,1.44,0.035,2,1,0
866,2,61,68,22.1950164901574,3.20887441324836,0.0988903496274718,304.96240234375,1,1.44,0.035,2,1,0
867,1,61,67,49.4514908084919,3.24278044276821,0.0305882340801147,302.788604736328,1,1.44,0.035,2,1,0
868,1,62,67,18.8010819586163,3.24518874643679,0.0276921317657345,301.481414794922,1,1.44,0.035,2,1,0
869,1,62,66,10.7358658854687,3.2715630820756,0.0450463111680305,301.705841064453,1,1.44,0.035,2,1,0
870,1,19,98,27.1183086571291,0.7806247497998,0.129531937202037,424.192993164062,1,1.44,0.035,1,1,0
871,1,20,98,50.4235264373916,0.790569415042095,0.114732000545076,418.546203613281,1,1.44,0.035,2,1,0
872,1,20,99,0.696270340435432,1,0.125964022733132,419.882415771484,1,1.44,0.035,2,1,0
873,1,21,99,52.7071688652298,1.04582503316759,0.131800927854503,413.500823974609,1,1.44,0.035,2,1,0
874,1,22,99,53.7703637121243,1.06800046816469,0.133908204851782,407.572814941406,1,1.44,0.035,2,1,0
875,1,23,99,51.2134993784723,1.08972473588517,0.164721278584415,401.525817871094,1,1.44,0.035,2,1,0
876,1,24,99,50.9925658232049,1.125,0.176262289124263,393.324615478516,1,1.44,0.035,2,1,0
877,1,25,99,50.4395647881619,1.15920231193696,0.160977653155994,388.040405273438,1,1.44,0.035,2,1,0
878,1,26,99,31.3517265583109,1.1659223816361,0.183691348102154,383.257415771484,1,1.44,0.035,2,1,0
879,1,26,100,24.3987907477656,1.17260393995586,0.221142625766504,394.666595458984,1,1.44,0.035,2,1,0
880,1,27,100,53.4174249321363,1.18585412256314,0.234572624819913,388.875213623047,1,1.44,0.035,2,1,0
881,1,28,100,48.7085512461927,1.19895788082818,0.217714226145613,380.854614257812,1,1.44,0.035,2,1,0
882,1,28,99,3.10604102404653,1.21191996435408,0.143393266830002,372.066772460938,1,1.44,0.035,2,1,0
883,1,29,99,52.7850366998271,1.21834929310112,0.11182235057451,367.604797363281,1,1.44,0.035,2,1,0
884,1,30,99,53.6340812952627,1.23743686707646,0.0860072656741947,363.559783935547,1,1.44,0.035,2,1,0
885,1,31,99,36.2947581183793,1.25623445264011,0.0696354490823106,360.213195800781,1,1.44,0.035,2,1,0
886,1,31,98,17.0382004680666,1.83711730708738,0.0805429877962583,360.049194335938,1,1.44,0.035,2,1,0
887,1,32,98,51.7571493754741,1.84983107336859,0.0634549022115752,356.805389404297,1,1.44,0.035,2,1,0
888,1,33,98,52.0840929337437,1.87916204729661,0.0548242125772294,353.751129150391,1,1.44,0.035,2,1,0
889,1,34,98,56.3355497009108,1.88745860881769,0.06208955797058,351.727600097656,1,1.44,0.035,2,1,0
890,1,35,98,0.944454773448556,1.89571886101289,0.0744250843330506,350.079345703125,1,1.44,0.035,2,1,0
891,1,35,97,54.9120779979445,1.92840607756769,0.0536082774065421,348.170959472656,1,1.44,0.035,2,1,0
892,1,36,97,58.999724626196,1.93245310421754,0.0450968323822835,345.608215332031,1,1.44,0.035,2,1,0
893,1,36,96,1.1326407391292,2.25693376065847,0.0671468617394714,346.017883300781,1,1.44,0.035,2,1,0
894,1,37,96,53.7073210342199,2.26384628453435,0.0532643722730112,343.450256347656,1,1.44,0.035,2,1,0
895,1,37,95,45.3323900291901,2.27073776557312,0.0952595618809962,345.807312011719,1,1.44,0.035,2,1,0
