model_run;c1;c2;c3;c4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
4445;45.811275;28.267805;28.267805;28.267805;0.9935949;0.0;0;-52.25330750266385;-19.572429578853132;52.446072588302044;19.572429578853132;-1.044949440935567;0.20044593143431833;0.18531554452469942;0.04878048780487805
4446;38.141075;54.273457;54.273457;26.339378;1.1604012;0.0;0;-51.75876299721801;-18.932403107783045;51.98459851730188;18.932403107783045;-1.0568452336530505;0.20044593143431833;0.18531554452469937;0.04878048780487805
4447;48.941025;52.66431;52.66431;25.403572;1.2086935;0.0;0;-51.69949589279326;-18.851703714372405;51.92534184576192;18.851703714372405;-1.0568489864744743;0.20044593143431833;0.18531554452469937;0.04878048780487805
4448;55.476406;24.746614;24.746614;24.746614;1.1535906;0.0;0;-51.89907724984493;-19.43658449237728;52.10516215197712;19.43658449237728;-1.0497407228979467;0.20044593143431833;0.18531554452469937;0.04878048780487805
4449;2.0356734;34.79464;34.79464;34.79464;1.2282459;0.0;0;-52.391708704088614;-19.572280991408746;52.56467871911959;19.572280991408746;-1.0378289400797915;0.20044593143431833;0.18531554452469937;0.04878048780487805
4450;84.2258;94.21873;79.395584;79.395584;1.214518;0.0;0;-52.696124850352014;-18.99254401381205;52.85851309794499;18.99254401381205;-1.034022563957527;0.20044593143431833;0.18531554452469937;0.04878048780487805
4451;97.36667;25.067348;25.067348;5.448654;1.1662585;0.0;0;-48.939510929135814;-17.845709651974317;49.29543398003813;17.845709651974317;-1.103639124561469;0.20044593143431833;0.18531554452469942;0.024390243902439025
4452;65.34395;80.10469;8.060778;8.060778;0.8963163;0.0;0;-43.48996732790025;-12.041249666964148;44.54842988156587;12.041249666964148;-1.1581114501714689;0.20044593143431833;0.18531554452469942;0.2926829268292683
4453;66.04862;66.74039;57.159187;17.850788;0.837166;0.0;0;-51.03153595145042;-17.730428851829572;51.30085564141162;17.730428851829572;-1.0724869595639115;0.20044593143431833;0.18531554452469937;0.024390243902439025
4454;52.802708;53.267586;53.267586;53.267586;1.1135057;0.0;0;-51.25386790914565;-19.15719641911292;51.46182460478948;19.15719641911292;-1.050414027255674;0.20044593143431833;0.18531554452469937;0.04878048780487805
4455;33.434;13.760112;13.760112;13.760112;1.1727645;0.0;0;-49.94636180076333;-18.46487518788078;50.19341430989903;18.46487518788078;-1.0644772139424032;0.20044593143431833;0.18531554452469937;0.024390243902439025
4456;14.906293;20.465029;20.465029;20.465029;1.1615617;0.0;0;-50.8759376731806;-18.84452063742819;51.10466765592485;18.84452063742819;-1.0578864031572777;0.20044593143431833;0.18531554452469942;0.04878048780487805
4457;58.410492;17.905973;17.905973;17.905973;1.0718112;0.0;0;-51.25361431244006;-18.998017272240844;51.48457855933894;18.998017272240844;-1.0586900921231215;0.20044593143431833;0.18531554452469942;0.04878048780487805
4458;4.5036907;58.68356;57.237576;57.237576;1.164934;0.0;0;-53.1379744642558;-19.5232943480153;53.31533540894978;19.5232943480153;-1.0394084049396786;0.20044593143431833;0.18531554452469942;0.04878048780487805
4459;82.45201;97.338585;36.623394;30.108171;1.1035831;0.0;0;-48.189840784589855;-15.764456950144961;48.53745768270228;15.764456950144961;-1.0930634930613852;0.20044593143431833;0.18531554452469937;0.0975609756097561
4460;42.096962;87.72515;66.612816;9.500771;1.082683;0.0;0;-49.44434898075701;-16.34174778549084;49.84582810073622;16.34174778549084;-1.0995278197638525;0.20044593143431833;0.18531554452469937;0.04878048780487805
4461;41.481274;2.5349357;2.5349357;2.5349357;0.77328825;0.0;0;-39.47574506643174;-15.917509783215706;40.05849576961142;15.917509783215706;-1.1852314827905865;0.20044593143431833;0.18531554452469937;0.0975609756097561
4462;32.723816;27.379925;27.379925;27.379925;0.98023725;0.0;0;-52.437233768180484;-19.572743774884373;52.615427672908396;19.572743774884373;-1.0397080296670729;0.20044593143431833;0.18531554452469937;0.04878048780487805
4463;96.93569;15.734174;15.734174;7.2786217;0.76692307;0.0;0;-49.97515323754096;-17.594057520708475;50.2795296693925;17.594057520708475;-1.0850972485385795;0.20044593143431833;0.18531554452469937;0.024390243902439025
4464;17.499947;97.56802;76.73946;10.321204;0.796185;0.0;0;-50.20407406483754;-16.74182895744798;50.70733573263615;16.74182895744798;-1.1371660292523877;0.20044593143431833;0.18531554452469937;0.07317073170731707
4465;15.139269;23.568666;23.568666;23.568666;1.0205023;0.0;0;-51.793493969260595;-19.33963431038171;52.00623698536213;19.33963431038171;-1.052135718458063;0.20044593143431833;0.18531554452469942;0.04878048780487805
4466;16.561495;20.139305;13.073655;13.073655;0.7737395;0.0;0;-49.65347604475938;-17.225573300267456;49.911792617098136;17.225573300267456;-1.0685290192260666;0.20044593143431833;0.18531554452469937;0.04878048780487805
4467;65.85616;62.09132;20.025284;20.025284;1.2066102;0.0;0;-47.088687251387064;-15.227716382148117;47.467408489137284;15.227716382148117;-1.1037941308278745;0.20044593143431833;0.18531554452469937;0.14634146341463414
4468;99.18961;55.623096;30.103504;30.103504;0.9751705;0.0;0;-49.67495585169441;-17.13629755663007;49.94627295777763;17.13629755663007;-1.073205451732411;0.20044593143431833;0.18531554452469942;0.04878048780487805
4469;23.555162;22.59289;22.59289;22.59289;1.0999833;0.0;0;-51.81011234796672;-19.339876096066178;52.03694509826379;19.339876096066178;-1.057203948139468;0.20044593143431833;0.18531554452469937;0.04878048780487805
4470;90.56268;67.03978;32.641724;32.641724;0.8238976;0.0;0;-50.401213190749395;-17.228843975648687;50.65840071900904;17.228843975648687;-1.0681228898673447;0.20044593143431833;0.18531554452469937;0.04878048780487805
4471;27.86887;9.709751;1.9977095;1.9977095;1.1737976;0.0;0;-33.87547622035779;-7.885453139462555;35.061732547983894;8.054253314298165;-1.33198690239929;0.38637524941033624;0.22515064507700044;0.3902439024390244
4472;64.79351;1.946713;1.946713;1.946713;0.98903346;0.0;0;-29.371868042307035;-15.211219124160095;30.817325749685956;15.663592968076813;-1.4417559518994618;0.4371185542344132;0.25111045201380516;0.21951219512195122
4473;4.05949;8.250655;3.2268608;3.2268608;1.029388;0.0;0;-39.21153281299173;-10.57340534999554;39.809000151382854;10.62159171606146;-1.1905252155433768;0.20044593143431833;0.18531554452469937;0.14634146341463414
4474;49.570442;36.493176;36.493176;22.989115;1.0742421;0.0;0;-51.77165533775328;-19.019808924293585;52.00863175159629;19.019808924293585;-1.0608527335564428;0.20044593143431833;0.18531554452469937;0.04878048780487805
4475;65.46045;97.501884;79.71737;79.71737;1.0199491;0.0;0;-52.651040673456166;-18.89961331196514;52.845848536783215;18.89961331196514;-1.0456842501499595;0.20044593143431833;0.18531554452469942;0.04878048780487805
4476;53.636616;54.72923;45.049072;45.049072;1.0315936;0.0;0;-52.22719475943297;-18.898128287578004;52.43943108594465;18.898128287578004;-1.051953456735955;0.20044593143431833;0.18531554452469937;0.04878048780487805
4477;23.79116;75.47506;75.47506;50.1066;1.1222616;0.0;0;-52.75264396081419;-19.560339682476922;52.97290985171724;19.560339682476922;-1.0548417778364323;0.20044593143431833;0.18531554452469937;0.04878048780487805
4478;82.85141;32.15636;4.762457;4.762457;1.1532357;0.0;0;-41.677351981398175;-11.075306988196417;42.48380946909304;11.261578655739442;-1.1742702085955183;0.20044593143431833;0.18531554452469942;0.3170731707317073
4479;97.01395;71.936714;46.97759;46.97759;0.903083;0.0;0;-51.333132391357935;-18.18548630787427;51.54595529958553;18.18548630787427;-1.052164456519335;0.20044593143431833;0.18531554452469942;0.04878048780487805
4480;45.92502;96.61846;78.70966;78.70966;1.2110246;0.0;0;-52.59036443959729;-19.76811443695746;52.92811069423047;19.76811443695746;-1.0971007344764878;0.20044593143431833;0.18531554452469937;0.024390243902439025
4481;63.595566;35.782513;35.782513;8.163505;0.92694837;0.0;0;-50.346556830712494;-17.878238126262232;50.65842413127854;17.878238126262232;-1.0877917949815004;0.20044593143431833;0.18531554452469942;0.04878048780487805
4482;79.04343;99.90595;85.28403;85.28403;0.8861628;0.0;0;-52.93754580480695;-18.906611710350234;53.10457909089752;18.906611710350234;-1.0356934345117899;0.20044593143431833;0.18531554452469942;0.04878048780487805
4483;24.15649;63.844612;27.390734;27.390734;0.9057152;0.0;0;-49.020299846553606;-16.60381224263685;49.326274321766526;16.60381224263685;-1.0856720820083852;0.20044593143431833;0.18531554452469937;0.07317073170731707
4484;86.446396;74.86166;50.090073;31.803398;0.9292576;0.0;0;-50.60722771021825;-17.181846293409592;50.86084154823451;17.181846293409592;-1.0668373948599725;0.20044593143431833;0.18531554452469942;0.024390243902439025
4485;28.027288;25.224203;25.224203;25.224203;0.9084653;0.0;0;-52.14096104060328;-19.572573036815783;52.34303997924664;19.572573036815783;-1.0482997345318799;0.20044593143431833;0.18531554452469942;0.04878048780487805
4486;77.58532;64.312645;16.857311;16.857311;1.1718751;0.0;0;-46.24494513758114;-14.44719037067739;46.70863206594171;14.44719037067739;-1.12249002741445;0.20044593143431833;0.18531554452469937;0.21951219512195122
4487;11.218802;51.105515;51.105515;51.105515;1.0305763;0.0;0;-53.20558605500869;-19.593653679630933;53.3868482474151;19.593653679630933;-1.040811725909137;0.20044593143431833;0.18531554452469937;0.04878048780487805
4488;28.845787;95.6407;31.15389;13.97958;1.2338227;0.0;0;-46.33093915620049;-13.778038894914857;46.84783907044624;13.778038894914857;-1.1246113625705556;0.20044593143431833;0.18531554452469937;0.17073170731707318
4489;53.366657;90.46846;9.339797;9.339797;0.79197776;0.0;0;-43.884844859940436;-12.31833035970385;44.90523317140318;12.31833035970385;-1.1534167339341224;0.20044593143431833;0.18531554452469942;0.2926829268292683
4490;52.49696;39.673294;39.673294;39.673294;1.05699;0.0;0;-51.74279951233205;-19.417063950829714;51.95351831131958;19.417063950829714;-1.051407585683064;0.20044593143431833;0.18531554452469942;0.04878048780487805
4491;85.04462;94.68751;70.504745;70.504745;0.79801214;0.0;0;-52.32098543777957;-18.695436685999397;52.52544449430281;18.695436685999397;-1.0491558886591779;0.20044593143431833;0.18531554452469937;0.04878048780487805
4492;99.61276;88.48241;88.36914;29.959383;0.979425;0.0;0;-51.9559169474952;-18.82671074073758;52.19731877905763;18.82671074073758;-1.0624446041429947;0.20044593143431833;0.18531554452469937;0.04878048780487805
4493;10.730013;59.04248;59.04248;30.807287;0.9413675;0.0;0;-53.1076815254433;-19.918160064444237;53.1371536735301;19.918160064444237;-1.0;;;0.04878048780487805
4494;27.1461;8.22097;8.22097;8.22097;1.0903875;0.0;0;-47.61616280790469;-18.374767552966603;47.954542371291645;18.374767552966603;-1.097328542480446;0.20044593143431833;0.18531554452469937;0.024390243902439025
4495;35.766247;16.087416;16.087416;16.087416;1.1227224;0.0;0;-50.82424504042213;-18.90282740313259;51.065427691886704;18.90282740313259;-1.062365762692746;0.20044593143431833;0.18531554452469937;0.04878048780487805
4496;47.897053;7.6966558;7.6966558;5.998472;0.8690468;0.0;0;-47.69388800379147;-18.12989727261123;48.06188888975501;18.12989727261123;-1.1079836523783098;0.20044593143431833;0.18531554452469942;0.04878048780487805
4497;49.396034;10.808231;10.808231;10.808231;0.8468574;0.0;0;-50.36125863458805;-18.824083611070904;50.615296307943424;18.824083611070904;-1.0669898530125455;0.20044593143431833;0.18531554452469937;0.024390243902439025
4498;85.62094;97.695465;47.29294;22.73073;0.95975524;0.0;0;-48.66815780637289;-15.529792735509517;49.03687943935076;15.529792735509517;-1.0942390930750605;0.20044593143431833;0.18531554452469937;0.07317073170731707
4499;77.05823;21.224607;21.224607;21.224607;0.8709937;0.0;0;-52.18412271378489;-19.572601940603562;52.375404228104344;19.572601940603562;-1.0444157842967858;0.20044593143431833;0.18531554452469942;0.04878048780487805
4500;1.8949693;69.08855;10.316934;10.316934;1.088312;0.0;0;-44.13508323029283;-12.71680115032629;44.854209682589584;12.71680115032629;-1.1462389147324403;0.20044593143431833;0.18531554452469937;0.2926829268292683
4501;45.507626;63.65646;63.65646;7.285874;1.0088488;0.0;0;-50.51586891757942;-18.057723990214043;50.8571397686923;18.057723990214043;-1.0878271025890176;0.20044593143431833;0.18531554452469937;0.04878048780487805
4502;61.811203;63.118176;48.82068;48.82068;1.1634885;0.0;0;-52.12577274711261;-19.284931282282486;52.443345240983554;19.284931282282486;-1.089844014678819;0.20044593143431833;0.18531554452469937;0.024390243902439025
4503;46.044956;20.678333;20.678333;20.678333;1.240636;0.0;0;-51.31941539137711;-19.08305707403136;51.564540809869605;19.08305707403136;-1.0637840186087493;0.20044593143431833;0.18531554452469942;0.024390243902439025
4504;13.073219;57.938866;57.938866;57.938866;0.93905395;0.0;0;-53.42888336583997;-19.73077601813145;53.59650998281991;19.73077601813145;-1.0359068620458174;0.20044593143431833;0.18531554452469942;0.04878048780487805
4505;39.753433;62.55758;62.55758;52.529076;1.2059983;0.0;0;-52.904442025125995;-19.56697368842049;53.06586675216063;19.56697368842049;-1.0336759751983167;0.20044593143431833;0.18531554452469942;0.04878048780487805
4506;41.17145;57.044827;57.044827;57.044827;1.1385862;0.0;0;-53.3055431878664;-19.72957288022579;53.45047889182139;19.72957288022579;-1.0277446953721812;0.20044593143431833;0.18531554452469937;0.04878048780487805
4507;18.779715;18.624386;6.722938;6.722938;0.8245617;0.0;0;-45.602949760075;-14.219825111027433;46.067145211791825;14.219825111027433;-1.1411165431575927;0.20044593143431833;0.18531554452469937;0.12195121951219512
4508;75.63315;72.30883;62.780556;20.333302;1.1679641;0.0;0;-51.74124683256369;-18.390870440330474;51.80395834985495;18.390870440330474;-1.0;;;0.04878048780487805
4509;32.146854;7.333584;7.333584;7.333584;0.99075365;0.0;0;-47.5372700865974;-18.372691165955217;47.87968018869072;18.372691165955217;-1.0987783708178869;0.20044593143431833;0.18531554452469937;0.024390243902439025
4510;58.90284;59.12409;59.12409;33.320786;1.1045804;0.0;0;-54.3255046703126;-19.779094545431832;54.396128494773556;19.779094545431832;-1.0010139091056898;0.20044593143431833;0.18531554452469937;0.04878048780487805
4511;51.57786;43.63157;43.63157;33.803814;1.1013058;0.0;0;-52.43315788348732;-19.56400804255688;52.63720426018094;19.56400804255688;-1.0490074432639427;0.20044593143431833;0.18531554452469942;0.04878048780487805
4512;87.743935;25.036156;25.036156;25.036156;1.1929828;0.0;0;-51.457848676587794;-19.031564245219982;51.67902674702369;19.031564245219982;-1.055169898673842;0.20044593143431833;0.18531554452469937;0.04878048780487805
4513;12.210273;80.74082;63.33235;63.33235;1.1305823;0.0;0;-52.254640345780054;-18.85098726255626;52.486769928767735;18.85098726255626;-1.0591092761099885;0.20044593143431833;0.18531554452469942;0.04878048780487805
4514;11.435158;17.597498;17.597498;17.597498;1.1623119;0.0;0;-50.94224401891607;-19.003282304030193;51.19739399577593;19.003282304030193;-1.067389960605622;0.20044593143431833;0.18531554452469942;0.024390243902439025
4515;30.038963;93.29884;60.759262;25.086658;0.91045594;0.0;0;-47.74954088416189;-13.265891558339746;49.85596719505795;13.40391077652589;-1.71195195204424;0.43576524601696914;0.27693315283977676;0.14634146341463414
4516;43.127186;88.45766;61.21567;0.74391794;1.2365688;0.0;0;-47.87174450823963;-15.248644359547711;48.3974344114642;15.248644359547711;-1.1242392219687882;0.20044593143431833;0.18531554452469942;0.0975609756097561
4517;29.86124;36.065147;4.250403;4.250403;1.0807961;0.0;0;-41.54229464538582;-10.839813798585254;42.53357581080719;11.167055956899361;-1.1781751149968833;0.20044593143431833;0.18531554452469937;0.3170731707317073
4518;76.321075;30.522242;8.89624;8.89624;1.1368458;0.0;0;-44.85658981212854;-13.63941436329452;45.328856301690685;13.63941436329452;-1.131285000783219;0.20044593143431833;0.18531554452469942;0.1951219512195122
4519;24.534132;13.757294;13.757294;13.757294;1.1794406;0.0;0;-49.94911397227403;-18.776093358710142;50.20692716521402;18.776093358710142;-1.0683479482154685;0.20044593143431833;0.18531554452469942;0.024390243902439025
4520;8.486627;91.63362;31.428501;19.524517;0.8118916;0.0;0;-47.49860756635463;-14.891231557278843;47.92775991967561;14.891231557278843;-1.1062708858755594;0.20044593143431833;0.18531554452469937;0.12195121951219512
4521;41.38584;62.756912;30.149534;30.149534;0.91820544;0.0;0;-49.624579608072494;-16.523509412764383;49.95566756515601;16.523509412764383;-1.094705672880545;0.20044593143431833;0.18531554452469942;0.04878048780487805
4522;77.340195;3.1880405;3.1880405;2.7215157;1.167968;0.0;0;-34.66019122275048;-15.680991535228742;35.52555491180425;15.680991535228742;-1.2666524131621697;0.29632806532566497;0.20187730048927774;0.17073170731707318
4523;85.057686;51.10483;51.10483;48.4218;1.210991;0.0;0;-52.8523086869087;-19.570858885738716;53.00899918071178;19.570858885738716;-1.0319730203341668;0.20044593143431833;0.18531554452469937;0.04878048780487805
4524;73.33715;8.589037;8.589037;8.589037;1.1280468;0.0;0;-47.71112647958603;-18.30344123033592;48.03684761291395;18.30344123033592;-1.0927751683674383;0.20044593143431833;0.18531554452469942;0.024390243902439025
4525;55.79309;57.37933;57.37933;57.37933;0.9911545;0.0;0;-53.0766329761876;-19.573412190315537;53.249989990733425;19.573412190315537;-1.0379681479882326;0.20044593143431833;0.18531554452469942;0.04878048780487805
4526;72.42193;50.90108;50.90108;18.929834;0.8755611;0.0;0;-51.50201452700019;-18.47458924896938;51.779797068336556;18.47458924896938;-1.0755311386757147;0.20044593143431833;0.18531554452469937;0.024390243902439025
4527;68.14214;8.2937765;8.2937765;8.2937765;1.0125138;0.0;0;-48.20504545134825;-18.4942317468431;48.52560662778443;18.4942317468431;-1.0909190761012124;0.20044593143431833;0.18531554452469942;0.024390243902439025
4528;23.444319;81.5879;21.800518;21.800518;0.9486501;0.0;0;-46.93265178668939;-14.959166663998019;47.3513314835164;14.959166663998019;-1.1074987386604371;0.20044593143431833;0.18531554452469942;0.1951219512195122
4529;55.080383;26.239094;15.361054;15.361054;1.1928154;0.0;0;-48.46255214838372;-16.421306605988832;48.760484288072085;16.421306605988832;-1.0827791669932623;0.20044593143431833;0.18531554452469942;0.04878048780487805
4530;77.063225;54.153023;21.166563;21.166563;1.0336325;0.0;0;-48.11251828542814;-15.961253738067086;48.439814060043474;15.961253738067086;-1.0933415838582978;0.20044593143431833;0.18531554452469937;0.0975609756097561
4531;31.718895;63.907497;9.629976;9.629976;0.9460332;0.0;0;-44.28835002815814;-12.82375912761944;44.994905201443544;12.82375912761944;-1.1444784430162296;0.20044593143431833;0.18531554452469942;0.2926829268292683
4532;65.40077;96.23083;58.292088;55.928158;0.99924;0.0;0;-51.024614283668576;-17.949071669431504;51.29182468552322;17.949071669431504;-1.0717282258333845;0.20044593143431833;0.18531554452469934;0.024390243902439025
4533;48.15323;49.38623;28.272179;28.272179;1.2167838;0.0;0;-49.80563769060491;-17.217031734340594;50.09290836711526;17.217031734340594;-1.078944123451907;0.20044593143431833;0.18531554452469937;0.04878048780487805
4534;50.320854;91.73241;91.29254;91.29254;1.0566292;0.0;0;-53.74225582851787;-19.875870629095772;53.90197890278934;19.875870629095772;-1.033063872306805;0.20044593143431833;0.18531554452469937;0.04878048780487805
4535;9.014604;35.492184;35.492184;35.492184;0.8644897;0.0;0;-52.96597603897024;-19.573737522930287;53.132192072385806;19.573737522930287;-1.035399459891183;0.20044593143431833;0.18531554452469937;0.04878048780487805
4536;66.62505;85.74515;35.96746;35.96746;1.0000387;0.0;0;-49.09208589685818;-16.68719121861068;49.377085810160175;16.68719121861068;-1.0781273053819345;0.20044593143431833;0.18531554452469942;0.07317073170731707
4537;86.570045;23.590265;23.590265;23.590265;0.9828291;0.0;0;-52.138700925184324;-19.572109969829057;52.333997751452266;19.572109969829057;-1.0458601354048331;0.20044593143431833;0.18531554452469937;0.04878048780487805
4538;14.151714;70.7509;70.7509;5.4177704;0.90520215;0.0;0;-50.43862760444251;-18.128205907671457;50.8001355124634;18.128205907671457;-1.0903141720557221;0.20044593143431833;0.18531554452469937;0.04878048780487805
4539;36.616905;8.870314;8.870314;8.870314;1.1181498;0.0;0;-48.21607349669773;-18.430116490632827;48.53215551987686;18.430116490632827;-1.0893078762609671;0.20044593143431833;0.18531554452469937;0.024390243902439025
4540;4.876259;98.60518;79.17045;3.4609601;0.8841435;0.0;0;-49.39568279704995;-16.27343295009348;49.836586102223805;16.27343295009348;-1.1044824425686015;0.20044593143431833;0.18531554452469937;0.04878048780487805
4541;2.9728923;95.394104;95.394104;71.42184;0.9962745;0.0;0;-52.90912943779503;-19.563917945646068;53.09630774583458;19.563917945646068;-1.0429398166477046;0.20044593143431833;0.18531554452469942;0.04878048780487805
4542;98.96595;44.22694;44.22694;44.22694;0.97052336;0.0;0;-53.17395441877311;-19.573483692387384;53.34657669651295;19.573483692387384;-1.0377038552175946;0.20044593143431833;0.18531554452469937;0.04878048780487805
4543;49.352215;52.39828;52.39828;52.39828;0.98343134;0.0;0;-52.59581079875812;-19.57265460217033;52.77821937096231;19.57265460217033;-1.0412240911132333;0.20044593143431833;0.18531554452469937;0.04878048780487805
4544;35.558346;59.78151;6.492124;6.492124;1.0333878;0.0;0;-42.904457712320934;-11.697092613605747;43.91034779669652;11.697092613605747;-1.1637822642205247;0.20044593143431833;0.18531554452469937;0.3170731707317073
4545;27.494959;27.511005;27.511005;27.511005;1.0916486;0.0;0;-52.2215070380361;-19.57220061655059;52.39741919948315;19.57220061655059;-1.0388872619463412;0.20044593143431833;0.18531554452469937;0.04878048780487805
4546;98.001465;67.4504;50.256607;50.256607;0.82149994;0.0;0;-52.080009729682175;-18.647226723665938;52.286554112166755;18.647226723665938;-1.049906002947068;0.20044593143431833;0.18531554452469942;0.04878048780487805
4547;25.232555;69.85921;3.782009;3.782009;0.89416254;0.0;0;-41.90865292496367;-10.682840034072854;43.545485297143784;11.506610713201042;-0.7170347298290825;0.33366073497299287;0.19841681266346597;0.3170731707317073
4548;72.573586;52.512398;8.704329;8.704329;1.1364183;0.0;0;-43.82350727301608;-12.576975699355017;44.48189492197848;12.576975699355017;-1.1486750304122852;0.20044593143431833;0.18531554452469937;0.2926829268292683
4549;28.382973;14.782592;2.193674;2.193674;1.2038727;0.0;0;-36.185734208471885;-7.904789509267971;37.36285981288754;8.658010814183513;-1.2620877743193912;0.38637524941033624;0.20147762805490366;0.34146341463414637
4550;7.0582457;91.9194;29.40856;29.40856;0.7723285;0.0;0;-48.12773220411521;-15.973753188796934;48.47641742716033;15.973753188796934;-1.0927178185849213;0.20044593143431833;0.18531554452469937;0.14634146341463414
4551;68.330826;11.513358;5.360588;5.360588;0.7866828;0.0;0;-45.324919103780516;-14.131018681474444;45.736917647483466;14.131018681474444;-1.1238100854232806;0.20044593143431833;0.18531554452469942;0.0975609756097561
4552;0.17306845;62.920925;42.321735;42.321735;1.2169149;0.0;0;-57.57327414243944;-31.127890880060846;58.18030403754396;31.127890880060846;-1.0;;;0.04878048780487805
4553;67.578094;10.317829;10.317829;10.317829;0.82397044;0.0;0;-50.45425453022057;-19.406017018651767;50.71449296575486;19.406017018651767;-1.0692203341902773;0.20044593143431833;0.18531554452469937;0.024390243902439025
4554;25.045156;14.61861;14.61861;14.61861;1.2396445;0.0;0;-49.747376401916085;-18.743710507731294;50.020477152647544;18.743710507731294;-1.0738470479912037;0.20044593143431833;0.18531554452469942;0.024390243902439025
4555;74.61296;2.063626;2.063626;2.063626;1.164111;0.0;0;-26.40564712419048;-12.70167589171632;28.44305873824685;14.77450184007617;-1.5866815661913596;0.43576524601696914;0.28785497296075013;0.3170731707317073
4556;76.97732;36.342773;3.1603537;1.4404207;0.8103522;0.0;0;-40.82525116530729;-10.117756854343696;42.20708218695339;10.339408478411144;-1.1960281585072083;0.20044593143431833;0.18531554452469937;0.3170731707317073
4557;72.41348;63.96186;63.96186;63.96186;0.8012625;0.0;0;-53.745636261762904;-19.878091414664482;53.91372892336339;19.878091414664482;-1.0360745033331473;0.20044593143431833;0.18531554452469937;0.04878048780487805
4558;2.4580994;52.159206;14.627576;14.627576;1.2386484;0.0;0;-45.96676485268369;-14.344116686798685;46.41221317015792;14.344116686798685;-1.1197523976288961;0.20044593143431833;0.18531554452469937;0.1951219512195122
4559;70.376625;67.45717;30.27206;3.138332;0.8774114;0.0;0;-46.45150506384866;-13.891194364976258;47.03034216352486;13.891194364976258;-1.1349058819023101;0.20044593143431833;0.18531554452469937;0.0975609756097561
4560;99.01466;67.505135;51.684223;5.708039;1.0193336;0.0;0;-49.085940115552084;-16.433016081092433;49.511808817293186;16.433016081092433;-1.10498072984498;0.20044593143431833;0.18531554452469942;0.04878048780487805
4561;24.270111;14.025972;14.025972;14.025972;0.86811787;0.0;0;-51.165796063143404;-18.85069286768683;51.38285999689107;18.85069286768683;-1.0536899992387463;0.20044593143431833;0.18531554452469937;0.04878048780487805
4562;27.431114;5.743167;5.743167;0.6902607;1.0503373;0.0;0;-36.49020400802158;-13.611049626756255;37.462727074684345;15.64477734852403;-1.282187759016459;0.38637524941033624;0.20619263302030222;0.12195121951219512
4563;81.35452;62.539562;62.539562;46.9052;1.1700143;0.0;0;-52.845423094751176;-19.563518322699593;53.04326224730953;19.563518322699593;-1.0467746376506586;0.20044593143431833;0.18531554452469937;0.04878048780487805
4564;16.048077;65.3259;65.3259;10.738652;1.0784546;0.0;0;-51.01755033989125;-18.89907119359134;51.325075854891374;18.89907119359134;-1.0816562726198728;0.20044593143431833;0.18531554452469937;0.024390243902439025
4565;66.06176;55.674805;52.772957;52.772957;0.77330834;0.0;0;-53.32171362054527;-19.359486085478494;53.496903997337206;19.359486085478494;-1.0386276282043647;0.20044593143431833;0.18531554452469937;0.04878048780487805
4566;75.50509;24.58379;24.58379;24.58379;1.0475947;0.0;0;-52.10170196825166;-19.57192130998473;52.30465797396612;19.57192130998473;-1.0486152250372789;0.20044593143431833;0.18531554452469942;0.04878048780487805
4567;3.7256947;81.078415;14.4509735;14.4509735;1.0805084;0.0;0;-45.07775011098775;-13.465865969802792;45.64554172603363;13.465865969802792;-1.1335098880648395;0.20044593143431833;0.18531554452469942;0.2926829268292683
4568;55.380672;7.5778446;7.5778446;7.5778446;0.850449;0.0;0;-48.75992408740766;-18.564844906430437;49.06215674158544;18.564844906430437;-1.0843261085379392;0.20044593143431833;0.18531554452469937;0.024390243902439025
4569;57.59197;63.234856;63.234856;63.234856;1.1310589;0.0;0;-52.839448189392606;-19.57282926068754;53.01790908781798;19.57282926068754;-1.039804070185892;0.20044593143431833;0.18531554452469942;0.04878048780487805
4570;30.351255;12.04995;12.04995;12.04995;1.0634466;0.0;0;-49.79631324243017;-18.50595708898277;50.05117767071773;18.50595708898277;-1.067287245697768;0.20044593143431833;0.18531554452469937;0.024390243902439025
4571;87.635704;65.44823;32.30401;32.30401;0.7547736;0.0;0;-49.95452202075367;-17.282718760601654;50.213185521673864;17.282718760601654;-1.0686538131866459;0.20044593143431833;0.18531554452469942;0.04878048780487805
4572;16.283344;41.7784;24.112446;24.112446;1.2252775;0.0;0;-49.51198295989099;-17.03983176590978;49.80741954661838;17.03983176590978;-1.0818814896195927;0.20044593143431833;0.18531554452469937;0.04878048780487805
4573;36.42583;71.813126;22.959513;22.959513;0.9727898;0.0;0;-48.0924781369874;-15.516660042340078;48.45986173929064;15.516660042340078;-1.0993128023855654;0.20044593143431833;0.18531554452469942;0.14634146341463414
4574;84.868385;5.2286983;5.2286983;5.2286983;0.8661895;0.0;0;-46.11710799342957;-17.49559725200598;46.48904018711334;17.49559725200598;-1.1093977862574769;0.20044593143431833;0.18531554452469942;0.04878048780487805
4575;19.072369;55.51275;22.38442;11.16011;0.79309887;0.0;0;-47.38071295525756;-14.635668293770095;47.81614925130373;14.635668293770095;-1.1095378323693936;0.20044593143431833;0.18531554452469942;0.0975609756097561
4576;82.1392;14.496341;14.496341;14.496341;0.9372145;0.0;0;-51.07684201137392;-19.106880908228334;51.29532406849379;19.106880908228334;-1.054200113543754;0.20044593143431833;0.18531554452469942;0.04878048780487805
