r10_2;r110_2;r0011_2;r10_3;r110_3;r0011_3;r10_4;r110_4;r0011_4;z10;z0011;m0011;m110;complete;ME;MAE;RBIAS;r
0.80816853;1.147709;95.06425;1.007229;6.105619;50.417267;4.324124;2.0507174;85.29222;3.9201906;8.064592;11.041026;3.76609;0;7.80637053778546;9.62729599991248;0.03555471561833842;0.95668016194332
0.60667455;4.591806;13.25809;0.95839703;1.3665322;52.62127;2.4493723;2.4278262;14.57086;1.8369478;9.531901;7.7067666;2.8034103;0;32.91462582610083;33.03295923433764;0.1209478804579759;0.9500000000000002
2.9794583;4.885242;38.93174;2.1619282;1.9068282;73.5495;3.613165;8.226067;28.899937;2.4383276;9.493735;10.596529;8.451966;0;0.4756813271261156;7.607835798553663;0.00690385248630386;0.961336032388664
0.9359055;1.5682698;88.07323;3.9520283;4.299282;23.065195;2.8533545;4.103117;23.56531;3.079098;2.0227265;48.408974;8.640684;0;4.999404404786782;7.949161320953342;0.02416171647986932;0.9593117408906883
4.6330886;0.9584085;11.550229;0.38687322;7.1425166;93.16402;1.5976298;8.191111;88.74709;1.4257606;6.4149647;10.130425;4.1884794;0;10.70837855794031;11.833407945223593;0.04076908957704569;0.9817813765182186
2.9471996;1.1755704;48.87682;3.996334;8.485243;31.68305;1.4956907;2.7084455;78.37416;3.0723631;4.842055;66.76371;6.20205;0;1.2568921522289414;7.229640036375229;0.009988910405532469;0.9759109311740892
1.799662;2.4409862;84.633575;2.5537074;3.307638;58.203087;3.7660801;6.3948927;83.57598;0.8296704;7.1446443;46.81084;4.516549;0;1.6946430229736653;7.691704718014703;0.012067609731753026;0.9558704453441297
2.995486;4.3850775;56.1393;2.8526409;7.741695;86.557144;2.707266;5.5459785;57.29967;3.1460671;7.6829424;66.97599;1.1348153;0;-0.12178229073247429;8.113012293770419;0.005532277115369603;0.9668016194331984
0.21173897;2.5501773;21.824017;2.8654912;3.0186205;52.82136;1.8609898;3.9374692;22.854143;0.8018352;3.2071369;40.318405;4.6960835;0;25.080112908839777;25.207906926072656;0.09366554240995385;0.9580971659919028
4.7969403;0.3714211;73.815445;0.3752202;1.0545005;75.60219;3.1234946;6.4771934;38.322838;3.9007337;8.198811;15.757682;9.054463;0;1.1607403787954138;7.081241641882636;0.008690703064836892;0.9785425101214574
2.4632869;0.29543945;68.45277;1.3238769;1.4897172;75.153595;2.157694;2.1208136;55.479786;1.0507036;4.682824;13.436019;8.721416;0;14.924195880990483;15.347900468089762;0.056051347222665165;0.9769230769230771
3.9354026;1.2142156;36.856403;3.8009574;6.2700276;79.212105;2.4278667;8.708216;2.878879;3.2659798;6.9106464;54.216454;1.9340401;0;-1.5269493877890614;7.992127978420774;-0.0006911022018134922;0.9653846153846155
0.505377;4.2295794;5.583221;2.1201138;5.474328;81.29378;3.4217575;7.69045;64.324585;2.9478693;4.849356;2.007332;3.7626228;0;11.798580007369294;12.422379175939415;0.04901434423473516;0.9576923076923078
2.4846258;3.1452549;1.7786043;2.8465333;3.4338272;39.853832;2.3440294;3.5827599;85.63208;2.184124;4.115043;61.519333;1.6647214;0;2.797230714244125;7.289627816539034;0.015800595579617282;0.9688259109311742
2.5044644;2.8584936;82.7139;4.729856;1.0589308;36.99207;4.754709;6.221366;33.237896;3.2627506;7.2450724;4.006377;3.6823192;0;-7.4698625994891;14.05160675837777;-0.020195480019495952;0.9402834008097167
4.6953497;1.662951;32.83418;0.32673165;6.112093;80.54631;2.477444;9.11952;68.299164;4.2479286;5.877163;43.101562;3.679133;0;2.81081000401496;7.029636447713863;0.01502912079947395;0.9771255060728745
2.9014676;4.6541843;14.63922;2.303434;8.358459;58.39133;4.812932;4.800743;48.872765;0.6888288;8.676316;28.442884;1.4786325;0;-2.281847838033897;9.32698931886577;-0.0032440522904698906;0.9508097165991903
2.420098;1.7227734;52.33657;1.8702432;1.6169039;61.163616;4.253672;4.2700744;1.3937716;3.414502;8.0740795;43.586655;9.057207;0;1.2893370687424583;7.834198583244742;0.010175325059313588;0.9605263157894738
1.4081807;4.1912274;92.1625;0.6216022;7.62827;41.779808;4.465544;8.190524;29.115227;2.1096082;8.814997;55.187214;8.558894;0;6.477096883527196;8.693754864171924;0.029807614313288325;0.9597165991902835
1.724688;4.4899273;1.8396056;4.7588925;6.7108836;20.95985;3.840049;1.0106742;53.258163;3.4022312;7.891946;9.612887;9.356172;0;-3.656353047910976;11.13363944561697;-0.006625613084183582;0.9550607287449393
2.6512947;2.4683416;6.5582104;4.811152;5.314193;46.236126;3.0621758;7.177359;72.76594;4.3876853;9.251571;66.348114;7.6992297;0;-4.84420513228866;12.026269767787333;-0.010506353895025812;0.9550607287449393
2.2506661;4.4820175;42.28745;1.626292;1.4350722;96.995;2.7100716;2.9422545;40.801342;3.298904;2.4100015;42.512978;7.840446;0;7.739650266692135;9.107279974742152;0.03302909571917155;0.9759109311740892
0.2058992;1.4563361;67.92062;4.7389116;9.312142;29.79582;2.8031101;7.248223;19.438293;0.88315505;6.764334;27.973328;8.085178;0;8.491719864822842;10.371637762586928;0.03588872619779723;0.9512145748987855
4.1488304;3.3263237;48.133945;0.27235067;5.296969;27.928816;1.0871283;4.941109;7.0439224;2.1390574;1.7416793;68.577515;7.077219;0;21.612572427427192;21.966901239989536;0.07762855158826075;0.9775303643724695
4.4911876;0.53102237;89.85729;4.90639;4.5964627;13.947634;1.1505349;1.182657;71.75452;2.7922983;5.4968257;57.190464;2.583665;0;-3.496184693590076;9.055712917788199;-0.007650881320962306;0.975506072874494
0.78722054;2.4222777;5.364371;4.196067;8.753279;48.636864;0.26739296;8.868339;37.13909;0.721697;8.752109;13.020613;2.5996234;0;30.601972481383843;30.77010351054675;0.10924661264666521;0.9635627530364373
2.8147771;1.1649258;34.673946;1.1502181;8.610204;29.564508;3.7532456;5.918858;65.06332;3.2536943;7.5303783;8.021231;5.503237;0;2.5304108686850815;7.569848983628161;0.014590421753420464;0.9665991902834008
0.6320211;0.40754005;35.78344;3.037781;7.5453486;69.025246;0.71183115;3.8224113;22.953432;3.5948853;6.246358;64.756195;7.2154117;0;29.313813848862956;29.445336972093894;0.10935981474490743;0.9500000000000002
3.3939764;0.11825499;34.672596;4.011667;8.46424;14.377334;2.9525309;7.3304167;75.71387;3.8363252;7.245873;41.77098;1.2674618;0;-4.607885734913995;11.17244486763455;-0.010365313073323848;0.9595141700404859
1.4780456;1.6912854;49.280907;1.664565;2.1189563;25.483936;0.7758232;5.4634647;35.09423;0.68752074;2.5596015;33.51408;5.917629;0;37.298631232781226;37.42484959936313;0.1329461229842267;0.9522267206477734
3.3311708;2.9887;79.26713;1.8333838;7.84824;7.123254;0.42607898;1.3145374;6.1844993;3.5552053;9.377221;7.2566543;8.984201;0;25.821251390101654;26.1551739072169;0.09165758785867616;0.9710526315789475
3.6622736;2.3306286;32.47038;3.1819665;3.9523067;5.1056194;2.7146125;6.852308;51.513115;1.8943009;2.9122505;38.840733;2.134169;0;-1.5657826337341947;8.25110902013313;-0.0006234069742998869;0.9684210526315791
3.8663728;1.5786695;74.703835;0.82076085;8.807453;81.600204;4.37817;9.725784;73.413216;1.1350179;2.5027406;20.461155;3.8165016;0;-1.4502450467999852;8.71647870763803;0.00011500526865558435;0.9591093117408906
0.62793064;4.95688;15.500082;0.679232;4.332083;90.68193;1.8444707;2.997815;93.317215;2.6692958;2.260029;15.130471;9.88075;0;35.08337240601783;35.13567752383037;0.13148394158086904;0.9390688259109311
4.588458;4.703673;56.51176;1.3240459;1.4887356;76.62499;4.6042147;8.766335;97.11492;2.906323;9.425967;28.592134;3.9598517;0;-6.286588560043915;12.537735519393326;-0.01611025583945132;0.9564777327935223
1.2280486;0.7157012;38.133713;3.7321727;4.729422;86.651184;0.15050498;6.5889544;46.18554;2.3381436;5.147711;4.4268465;1.2587299;0;28.77594807482904;28.961040697179488;0.104448334047657;0.961336032388664
0.28332153;2.1340263;54.38187;1.8963362;7.810993;9.573019;2.382121;1.7010854;61.575462;4.220141;5.797587;42.654762;7.1527615;0;20.35877702925012;20.474960688791253;0.08034206518277233;0.9582995951417004
2.818777;3.27935;11.667225;2.5860553;5.5083885;89.91529;0.81914574;7.5697746;56.16487;0.8634045;4.4112253;44.235004;9.843733;0;13.984912691816586;14.451861802774383;0.05252522261434145;0.9763157894736842
1.9175192;3.694105;95.39282;1.0577078;7.872705;47.137943;1.6473244;4.9734116;53.820618;2.0950522;1.2455081;49.259953;3.075938;0;19.995790377330643;20.17165691033633;0.07603838444960842;0.9706477732793523
4.16597;1.8952236;90.715195;1.0511178;1.3174636;77.09574;0.21628547;8.143606;12.339373;1.4083798;1.5999631;3.5534313;2.944607;0;29.86389009834182;30.213637282037816;0.10374480682033418;0.9710526315789475
4.0604324;3.7567809;82.81323;3.2872112;2.594478;61.959972;0.2732027;6.72171;67.41564;0.3391208;1.1418376;13.939591;4.8869433;0;15.844699735363974;17.442037559928337;0.05445934031107226;0.982591093117409
1.6539806;0.70833504;89.3855;0.6310387;6.072471;35.63711;3.592787;1.025062;96.56175;1.7614137;5.8509665;54.519955;5.8231664;0;7.785320244471145;9.16686304564669;0.03454386530431507;0.9663967611336033
4.769207;1.7258818;15.5220995;3.3724196;4.467824;27.215105;3.3072464;2.136675;13.553486;3.6185708;2.7413528;41.078167;8.332218;0;-5.48323464504901;11.274368612049601;-0.014320401961331908;0.9556680161943321
1.5254974;3.6105225;50.868454;2.0634391;7.1215816;12.694886;1.1208438;4.1719565;31.873596;2.6639202;4.619089;2.6157157;9.9413805;0;29.251604289100623;29.436933836203597;0.1059745751578864;0.9643724696356276
2.62378;3.1658456;32.473007;3.3892274;9.662988;41.85246;4.51563;5.336689;8.627942;2.151858;5.142922;51.687775;8.317216;0;-3.5995879096054115;11.03245351694442;-0.006676631998453912;0.9429149797570849
1.354229;4.20233;88.85121;1.9704745;6.9387574;49.91617;3.471087;9.389146;40.875507;2.4260535;5.7932034;30.328934;3.61817;0;6.734752147840394;8.795243983988302;0.030440729164965357;0.961336032388664
4.6866136;0.3295994;19.75433;4.2456555;4.756266;98.32839;1.7472482;8.39775;48.68554;1.6312594;9.035253;19.888977;8.075529;0;-2.761454880158685;8.493615902538098;-0.005516486862376708;0.9720647773279354
0.9065783;0.9545194;22.77459;0.37222522;5.881276;4.691757;2.0975006;8.21454;36.44379;0.69860125;1.3891068;53.2892;6.6778393;0;34.447268210527575;34.518892585970384;0.12620283381763392;0.9473684210526316
0.32006204;0.33762345;68.98473;4.4771566;9.215438;59.424767;1.5335234;5.8561873;48.181633;2.993106;5.448061;26.504805;5.418563;0;13.111073129315445;13.36836388158179;0.05334141811952106;0.9609311740890689
2.2319756;1.0413597;9.801066;1.4164398;7.0569034;52.974487;4.1699314;1.8357733;80.49372;4.095423;2.1867774;32.84572;6.711995;0;0.7003232913771799;8.514806298780668;0.00916456081456866;0.9639676113360324
4.9626403;0.12098577;73.50435;0.30845684;8.228616;3.266723;2.5204036;7.7122674;22.178436;3.9663608;9.338667;60.532856;4.9578815;0;3.847674396129182;6.836168768085933;0.017612427628362785;0.9801619433198382
4.4692187;2.5706306;27.544601;2.8557816;3.7136657;33.64449;0.76300716;1.778935;76.0392;1.2433748;9.257111;12.178974;6.689891;0;6.936962730050339;8.958106415835264;0.02690928280605447;0.9821862348178138
3.7681792;2.6887405;66.4326;1.1993357;7.69889;42.869816;1.0883974;1.8230294;79.535515;2.2280095;2.259442;40.46472;7.631428;0;11.8071367816445;12.257044623450765;0.04573295700366953;0.9811740890688259
4.4648833;3.3236697;87.43074;2.3500953;2.2548823;49.932705;1.5532374;3.2957737;58.53218;2.8053992;2.056233;9.068542;1.1234944;0;3.432056864499175;6.717346508525272;0.01593729270868773;0.9787449392712552
4.4778886;1.986071;61.351524;4.0313396;7.7479806;24.112152;2.0754507;9.303074;32.216797;4.032016;1.9888269;68.494225;6.5461307;0;-3.7677598875160014;9.645641978830866;-0.008302373635669439;0.9684210526315791
2.642406;0.11571769;22.055689;3.978579;8.934028;4.3759217;3.0039356;7.749269;93.713585;1.0628859;1.8827517;23.206173;2.3774354;0;-1.1683673713673648;8.651132642732676;0.0011563712148388596;0.9570850202429151
1.6480523;3.4020667;5.867387;3.0418894;9.102092;30.090467;4.8244085;1.689873;37.02645;0.7479358;2.4228752;63.8955;4.029785;0;-1.2031556762218456;9.307213820568633;0.0013454258735782984;0.9504048582995951
3.882861;0.36602634;5.4167833;4.8915725;2.0493104;83.79982;1.3834504;9.270194;5.9421973;4.6649556;2.4012;26.956594;4.992741;0;-0.5526474209376463;7.479345419690449;0.002415139873755383;0.9663967611336033
3.3421402;4.344235;9.7923765;2.3723803;8.468939;80.97793;1.7091775;8.050377;14.472697;0.81402713;2.471509;59.539715;9.75017;0;9.283782051853873;10.840356954781715;0.03545202604765138;0.9765182186234819
1.9309229;0.21100454;58.401974;0.2930031;1.9894288;18.894327;0.2173648;6.432785;89.26741;4.946637;2.3371832;53.99319;3.9300842;0;49.35174803798933;49.35174803798933;0.1806086334123238;0.9311740890688259
0.56288666;2.6993282;35.473568;4.1151834;5.3055725;64.98372;1.9255046;2.1426582;15.8476715;3.0349703;4.401229;17.813372;8.373839;0;13.074319028964036;13.492264049230197;0.05201155266457177;0.9637651821862349
3.759269;4.4850974;25.06759;1.18434;7.142694;92.44109;3.4078796;3.8811057;45.29202;2.5450919;3.285056;45.99064;4.033535;0;0.2981303209430472;7.449672606311166;0.006343823197942662;0.9722672064777329
1.3860565;2.9051988;22.71135;0.9635702;5.358242;18.038662;4.819;3.7061365;69.50519;1.0258046;4.7537093;17.867239;3.0639248;0;4.844672644401274;7.924167683993119;0.023272378272707624;0.9542510121457489
4.6903844;3.081242;94.90957;0.44304863;4.0591865;13.738957;3.7269287;6.760424;57.790825;4.316482;9.043699;3.2903855;4.906073;0;-1.104532838794753;7.938464432228175;0.0010267056517515162;0.9690283400809717
1.2807558;3.4398932;12.762841;1.7067097;7.1543903;3.1924803;0.6781829;6.290827;65.6838;0.94360894;4.167691;22.432535;1.8087786;0;38.514733649943416;38.61701115888817;0.13849066393221723;0.945344129554656
0.7015139;0.69980335;31.176626;1.6981789;6.947909;18.068735;4.4611893;3.495169;35.53265;2.066213;3.578264;50.31794;8.373738;0;6.02808206045404;8.615369070134019;0.02866334072151661;0.9534412955465588
4.172452;3.4071429;47.67625;1.5835805;6.2460337;81.58131;4.209528;3.7998931;66.56138;0.33536893;9.22919;14.140937;5.484855;0;1.220464222128965;8.500757416637388;0.006496194836224225;0.9633603238866398
0.8510932;4.4137387;1.0445031;3.0066454;5.755858;81.584984;1.02621;5.6659756;1.8994719;0.21048479;3.8944685;44.690525;7.187834;0;40.410269545196286;40.56699570702239;0.13822107490238922;0.9587044534412956
0.9784147;4.873682;92.17436;3.7825565;7.3516593;54.504757;4.67828;8.60866;27.061773;3.6749244;2.0980494;54.01226;8.179646;0;-2.0873127794583253;11.421756248007933;0.00021576142594014838;0.9433198380566802
3.0369756;2.2709548;10.8107605;4.695057;4.6273336;34.022884;3.5990853;2.1360254;13.236384;1.1179397;6.570865;23.103071;4.6802115;0;-3.746331580285124;10.01991335145545;-0.008715992682753108;0.951012145748988
4.385354;1.7880738;68.56459;0.5608454;1.6189142;80.87126;3.9358048;7.5316424;46.071033;3.0438755;3.5361533;8.941217;5.0564284;0;-1.1463376615645609;8.035350281727501;0.0010262364929263922;0.9698380566801619
1.0625299;3.791217;63.257683;0.83687097;5.8370905;20.306509;2.3497844;9.961068;15.436485;3.644682;5.679631;42.568245;3.2820957;0;25.816866182853953;25.963249997023997;0.09684561731019098;0.9607287449392714
1.620586;2.760084;81.09732;2.9902284;7.5111;14.845545;1.0833501;7.747596;55.189735;2.5097547;7.911882;10.932203;7.4288645;0;18.08285348147603;18.29634869903521;0.06820732811926745;0.9704453441295546
3.9092836;1.3607928;65.48739;0.5808644;3.692439;9.831812;4.0156155;4.97414;18.88584;3.3165135;6.0901227;2.1766694;8.490344;0;0.699833670543201;7.418346355991192;0.007073482968744808;0.9684210526315791
4.8619494;0.94357365;77.16936;1.916745;2.2667603;85.281265;2.4394693;7.585071;42.012203;1.2816277;8.278904;10.889918;6.1673717;1;0.9758629781060739;6.195295842058401;0.007001980223216379;0.9748987854251013
2.5536318;0.93412846;42.703613;3.160306;9.206571;71.769455;4.840409;8.746179;8.34793;4.107524;4.1023164;20.132048;1.3473443;0;-4.595647956865577;11.856378952193532;-0.009958402660548942;0.945344129554656
0.80509776;2.3499675;49.381744;3.9246707;8.773747;62.83404;0.85133916;7.916501;44.55805;1.1105464;2.5180953;48.061787;7.4045324;0;18.687848164504356;18.862208257731464;0.07116499469127162;0.9663967611336033
0.16828781;0.9336096;70.46455;1.1662365;6.565908;73.01928;1.8414773;1.1148175;80.99034;2.9940069;4.5520043;24.616432;7.001868;0;35.358044319558026;35.379489994423515;0.13417346891683785;0.9384615384615385
1.2253145;0.19662282;57.274246;3.3731294;8.079464;15.204391;3.7041805;2.1834416;32.373226;4.19573;4.7073503;64.46266;4.0832133;0;1.380870662867416;8.528773159288331;0.011679332087671246;0.9574898785425102
0.7459289;0.355235;51.642315;3.2647614;9.719248;39.09412;2.9041798;1.9642835;70.925354;3.986683;7.443714;52.473866;4.683131;0;5.930612032880803;8.858104551524978;0.02862900190010313;0.9595141700404859
3.4205275;4.656434;21.350283;4.312119;6.1233306;81.597404;2.223048;1.2864335;43.172623;0.35122186;7.1815534;69.14803;5.456711;0;0.8847149531337372;7.661205102561626;0.0057553589746907555;0.9680161943319838
0.6969793;0.45751056;26.552717;1.6373627;3.1976352;91.75979;3.5378916;7.430707;24.186972;1.8991941;3.7843354;47.24009;8.117089;0;11.84038744643141;12.369716701422627;0.048904413412732245;0.958502024291498
2.5810168;0.45858538;36.491226;3.7754502;6.749308;51.796467;3.6934202;3.406361;31.044382;4.277635;9.363931;3.4544644;7.1255918;0;-3.0920572251707594;10.123147851963603;-0.0052152649867607285;0.9597165991902835
3.501886;2.3108234;1.9191542;3.7847993;9.231343;13.084084;2.928765;7.4976096;30.955248;4.269607;3.480296;12.123913;5.6535606;0;-3.055642075702366;9.517939638885618;-0.005680555623088461;0.9611336032388664
2.9474714;1.3009914;42.31898;1.2720532;7.2113338;97.873215;1.6636066;6.994886;74.495514;3.2184057;9.968175;20.332346;8.249549;0;12.328949813617022;12.708135544314601;0.0484194680532345;0.9763157894736842
1.0789007;4.8171997;1.2740791;3.1436734;1.2361635;40.107826;3.1319213;5.7125006;20.89266;0.63180286;1.2943093;49.826523;8.732416;0;8.948338333877318;10.825008410056347;0.03603322883757583;0.9587044534412956
4.0402102;4.5638304;56.936527;3.4082942;9.254193;32.58047;2.7716882;1.537428;97.799385;2.0809097;7.0636654;45.877842;1.4661379;0;-4.315425136013868;10.493186463368733;-0.009794821423739308;0.9676113360323887
3.605495;2.083242;70.698845;1.4446992;7.7830772;12.879101;4.0085144;3.747756;69.06094;4.809645;6.5818996;15.955217;1.6283271;0;-2.369729914287351;9.46250705857797;-0.0025806680145339486;0.9661943319838058
3.7210217;2.2987845;56.652714;2.31382;4.616479;2.2503326;3.3019435;1.2440327;40.71429;0.6220396;6.264362;49.468143;5.2810264;0;0.5402758789866124;6.4910231063947865;0.005353219016201938;0.9661943319838058
0.74218297;1.938057;69.65848;2.2353108;9.887427;60.76366;2.5341816;9.190182;99.8024;4.0268764;8.012243;20.975365;8.034552;0;12.59078828911774;12.80820987265555;0.05247852801847099;0.961336032388664
0.70639366;0.28554398;1.0013037;3.8901968;7.495114;61.630672;0.19165306;3.7777026;22.400984;2.147322;6.3178854;47.455196;1.9879087;0;30.16017767074207;30.311804350877484;0.1106381914527939;0.9542510121457489
4.6450567;1.5349495;6.884755;0.103387155;8.428969;24.189873;0.91800755;1.854546;76.52821;3.7492304;6.4892564;23.133595;8.770499;0;15.827853406204131;16.175770687347594;0.05883451097521277;0.9791497975708503
2.0481331;0.7011;70.14778;2.5550303;9.488499;17.03669;1.749312;1.022663;27.822752;0.3661253;8.896224;16.30179;2.2352123;0;20.75391240374186;21.336447936693776;0.07261944904788813;0.9765182186234819
1.5746486;0.6016146;80.487114;1.00327;1.3562062;53.272873;3.0467553;6.503614;54.81288;0.15054092;2.680687;35.64922;7.2593045;0;20.034378140320808;21.2166219837105;0.07096146383640757;0.9668016194331984
