;[m3/s]
;Q
2023-06-08;0.558
2023-06-09;0.537
2023-06-10;0.534
2023-06-11;0.502
2023-06-12;0.478
2023-06-13;0.456
2023-06-14;0.445
2023-06-15;0.441
2023-06-16;0.432
2023-06-17;0.421
2023-06-18;0.415
2023-06-19;0.417
2023-06-20;0.458
2023-06-21;0.497
2023-06-22;0.471
2023-06-23;1.374
2023-06-24;0.484
2023-06-25;0.429
2023-06-26;0.415
2023-06-27;0.398
2023-06-28;0.396
2023-06-29;0.379
2023-06-30;0.787
2023-07-01;0.543
2023-07-02;0.495
2023-07-03;0.422
2023-07-04;0.428
2023-07-05;0.535
2023-07-06;0.421
2023-07-07;0.389
2023-07-08;0.44
2023-07-09;0.379
2023-07-10;0.447
2023-07-11;0.433
2023-07-12;0.51
2023-07-13;0.389
2023-07-14;0.372
2023-07-15;0.502
2023-07-16;0.685
2023-07-17;0.412
2023-07-18;0.391
2023-07-19;0.371
2023-07-20;0.336
2023-07-21;0.325
2023-07-22;0.301
2023-07-23;0.279
2023-07-24;0.568
2023-07-25;0.542
2023-07-26;0.633
2023-07-27;0.473
2023-07-28;0.472
2023-07-29;0.51
2023-07-30;0.428
2023-07-31;0.394
2023-08-01;0.711
2023-08-02;0.916
2023-08-03;0.897
2023-08-04;0.665
2023-08-05;0.602
2023-08-06;1.278
2023-08-07;1.012
2023-08-08;0.801
2023-08-09;0.71
2023-08-10;0.632
2023-08-11;0.586
2023-08-12;0.585
2023-08-13;0.544
2023-08-14;0.633
2023-08-15;0.504
2023-08-16;0.479
2023-08-17;0.454
2023-08-18;0.425
2023-08-19;0.393
2023-08-20;0.385
2023-08-21;0.377
2023-08-22;0.358
2023-08-23;0.334
2023-08-24;0.518
2023-08-25;0.508
2023-08-26;0.593
2023-08-27;0.642
2023-08-28;0.703
2023-08-29;0.781
2023-08-30;0.605
2023-08-31;0.613
2023-09-01;0.593
2023-09-02;0.518
2023-09-03;0.479
2023-09-04;0.444
2023-09-05;0.414
2023-09-06;0.394
2023-09-07;0.386
2023-09-08;0.367
2023-09-09;0.335
2023-09-10;0.337
2023-09-11;0.306
2023-09-12;0.302
2023-09-13;0.369
2023-09-14;0.358
2023-09-15;0.352
2023-09-16;0.336
2023-09-17;0.314
2023-09-18;0.495
2023-09-19;0.398
2023-09-20;0.328
2023-09-21;0.348
2023-09-22;0.586
2023-09-23;0.419
2023-09-24;0.343
2023-09-25;0.32
2023-09-26;0.293
2023-09-27;0.258
2023-09-28;0.232
2023-09-29;0.222
2023-09-30;0.229
2023-10-01;0.23
2023-10-02;0.221
2023-10-03;0.288
2023-10-04;0.262
2023-10-05;0.226
2023-10-06;0.224
2023-10-07;0.212
2023-10-08;0.211
2023-10-09;0.196
2023-10-10;0.203
2023-10-11;0.201
2023-10-12;0.196
2023-10-13;0.19
2023-10-14;0.49
2023-10-15;0.285
2023-10-16;0.221
2023-10-17;0.217
2023-10-18;0.233
2023-10-19;0.266
2023-10-20;0.368
2023-10-21;0.485
2023-10-22;0.291
2023-10-23;0.244
2023-10-24;0.423
2023-10-25;0.712
2023-10-26;1.412
2023-10-27;1.474
2023-10-28;1.092
2023-10-29;0.803
2023-10-30;0.767
2023-10-31;1.265
2023-11-01;1.086
2023-11-02;1.418
2023-11-03;1.274
2023-11-04;1.103
2023-11-05;1.256
2023-11-06;1.274
2023-11-07;1.252
2023-11-08;1.141
2023-11-09;1.114
2023-11-10;1.714
2023-11-11;1.93
2023-11-12;2.409
2023-11-13;4.558
2023-11-14;7.766
2023-11-15;5.329
2023-11-16;4.116
2023-11-17;6.776
2023-11-18;4.764
2023-11-19;5.258
2023-11-20;4.173
2023-11-21;4.145
2023-11-22;3.647
2023-11-23;3.156
2023-11-24;3.0
2023-11-25;2.631
2023-11-26;2.364
2023-11-27;2.26
2023-11-28;2.551
2023-11-29;2.075
2023-11-30;1.89
2023-12-01;2.214
2023-12-02;1.879
2023-12-03;1.699
2023-12-04;1.628
2023-12-05;1.754
2023-12-06;1.977
2023-12-07;1.704
2023-12-08;1.949
2023-12-09;2.18
2023-12-10;3.212
2023-12-11;3.727
2023-12-12;4.762
2023-12-13;6.183
2023-12-14;5.703
2023-12-15;4.636
2023-12-16;3.783
2023-12-17;3.182
2023-12-18;2.763
2023-12-19;2.439
2023-12-20;2.45
2023-12-21;2.335
2023-12-22;3.835
2023-12-23;4.443
2023-12-24;3.788
2023-12-25;3.294
2023-12-26;2.818
2023-12-27;2.482
2023-12-28;2.244
2023-12-29;2.154
2023-12-30;1.994
2023-12-31;1.992
