;[m3/s]
;Q
2023-06-06;0.347
2023-06-07;0.33
2023-06-08;0.317
2023-06-09;0.305
2023-06-10;0.299
2023-06-11;0.302
2023-06-12;0.27
2023-06-13;0.257
2023-06-14;0.245
2023-06-15;0.243
2023-06-16;0.237
2023-06-17;0.229
2023-06-18;0.227
2023-06-19;0.234
2023-06-20;0.253
2023-06-21;0.312
2023-06-22;0.518
2023-06-23;1.632
2023-06-24;0.38
2023-06-25;0.301
2023-06-26;0.291
2023-06-27;0.268
2023-06-28;0.247
2023-06-29;0.24
2023-06-30;0.547
2023-07-01;0.417
2023-07-02;0.36
2023-07-03;0.293
2023-07-04;0.277
2023-07-05;0.346
2023-07-06;0.286
2023-07-07;0.251
2023-07-08;0.306
2023-07-09;0.241
2023-07-10;0.252
2023-07-11;0.253
2023-07-12;0.399
2023-07-13;0.312
2023-07-14;0.273
2023-07-15;0.703
2023-07-16;1.139
2023-07-17;0.494
2023-07-18;0.399
2023-07-19;0.356
2023-07-20;0.305
2023-07-21;0.286
2023-07-22;0.286
2023-07-23;0.26
2023-07-24;0.673
2023-07-25;0.723
2023-07-26;1.137
2023-07-27;0.556
2023-07-28;0.453
2023-07-29;0.424
2023-07-30;0.373
2023-07-31;0.332
2023-08-01;0.494
2023-08-02;0.674
2023-08-03;0.81
2023-08-04;0.66
2023-08-05;0.647
2023-08-06;1.374
2023-08-07;1.295
2023-08-08;0.907
2023-08-09;0.688
2023-08-10;0.595
2023-08-11;0.524
2023-08-12;0.497
2023-08-13;0.451
2023-08-14;0.57
2023-08-15;0.414
2023-08-16;0.371
2023-08-17;0.345
2023-08-18;0.314
2023-08-19;0.289
2023-08-20;0.28
2023-08-21;0.272
2023-08-22;0.261
2023-08-23;0.249
2023-08-24;0.554
2023-08-25;0.466
2023-08-26;0.452
2023-08-27;0.522
2023-08-28;1.182
2023-08-29;1.588
2023-08-30;0.915
2023-08-31;0.673
2023-09-01;0.555
2023-09-02;0.481
2023-09-03;0.424
2023-09-04;0.384
2023-09-05;0.351
2023-09-06;0.325
2023-09-07;0.306
2023-09-08;0.288
2023-09-09;0.275
2023-09-10;0.265
2023-09-11;0.259
2023-09-12;0.25
2023-09-13;0.253
2023-09-14;0.254
2023-09-15;0.249
2023-09-16;0.24
2023-09-17;0.231
2023-09-18;0.365
2023-09-19;0.263
2023-09-20;0.243
2023-09-21;0.252
2023-09-22;0.416
2023-09-23;0.326
2023-09-24;0.264
2023-09-25;0.243
2023-09-26;0.236
2023-09-27;0.226
2023-09-28;0.218
2023-09-29;0.214
2023-09-30;0.214
2023-10-01;0.214
2023-10-02;0.213
2023-10-03;0.213
2023-10-04;0.231
2023-10-05;0.218
2023-10-06;0.213
2023-10-07;0.207
2023-10-08;0.2
2023-10-09;0.197
2023-10-10;0.195
2023-10-11;0.191
2023-10-12;0.191
2023-10-13;0.19
2023-10-14;0.358
2023-10-15;0.251
2023-10-16;0.215
2023-10-17;0.209
2023-10-18;0.214
2023-10-19;0.245
2023-10-20;0.331
2023-10-21;0.456
2023-10-22;0.288
2023-10-23;0.251
2023-10-24;0.381
2023-10-25;0.645
2023-10-26;1.157
2023-10-27;1.667
2023-10-28;1.302
2023-10-29;0.762
2023-10-30;0.653
2023-10-31;0.998
2023-11-01;0.878
2023-11-02;1.385
2023-11-03;1.422
2023-11-04;1.117
2023-11-05;1.074
2023-11-06;1.014
2023-11-07;1.061
2023-11-08;0.99
2023-11-09;0.959
2023-11-10;1.714
2023-11-11;2.076
2023-11-12;2.017
2023-11-13;4.115
2023-11-14;9.6
2023-11-15;5.926
2023-11-16;3.985
2023-11-17;13.886
2023-11-18;6.86
2023-11-19;6.092
2023-11-20;4.818
2023-11-21;4.522
2023-11-22;4.504
2023-11-23;3.884
2023-11-24;3.124
2023-11-25;2.479
2023-11-26;2.081
2023-11-27;1.882
2023-11-28;2.14
2023-11-29;1.878
2023-11-30;1.819
2023-12-01;3.3
2023-12-02;3.037
2023-12-03;2.102
2023-12-04;1.811
2023-12-05;2.049
2023-12-06;3.748
2023-12-07;2.924
2023-12-08;2.784
2023-12-09;3.258
2023-12-10;4.466
2023-12-11;4.771
2023-12-12;5.014
2023-12-13;5.852
2023-12-14;6.214
2023-12-15;5.804
2023-12-16;4.676
2023-12-17;3.733
2023-12-18;2.758
2023-12-19;2.095
2023-12-20;2.244
2023-12-21;1.815
2023-12-22;3.059
2023-12-23;3.678
2023-12-24;3.415
2023-12-25;2.813
2023-12-26;2.218
2023-12-27;1.868
2023-12-28;1.819
2023-12-29;1.671
2023-12-30;1.484
2023-12-31;1.499
