;[m3/s]
;Q
2023-06-06;0.321
2023-06-07;0.3
2023-06-08;0.31
2023-06-09;0.288
2023-06-10;0.274
2023-06-11;0.273
2023-06-12;0.255
2023-06-13;0.247
2023-06-14;0.233
2023-06-15;0.246
2023-06-16;0.229
2023-06-17;0.219
2023-06-18;0.21
2023-06-19;0.207
2023-06-20;0.248
2023-06-21;0.296
2023-06-22;0.229
2023-06-23;0.647
2023-06-24;0.27
2023-06-25;0.23
2023-06-26;0.209
2023-06-27;0.207
2023-06-28;0.198
2023-06-29;0.193
2023-06-30;0.44
2023-07-01;0.306
2023-07-02;0.242
2023-07-03;0.207
2023-07-04;0.224
2023-07-05;0.293
2023-07-06;0.218
2023-07-07;0.198
2023-07-08;0.222
2023-07-09;0.189
2023-07-10;0.241
2023-07-11;0.231
2023-07-12;0.323
2023-07-13;0.205
2023-07-14;0.187
2023-07-15;0.245
2023-07-16;0.394
2023-07-17;0.215
2023-07-18;0.19
2023-07-19;0.187
2023-07-20;0.176
2023-07-21;0.177
2023-07-22;0.169
2023-07-23;0.157
2023-07-24;0.277
2023-07-25;0.239
2023-07-26;0.346
2023-07-27;0.216
2023-07-28;0.206
2023-07-29;0.235
2023-07-30;0.185
2023-07-31;0.178
2023-08-01;0.35
2023-08-02;0.397
2023-08-03;0.43
2023-08-04;0.277
2023-08-05;0.263
2023-08-06;0.534
2023-08-07;0.496
2023-08-08;0.323
2023-08-09;0.262
2023-08-10;0.231
2023-08-11;0.212
2023-08-12;0.214
2023-08-13;0.19
2023-08-14;0.207
2023-08-15;0.179
2023-08-16;0.167
2023-08-17;0.164
2023-08-18;0.162
2023-08-19;0.154
2023-08-20;0.145
2023-08-21;0.149
2023-08-22;0.16
2023-08-23;0.138
2023-08-24;0.223
2023-08-25;0.274
2023-08-26;0.335
2023-08-27;0.314
2023-08-28;0.309
2023-08-29;0.417
2023-08-30;0.287
2023-08-31;0.435
2023-09-01;0.35
2023-09-02;0.245
2023-09-03;0.21
2023-09-04;0.192
2023-09-05;0.177
2023-09-06;0.171
2023-09-07;0.16
2023-09-08;0.159
2023-09-09;0.154
2023-09-10;0.149
2023-09-11;0.151
2023-09-12;0.152
2023-09-13;0.191
2023-09-14;0.153
2023-09-15;0.149
2023-09-16;0.147
2023-09-17;0.141
2023-09-18;0.178
2023-09-19;0.171
2023-09-20;0.15
2023-09-21;0.153
2023-09-22;0.207
2023-09-23;0.164
2023-09-24;0.153
2023-09-25;0.139
2023-09-26;0.136
2023-09-27;0.136
2023-09-28;0.128
2023-09-29;0.126
2023-09-30;0.123
2023-10-01;0.126
2023-10-02;0.125
2023-10-03;0.153
2023-10-04;0.175
2023-10-05;0.138
2023-10-06;0.132
2023-10-07;0.133
2023-10-08;0.123
2023-10-09;0.119
2023-10-10;0.117
2023-10-11;0.114
2023-10-12;0.113
2023-10-13;0.107
2023-10-14;0.26
2023-10-15;0.18
2023-10-16;0.145
2023-10-17;0.136
2023-10-18;0.135
2023-10-19;0.146
2023-10-20;0.177
2023-10-21;0.23
2023-10-22;0.161
2023-10-23;0.159
2023-10-24;0.197
2023-10-25;0.411
2023-10-26;0.758
2023-10-27;0.953
2023-10-28;0.642
2023-10-29;0.422
2023-10-30;0.352
2023-10-31;0.535
2023-11-01;0.503
2023-11-02;1.241
2023-11-03;1.069
2023-11-04;0.799
2023-11-05;1.281
2023-11-06;1.297
2023-11-07;1.079
2023-11-08;0.846
2023-11-09;0.715
2023-11-10;1.176
2023-11-11;1.436
2023-11-12;1.698
2023-11-13;3.236
2023-11-14;12.01
2023-11-15;6.804
2023-11-16;4.33
2023-11-17;10.777
2023-11-18;5.731
2023-11-19;5.67
2023-11-20;3.864
2023-11-21;3.515
2023-11-22;2.791
2023-11-23;2.306
2023-11-24;2.169
2023-11-25;1.945
2023-11-26;1.741
2023-11-27;1.613
2023-11-28;2.019
2023-11-29;1.757
2023-11-30;1.577
2023-12-01;1.866
2023-12-02;1.679
2023-12-03;1.458
2023-12-04;1.358
2023-12-05;1.631
2023-12-06;1.611
2023-12-07;1.446
2023-12-08;1.626
2023-12-09;2.134
2023-12-10;4.505
2023-12-11;6.293
2023-12-12;6.757
2023-12-13;8.294
2023-12-14;7.188
2023-12-15;5.412
2023-12-16;3.887
2023-12-17;3.09
2023-12-18;2.568
2023-12-19;2.209
2023-12-20;2.462
2023-12-21;2.291
2023-12-22;3.933
2023-12-23;3.579
2023-12-24;2.973
2023-12-25;2.581
2023-12-26;2.209
2023-12-27;1.934
2023-12-28;1.698
2023-12-29;1.6
2023-12-30;1.431
2023-12-31;1.476
