;[m3/s]
;Q
2023-06-07;0.062
2023-06-08;0.057
2023-06-09;0.053
2023-06-10;0.049
2023-06-11;0.046
2023-06-12;0.041
2023-06-13;0.036
2023-06-14;0.033
2023-06-15;0.033
2023-06-16;0.031
2023-06-17;0.028
2023-06-18;0.027
2023-06-19;0.047
2023-06-20;0.061
2023-06-21;0.145
2023-06-22;0.094
2023-06-23;0.556
2023-06-24;0.109
2023-06-25;0.063
2023-06-26;0.047
2023-06-27;0.043
2023-06-28;0.039
2023-06-29;0.035
2023-06-30;0.316
2023-07-01;0.149
2023-07-02;0.094
2023-07-03;0.055
2023-07-04;0.055
2023-07-05;0.079
2023-07-06;0.046
2023-07-07;0.037
2023-07-08;0.076
2023-07-09;0.035
2023-07-10;0.19
2023-07-11;0.147
2023-07-12;0.203
2023-07-13;0.067
2023-07-14;0.046
2023-07-15;0.226
2023-07-16;0.248
2023-07-17;0.075
2023-07-18;0.054
2023-07-19;0.045
2023-07-20;0.035
2023-07-21;0.033
2023-07-22;0.03
2023-07-23;0.025
2023-07-24;0.292
2023-07-25;0.196
2023-07-26;0.245
2023-07-27;0.098
2023-07-28;0.087
2023-07-29;0.122
2023-07-30;0.075
2023-07-31;0.049
2023-08-01;0.117
2023-08-02;0.192
2023-08-03;0.182
2023-08-04;0.216
2023-08-05;0.154
2023-08-06;0.284
2023-08-07;0.204
2023-08-08;0.143
2023-08-09;0.107
2023-08-10;0.083
2023-08-11;0.059
2023-08-12;0.087
2023-08-13;0.061
2023-08-14;0.111
2023-08-15;0.051
2023-08-16;0.038
2023-08-17;0.035
2023-08-18;0.031
2023-08-19;0.024
2023-08-20;0.021
2023-08-21;0.019
2023-08-22;0.017
2023-08-23;0.016
2023-08-24;0.459
2023-08-25;0.288
2023-08-26;0.142
2023-08-27;0.143
2023-08-28;0.234
2023-08-29;0.325
2023-08-30;0.188
2023-08-31;0.153
2023-09-01;0.103
2023-09-02;0.075
2023-09-03;0.059
2023-09-04;0.053
2023-09-05;0.045
2023-09-06;0.04
2023-09-07;0.037
2023-09-08;0.034
2023-09-09;0.03
2023-09-10;0.027
2023-09-11;0.025
2023-09-12;0.022
2023-09-13;0.027
2023-09-14;0.032
2023-09-15;0.029
2023-09-16;0.026
2023-09-17;0.023
2023-09-18;0.136
2023-09-19;0.043
2023-09-20;0.03
2023-09-21;0.038
2023-09-22;0.142
2023-09-23;0.077
2023-09-24;0.043
2023-09-25;0.035
2023-09-26;0.032
2023-09-27;0.028
2023-09-28;0.024
2023-09-29;0.022
2023-09-30;0.025
2023-10-01;0.034
2023-10-02;0.03
2023-10-03;0.043
2023-10-04;0.046
2023-10-05;0.028
2023-10-06;0.027
2023-10-07;0.025
2023-10-08;0.021
2023-10-09;0.018
2023-10-10;0.019
2023-10-11;0.019
2023-10-12;0.016
2023-10-13;0.015
2023-10-14;0.063
2023-10-15;0.044
2023-10-16;0.026
2023-10-17;0.024
2023-10-18;0.032
2023-10-19;0.05
2023-10-20;0.084
2023-10-21;0.077
2023-10-22;0.036
2023-10-23;0.031
2023-10-24;0.142
2023-10-25;0.144
2023-10-26;0.311
2023-10-27;0.394
2023-10-28;0.23
2023-10-29;0.135
2023-10-30;0.138
2023-10-31;0.21
2023-11-01;0.126
2023-11-02;0.169
2023-11-03;0.15
2023-11-04;0.113
2023-11-05;0.099
2023-11-06;0.1
2023-11-07;0.097
2023-11-08;0.081
2023-11-09;0.079
2023-11-10;0.17
2023-11-11;0.164
2023-11-12;0.233
2023-11-13;0.496
2023-11-14;2.47
2023-11-15;1.147
2023-11-16;0.689
2023-11-17;2.748
2023-11-18;1.483
2023-11-19;1.275
2023-11-20;0.903
2023-11-21;0.894
2023-11-22;0.976
2023-11-23;0.815
2023-11-24;0.7
2023-11-25;0.555
2023-11-26;0.489
2023-11-27;0.457
2023-11-28;0.517
2023-11-29;0.468
2023-11-30;0.513
2023-12-01;1.098
2023-12-02;1.0
2023-12-03;0.735
2023-12-04;0.614
2023-12-05;0.596
2023-12-06;0.799
2023-12-07;0.716
2023-12-08;0.702
2023-12-09;0.639
2023-12-10;0.654
2023-12-11;0.61
2023-12-12;0.81
2023-12-13;1.305
2023-12-14;1.411
2023-12-15;1.278
2023-12-16;1.08
2023-12-17;0.845
2023-12-18;0.655
2023-12-19;0.542
2023-12-20;0.611
2023-12-21;0.487
2023-12-22;0.564
2023-12-23;0.571
2023-12-24;0.541
2023-12-25;0.506
2023-12-26;0.466
2023-12-27;0.412
2023-12-28;0.366
2023-12-29;0.337
2023-12-30;0.307
2023-12-31;0.328
