[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1_1;-7_1_1;-6_1_1;-5_1_1;-7_2_1;-5_2_1;-4_2_1;1-3_2_1;1.8-3_2_1;3-3_2_1;4-3_2_1;-7_3_1;-5_3_1;-4_3_1;1-3_3_1;1.8-3_3_1;3-3_3_1;4-3_3_1;-7_4_1;-5_4_1;-4_4_1;1.8-3_4_1;-8_1_2;-7_1_2;-6_1_2;-5_1_2;-7_2_2;-5_2_2;-4_2_2;1-3_2_2;1.8-3_2_2;3-3_2_2;4-3_2_2;-7_3_2;-5_3_2;-4_3_2;1-3_3_2;1.8-3_3_2;3-3_3_2;4-3_3_2;-7_4_2;-5_4_2;-4_4_2;1.8-3_4_2;rch;offset;complete
668.20233;129.08286;418.51865;56.473484;86.10181;0.9101786;7.6906834;0.7075365;1.612815;1.6563331;1.6703707;57.343803;0.9101786;9.401329;0.7075365;1.2294173;0.6587262;1.6703707;19.095488;0.9101786;9.3569145;0.8950646;437.3407;817.5798;487.42636;35.603264;272.39548;27.339575;0.1173315;0.5394049;0.92270464;1.4452912;0.17554036;272.39548;27.339575;0.8303533;0.5394049;0.92270464;0.8566285;0.17554036;33.677677;27.339575;1.0106294;0.92270464;0.8911347;0.0;0
708.1137;818.65186;841.07623;85.872154;846.0492;0.71571726;7.3108077;0.2611671;0.91085684;1.6298312;1.2539426;13.305121;0.71571726;7.8295603;0.2611671;0.91085684;1.3015924;1.2539426;4.4306054;0.71571726;8.475044;0.21370815;207.41876;296.97156;386.90433;45.379322;294.16818;21.516518;2.7243087;1.9150171;1.4754606;1.0677414;1.4197841;26.580763;21.516518;6.0679584;0.84059894;1.4754606;1.0677414;1.4197841;16.181171;21.516518;5.8693657;1.4754606;1.1731391;0.0;0
782.92175;281.9387;181.28525;86.97559;47.209503;94.106834;2.609268;0.8160014;0.98688287;0.75310534;0.80206704;31.44153;9.040567;2.25011;0.52744275;0.98688287;0.3084475;0.80206704;10.47003;3.8366082;5.1532564;0.98688287;623.519;41.794403;940.7485;3.5579414;852.68164;92.52689;2.2666888;0.34861544;0.2671597;1.4730394;1.9218242;852.68164;92.52689;5.7853656;0.34861544;0.2671597;0.88397026;0.51741374;44.822006;39.210125;3.570566;0.2671597;1.0343685;0.0;0
464.32663;553.7772;23.688644;80.24723;899.83795;28.189945;9.351132;1.5107139;1.1957712;1.3975247;1.2304012;310.93066;28.189945;1.139408;1.5107139;1.1957712;1.3975247;1.2304012;28.128134;28.189945;9.385173;1.1957712;969.6697;825.4545;30.592272;57.65068;298.06296;23.121693;3.294903;0.6116171;1.840316;0.5711276;1.1790555;45.474125;13.2354145;5.6920056;0.6116171;0.52768606;0.5711276;0.4079905;19.296194;13.2354145;7.076706;0.52768606;0.7666991;0.0;0
573.0538;554.13745;394.20154;81.87527;975.86194;81.22529;6.4400244;0.60347015;0.8561708;1.0684154;0.70573175;608.98145;2.568051;0.68501353;0.3833707;0.4311717;1.0684154;0.70573175;67.522896;2.568051;4.193292;0.4311717;289.91815;543.30115;554.276;67.646866;824.2449;81.65354;3.1532269;1.7088528;1.7612572;0.8111791;0.4392996;455.31815;45.47201;4.521083;0.10158941;0.5327379;0.8111791;0.32131007;73.37218;25.021557;2.6985357;0.5327379;1.078508;0.0;0
148.39903;606.61426;738.7035;87.97502;670.78064;4.4516463;2.0288203;0.9640422;1.454896;1.498955;1.7266693;289.9592;4.4516463;8.198441;0.9640422;1.3790637;1.498955;1.7266693;83.82668;4.4516463;0.7472134;0.33296955;87.75966;177.08115;936.90234;93.21554;495.4146;63.475178;9.183273;1.9087743;0.7623776;0.09590685;1.9974734;495.4146;23.442793;2.1175196;1.091319;0.7623776;0.09590685;1.0451835;64.37116;0.10175119;7.587164;0.53294086;0.88173205;0.0;0
123.38477;64.93113;972.01044;11.466815;984.4128;14.7770195;3.06736;0.2634639;0.019766139;0.10959234;1.4579877;732.7438;14.7770195;8.822376;0.2634639;0.019766139;0.10959234;1.4415032;53.654846;14.7770195;1.3352511;0.019766139;605.1231;846.6576;935.50433;95.44881;523.71295;5.9996414;4.1875134;1.865256;0.24065667;0.79254156;1.8808113;523.71295;5.9996414;6.0713105;1.2086197;0.24065667;0.79254156;0.74395984;44.733738;5.9996414;0.7697931;0.24065667;0.81098557;0.0;0
671.71893;176.93257;884.8173;29.334673;823.7719;85.692276;5.3351793;1.3995966;0.9712093;0.6787082;0.21088783;194.85986;48.57796;5.2650204;1.3995966;0.0651113;0.6787082;0.21088783;23.389952;48.57796;9.521664;0.0651113;312.75076;884.09375;164.35887;25.883348;534.6155;89.618195;8.623576;1.5799141;0.64932024;1.321814;1.7000089;176.44391;54.911793;4.972076;1.5364147;0.03363911;1.321814;1.5697497;37.5783;1.8615555;3.9249938;0.03363911;0.9371407;0.0;0
476.38525;169.58032;489.23386;97.61374;53.921844;99.40972;8.819449;0.6421728;1.8468022;0.6782546;0.121778324;35.91195;23.599396;5.6505547;0.6421728;1.6396227;0.6782546;0.121778324;33.54615;23.599396;9.4011135;1.3847407;358.43347;483.35632;820.8983;54.246113;136.73602;37.99142;7.7450624;0.25534156;1.593221;0.44059536;0.46241552;136.73602;37.99142;6.124674;0.25534156;0.7796162;0.18439826;0.43259427;32.56318;37.99142;9.71772;0.7796162;0.79957783;0.0;0
569.58374;309.03076;814.6891;54.52314;13.772835;5.287101;7.9695635;0.2790993;1.2356485;1.1976564;0.07650064;9.1727085;5.287101;4.2277956;0.2790993;1.2356485;0.56051546;0.07650064;3.054512;5.287101;9.138043;0.98822606;991.0692;850.0959;380.02765;62.31559;18.692366;44.423122;7.5050044;0.07146064;0.16122107;0.8365875;0.31520078;18.692366;31.729002;2.4339843;0.07146064;0.16122107;0.63892186;0.31520078;6.224558;31.729002;9.635663;0.16122107;1.210534;0.0;0
767.3489;153.46501;79.62715;17.728739;30.590504;16.846933;3.0274596;1.9097944;0.9779355;0.42319632;0.06479154;20.373276;16.846933;7.987221;1.6880628;0.9779355;0.18033566;0.06479154;6.784301;16.846933;7.517329;0.9779355;356.7973;383.09677;772.50916;22.30235;781.5884;57.922043;4.879456;0.77340305;0.9728238;1.671001;1.7613808;298.36618;57.922043;4.34075;0.77340305;0.9728238;0.29143733;1.2197496;38.583637;57.922043;8.433927;0.9728238;1.0513222;0.0;0
638.37115;922.7021;576.5496;50.35526;457.38788;72.3189;6.887978;1.5415487;1.5463294;1.0680708;0.9988509;140.6074;64.21777;8.737765;1.1832616;0.7576813;0.4270111;0.9988509;66.14556;62.428867;6.796024;0.7576813;336.74963;889.33655;14.714203;18.568394;742.25494;59.533253;0.02571001;1.5004781;0.13833223;1.8122934;0.099409804;645.73926;25.550642;8.228991;0.21299587;0.13833223;0.4104601;0.099409804;16.401926;25.550642;1.0557525;0.13833223;0.85848296;0.0;0
558.0436;517.8249;925.0554;64.61384;627.1488;52.997345;0.026551733;1.3081322;0.79207146;1.9599204;0.36987522;390.69952;47.54182;3.1470726;0.90154;0.79207146;1.121705;0.36987522;93.394745;47.54182;8.37782;0.79207146;213.17474;323.65244;34.63856;19.681377;979.0728;89.42465;1.175326;1.9942541;1.6000471;0.4708009;1.1371095;42.703053;61.15521;6.2310686;1.1134522;0.2175358;0.4708009;0.43741882;14.220117;30.880856;1.3994095;0.2175358;1.0114888;0.0;0
563.6151;627.3394;402.4213;82.83938;486.6571;40.65601;3.333084;1.4487693;0.9398188;0.0965768;1.3523204;324.11365;40.65601;9.006341;0.8311022;0.5869097;0.0965768;1.3523204;38.975075;6.534374;4.458544;0.5869097;762.4149;955.4405;216.34738;56.161736;483.91135;60.878845;3.7610075;1.6735582;0.102421686;1.1912525;0.14051992;234.01346;44.591785;0.27029994;0.31608292;0.102421686;0.3739449;0.14051992;96.179985;24.061426;3.8620934;0.102421686;1.0873815;0.0;0
310.91058;363.9133;960.49963;81.23646;680.359;19.527308;8.397556;0.85672975;0.39836785;1.0118532;0.970697;485.7922;19.527308;2.4246304;0.21165313;0.39836785;1.0118532;0.970697;88.56267;19.527308;5.4779477;0.39836785;601.2022;747.4804;580.39655;98.243034;188.14464;81.32867;9.986751;1.7753664;1.3261994;0.4577926;0.3247661;132.4552;1.0979028;6.946103;0.81437624;1.3261994;0.4577926;0.3247661;83.37664;1.0979028;7.346319;0.926416;1.0572186;0.0;0
40.509655;283.48367;228.47824;5.019225;455.1066;94.548996;1.5205;0.6036789;0.25716627;0.2851938;0.19601901;303.101;22.470264;2.2119217;0.6036789;0.25716627;0.2851938;0.19601901;81.250175;9.222036;8.984218;0.25716627;120.84183;793.2526;941.29974;18.706755;439.44315;36.911217;0.24202976;0.8045276;0.65265024;1.6610264;0.7544212;112.75516;8.725408;7.831928;0.45621684;0.65265024;0.56889325;0.7544212;94.931145;8.725408;4.8777027;0.65265024;0.95891887;0.0;0
442.35022;508.1454;114.57747;45.407146;52.138165;17.309628;3.5404186;1.0049734;0.060790222;1.1689785;0.021605361;34.72402;17.309628;8.514499;1.0049734;0.060790222;0.95850986;0.021605361;11.563098;17.309628;0.57721597;0.060790222;796.57074;967.23315;815.49036;84.96503;33.58598;95.676346;5.4660015;0.55167115;1.8487711;0.979455;0.9567488;33.58598;36.852333;2.2305043;0.55167115;0.6058101;0.979455;0.9567488;11.184132;36.852333;7.5306945;0.10926933;0.9766611;0.0;0
222.43883;301.37973;529.5147;2.1548488;233.90504;26.598433;0.020422738;1.6522634;1.4657028;0.48931703;0.083082244;155.78076;26.598433;5.2079597;1.6522634;0.5041057;0.48931703;0.083082244;31.760017;26.598433;5.6369095;0.5041057;844.2156;722.7331;185.25644;1.0866662;291.21893;90.545685;3.574705;0.8988673;0.5783718;0.92952675;1.341962;291.21893;81.82696;5.54741;0.341818;0.5783718;0.92952675;1.341962;47.58104;1.5456213;8.542496;0.022903904;1.1475247;0.0;0
414.44336;350.20947;908.1744;88.8268;992.698;32.497383;0.24109593;1.9279474;0.9416983;1.8059926;1.0713401;512.53094;32.497383;0.5329401;1.3533773;0.15793562;1.632406;1.0713401;95.24561;32.497383;3.818166;0.15793562;500.35736;191.90715;193.7281;71.41137;186.23335;23.861858;6.7438717;0.9011596;1.0532686;1.6334714;1.9980806;136.68156;23.861858;9.094771;0.9011596;0.33862197;0.25676578;0.6284481;75.73739;23.861858;6.275825;0.33862197;1.0703546;0.0;0
854.869;458.22336;318.1664;17.473217;352.4052;13.944461;1.4687297;1.2145098;1.879313;0.64280206;1.1773425;234.70187;13.944461;1.0282207;1.2145098;0.5258861;0.16475925;1.1773425;69.34999;13.944461;5.560105;0.5258861;154.81348;884.5982;888.72437;45.311924;22.325174;67.28759;9.673924;1.2102789;1.1881963;1.495936;1.6184999;22.325174;67.28759;0.36705533;0.6999069;0.8529982;0.2982361;1.3878627;7.4342833;8.407026;7.369569;0.8529982;1.0618657;0.0;0
241.6001;510.67636;802.1587;62.524982;331.51807;53.66968;1.027612;0.75895566;0.36186394;1.9170425;0.71249866;220.79103;15.906383;2.8886507;0.28828335;0.36186394;1.6069602;0.71249866;76.10682;15.906383;9.573108;0.17826132;661.5151;579.11273;744.3025;1.7190781;646.12366;7.6944575;6.61777;0.0882622;1.6574516;1.1258826;1.4236561;514.1695;7.6944575;7.8740597;0.0882622;0.9531556;0.41151497;1.4236561;21.609741;7.6944575;4.7050657;0.48632094;0.8857929;0.0;0
67.71971;984.4709;177.5053;57.104774;161.26413;34.198376;4.902396;1.43923;0.49552703;0.018228153;0.16701198;107.40191;34.198376;1.7918305;1.3681633;0.49552703;0.018228153;0.16701198;26.729626;34.198376;7.8588734;0.49552703;749.6757;884.1638;582.4887;92.82473;854.2283;40.697754;1.4000206;1.1353576;1.6355873;1.4991461;0.21952908;709.3376;22.530428;8.003135;1.1353576;1.080396;0.12660496;0.21952908;56.082764;22.530428;9.943775;0.8904501;0.86463195;0.0;0
288.57007;231.08936;748.1147;62.59039;987.2723;60.823967;9.001043;1.397165;1.2810646;1.6659083;1.8700309;164.01064;53.54889;9.963387;1.397165;1.2810646;0.6997392;1.1015866;29.444794;39.97774;4.7707887;0.22122173;925.18884;268.03256;58.080566;4.8859253;598.30334;57.72693;1.978728;0.32675606;0.745358;1.9047025;1.8710562;548.4442;10.093594;8.880731;0.32675606;0.59673196;1.2671356;0.42547813;96.212715;10.093594;1.9294988;0.59673196;0.90577734;0.0;0
300.6578;493.0964;561.45667;56.38532;238.15472;36.849022;0.8555707;0.5024539;0.11864939;0.5307505;0.8173702;158.61105;36.849022;7.1764646;0.5024539;0.11864939;0.5307505;0.8173702;99.48897;36.849022;6.811325;0.11864939;412.31415;186.0975;155.94589;31.419485;611.74994;52.95504;7.393419;0.22885452;0.0877492;1.0833937;0.6461475;611.74994;52.95504;9.513744;0.22885452;0.0877492;1.0833937;0.6461475;79.16987;10.605073;1.2126498;0.0877492;1.1709646;0.0;0
665.29736;158.01662;183.2668;71.58731;650.3583;11.730711;8.699671;0.8766729;1.0117924;0.41122872;0.8643241;433.1386;11.730711;4.3922772;0.8766729;1.0117924;0.14952648;0.35181737;80.558716;11.730711;5.6334805;1.0117924;385.51862;26.622679;574.8266;3.133612;697.37274;24.34356;4.6061873;0.9440097;1.5018883;0.90693617;0.56928885;366.7544;24.34356;2.6515121;0.47237843;1.5018883;0.90693617;0.56928885;36.77091;24.34356;9.042329;0.7105593;1.2237372;0.0;0
561.46185;356.49924;720.9064;62.648384;51.626984;87.27248;6.684897;0.2766871;0.2559272;1.7694498;0.7691007;31.451185;44.422035;8.070957;0.2766871;0.2559272;0.5391803;0.7691007;10.473245;44.422035;1.9798394;0.2559272;488.5462;563.66254;846.63116;95.90553;873.06805;31.939358;6.204418;1.138336;1.6171328;0.815607;1.1024716;88.61479;31.939358;2.6957536;0.94782007;0.016675891;0.815607;1.1024716;36.658466;31.939358;1.648227;0.016675891;0.76980513;0.0;0
786.0592;720.13763;716.6185;9.120995;75.80761;51.01424;1.6972598;0.8105339;0.33118093;0.6157042;0.12834007;50.48787;51.01424;2.9477289;0.6492194;0.33118093;0.6157042;0.12834007;33.597523;51.01424;4.5659623;0.33118093;613.377;91.31556;651.2539;65.21455;721.61066;17.176167;1.8158281;1.3962878;1.3623288;0.5991085;0.34977007;721.61066;17.176167;7.664816;0.6635844;0.038777333;0.5991085;0.34977007;13.06371;17.176167;1.2822083;0.038777333;0.99127483;0.0;0
667.6704;182.71753;520.2809;36.74012;719.58417;32.252865;2.9044676;1.5278702;1.0290787;1.171918;1.4237905;290.285;32.252865;0.30016756;1.268776;0.47414926;1.171918;0.5857494;54.555576;17.669245;1.1178175;0.47414926;492.18622;617.8434;499.65454;12.825904;373.82004;94.97989;1.7879901;0.6654435;0.6996247;1.719581;0.64945054;373.82004;47.788082;6.22266;0.03193088;0.6996247;1.3335485;0.24415521;71.54516;21.956598;3.111421;0.6996247;1.0132146;0.0;0
412.323;585.5378;233.21297;54.704685;638.81647;1.7348387;1.949893;0.63466644;1.1424509;1.4761913;1.3329722;425.45178;1.7348387;3.6573198;0.63466644;0.40513322;1.3690014;1.3329722;57.661686;1.7348387;4.568865;0.40513322;715.2547;435.04337;919.1725;69.869514;822.9926;90.232735;9.6701;1.854319;1.7321033;0.31721163;0.13154463;103.68484;88.80978;2.0086029;0.90868074;1.0300791;0.31721163;0.049361728;13.321941;39.886837;0.41578352;1.0300791;1.0685034;0.0;0
815.8802;422.53403;140.97095;32.587223;683.3608;59.824863;7.8950915;1.2697351;0.43194914;0.8442114;0.3372844;181.5534;45.396263;3.5865116;1.2697351;0.43194914;0.04643198;0.3372844;33.975243;45.396263;4.3996334;0.43194914;584.2122;958.8473;59.577675;98.049614;564.20715;86.83177;2.4712563;0.14349777;1.998953;1.5999407;1.6992046;140.78069;59.626423;3.0489078;0.14349777;0.4007335;1.2153957;1.6992046;54.39493;45.02005;6.55076;0.24169548;0.9299719;0.0;0
175.30319;61.063747;957.6825;76.05705;238.6607;78.27219;7.2537527;0.6620228;0.5497649;0.21166256;0.5444788;158.94803;78.27219;1.4099997;0.6620228;0.5497649;0.057613377;0.5444788;23.006819;21.599113;6.986271;0.05563985;941.57733;185.32414;150.78993;51.990196;880.38464;32.261063;3.2793274;1.9023708;0.7253273;0.3845948;1.2008889;880.38464;32.261063;6.575614;0.73845035;0.7253273;0.25908074;0.36646354;87.638405;32.261063;5.222992;0.7253273;0.8792274;0.0;0
32.48495;933.7445;659.2544;31.857983;985.0401;65.04112;3.0510495;0.3027363;0.5753741;1.8454508;1.0983704;365.30295;50.371475;6.308543;0.3027363;0.5753741;1.1941575;0.9701021;26.734806;50.371475;2.7015824;0.5753741;150.85123;455.27704;240.31886;26.056013;689.9409;74.06633;3.2969472;1.4223573;1.3941451;1.8307496;0.73460525;63.965183;74.06633;6.1807;0.12863718;0.17728359;0.8006156;0.2782605;21.300406;69.00932;4.7344384;0.17728359;0.9987999;0.0;0
99.147385;419.4671;811.14905;82.88555;562.7914;78.79316;0.55279994;1.4853612;0.29220155;1.2985268;0.7597648;195.09154;32.649117;3.872065;1.227638;0.29220155;0.4682018;0.39852807;38.692223;32.649117;3.936225;0.18442424;403.61148;966.3803;19.077087;58.30701;525.57074;82.968765;2.730517;0.77651525;1.3793036;1.2350198;1.5148363;368.5651;79.919426;8.318974;0.6016584;0.2823817;0.877629;0.5722358;62.449455;45.24505;6.179671;0.2823817;1.0659097;0.0;0
725.13574;786.0873;700.0008;14.758698;969.85266;15.583085;1.6957202;1.1827314;1.9317845;1.7858709;1.995879;29.547113;15.583085;2.9914396;1.1827314;0.017460523;1.3068827;1.2798034;9.839189;15.583085;4.1217456;0.017460523;16.164497;838.9571;450.24417;61.64297;647.2114;2.891627;9.374806;1.5913928;0.49222514;1.0655754;1.7324846;647.2114;2.891627;4.0069275;1.2233751;0.49222514;0.4013057;0.66153073;22.077686;2.891627;9.129343;0.49222514;1.0257028;0.0;0
467.25845;422.15036;831.17896;76.96232;172.52885;97.17313;6.302465;1.6526607;1.3874779;1.5377761;0.9979905;114.90422;86.027374;6.048101;1.3138807;0.023606975;0.20081249;0.9979905;11.684897;11.132281;1.725322;0.023606975;821.4954;282.2835;397.0414;48.580616;716.0736;57.53172;0.48856527;1.1150267;0.7395397;0.47879294;0.78291893;670.86835;57.53172;6.349957;1.1150267;0.21113062;0.22724208;0.642109;18.901794;30.979185;8.866811;0.21113062;0.9241053;0.0;0
169.65906;937.9867;170.8659;18.428198;411.04852;21.212196;0.91282433;1.3611187;0.23057525;1.5502236;1.7656364;385.41687;21.212196;7.2294297;1.3611187;0.23057525;1.5502236;1.7656364;52.937378;21.212196;7.327852;0.23057525;730.9958;943.2797;147.3916;88.7071;150.45326;57.24984;2.5731905;1.4393575;1.6546357;1.5822362;0.5225517;123.27078;52.915775;8.663207;0.9537854;1.6546357;0.65171784;0.043735515;56.218548;34.087715;7.5729227;0.48280355;0.9906799;0.0;0
506.03433;297.56564;501.9807;52.84873;342.32867;26.751282;5.3692904;1.6362123;0.7207488;1.1838661;0.4171794;44.76648;26.751282;9.907041;0.9993836;0.7207488;0.23823452;0.4171794;14.907238;16.987911;6.696118;0.7207488;892.83875;820.5431;66.799545;58.031906;736.3506;2.2609081;0.5773283;0.16093163;1.3929505;1.5605531;1.1670499;263.91562;2.2609081;7.343944;0.16093163;0.5736551;1.0627658;0.84089184;96.80511;2.2609081;5.256773;0.48606563;0.87972236;0.0;0
160.78899;418.10834;670.45355;32.120384;757.5242;51.281723;6.133161;0.31834668;0.35347956;0.022325866;1.1168798;559.80664;44.073082;8.852001;0.25638336;0.35347956;0.022325866;0.88210034;52.768093;26.20523;4.013719;0.35347956;722.54553;59.70481;90.032364;69.111206;409.61115;30.13325;6.0377173;0.6896374;1.766126;1.7662194;1.527907;409.61115;30.13325;9.475049;0.6896374;1.6307731;1.1209438;1.527907;39.906902;14.687306;2.0356145;1.6307731;1.0585514;0.0;0
699.3572;761.2756;112.356;63.76971;750.0957;0.61903316;6.8806586;1.2330215;0.47642842;1.7664901;0.65037286;460.1584;0.61903316;0.16457902;1.2330215;0.47642842;0.20439535;0.65037286;63.32328;0.61903316;1.5924339;0.13636948;559.44604;120.61125;458.93768;70.50935;770.9533;83.17141;0.9258276;0.6581212;1.9631113;1.1717578;1.5281125;533.9085;83.17141;0.26495156;0.42630878;0.50529313;1.1717578;1.5281125;48.693356;61.1235;7.105159;0.07142088;1.2135414;0.0;0
451.6947;350.23065;158.45738;21.352766;491.67834;44.300606;1.262304;0.7410834;1.8795608;1.6635392;1.8696584;327.4578;4.020409;1.526159;0.04274654;0.83520633;0.77425957;1.850281;18.065603;4.020409;7.875844;0.79477626;756.5718;793.2038;722.9487;44.066986;735.7628;93.978966;2.9256058;1.162978;0.84195167;1.9433503;0.97483635;608.833;49.940174;8.524602;1.162978;0.84195167;1.6541486;0.97483635;41.298244;0.16037996;3.0098248;0.84195167;1.1898465;0.0;0
387.21103;370.7135;637.64276;79.56143;25.986525;19.652954;4.602462;1.4955479;0.28213838;1.4567477;1.1068492;17.307026;19.652954;5.4575496;0.042998005;0.28213838;0.67949134;1.1068492;5.76324;15.150695;6.9323955;0.28213838;392.84222;876.9221;151.13808;37.478504;22.175144;23.849962;9.513478;1.4980421;1.4290158;0.7012575;1.7074778;22.175144;23.849962;5.2182126;0.7373941;0.040000062;0.7012575;1.192161;7.384323;23.849962;1.430443;0.040000062;0.92722005;0.0;0
308.49698;994.87494;870.01874;57.401028;183.45366;74.92691;4.6393323;1.1643713;1.7608254;1.7575372;1.3113526;122.18014;72.55046;4.638463;1.1643713;1.2894448;1.2949448;1.3113526;31.036057;56.648132;6.645262;0.32023302;330.70755;901.3253;743.6486;70.82724;557.2657;91.38066;1.3946295;0.3937925;1.802528;0.43596667;0.038657285;137.16632;18.290703;9.698452;0.3937925;0.58005756;0.43596667;0.038657285;25.5839;18.290703;5.5354595;0.58005756;0.8771862;0.0;0
633.9798;560.0584;663.812;95.73159;59.763012;75.79956;8.354473;0.11781839;1.6852517;0.37657404;0.16128136;39.802166;57.72049;8.730637;0.11781839;1.1631099;0.37657404;0.16128136;13.254122;26.358448;9.456185;1.1631099;946.13214;686.40265;177.0471;14.885536;368.57214;93.16699;5.5327425;1.4901996;1.7534727;1.7889977;0.38991746;335.28632;92.48967;8.480106;1.4901996;0.62052107;0.7358335;0.38756868;62.870434;92.48967;5.2950706;0.62052107;1.1860178;0.0;0
368.1945;692.48663;45.842766;71.20586;848.54443;61.61191;4.692483;1.0717565;1.4898999;0.570899;0.9804975;363.84155;58.382374;8.147716;1.0717565;0.07931253;0.570899;0.44649914;87.07658;58.382374;8.037592;0.07931253;232.30733;595.18353;579.9802;56.611477;44.79075;44.264824;1.6973624;1.2175758;1.0097992;1.3042246;1.9419733;44.79075;44.264824;2.5775945;1.1349407;0.26244;1.3042246;1.7678332;13.038716;13.032885;3.8783205;0.26244;1.2166828;0.0;0
96.77342;647.0276;970.7286;60.778816;296.87384;42.22635;4.0738897;1.4911398;0.9984768;0.3226717;1.1631514;197.71799;2.4323492;5.292735;0.7775722;0.9984768;0.3226717;1.055121;74.41001;2.4323492;8.988274;0.9984768;168.60588;616.89575;326.3904;38.4392;258.40103;6.2385755;0.86388403;1.3450884;0.75121355;1.0938025;1.0817766;258.40103;6.2385755;7.3427715;0.12850995;0.75121355;1.0938025;1.0126789;53.287804;6.2385755;1.1795088;0.29618797;1.1709635;0.0;0
126.82584;829.6449;148.11183;82.93295;126.74341;31.092379;1.2433699;0.5329489;0.5241516;1.2967714;0.5879018;84.41111;31.092379;9.491471;0.5329489;0.5241516;1.2967714;0.5879018;74.98705;19.987814;7.607179;0.5241516;440.83282;376.49252;123.89775;41.194088;971.04224;51.65302;1.0946364;0.8169732;1.8266821;1.5804342;0.43978065;251.49397;37.785072;6.9303;0.8169732;1.1797762;0.70213544;0.43978065;42.90501;37.785072;7.091116;1.1797762;1.0060079;0.0;0
962.2787;863.20685;240.23662;22.04629;360.63065;82.76345;6.947699;1.3125077;1.6636499;0.8823999;1.4741757;131.59328;82.76345;3.6010005;1.3125077;0.74315864;0.09677062;1.0298897;82.048035;34.002365;7.4574;0.74315864;77.59091;979.2318;748.8911;84.46576;553.2409;41.02675;9.091459;0.36513022;1.8652494;1.3049852;1.5516112;430.3938;41.02675;9.0132265;0.36513022;0.5851016;1.3049852;0.16973549;27.01451;41.02675;3.698498;0.5851016;1.0376475;0.0;0
909.4949;567.6236;975.2176;63.31097;86.516426;50.75865;6.201697;1.6834422;1.6698092;0.21426181;0.9384942;57.61994;46.257523;6.5241776;1.0226153;0.6904872;0.21426181;0.35923454;19.18744;46.257523;7.5864434;0.6904872;437.90817;728.0747;500.98706;19.576086;660.059;64.58569;2.7096472;0.90276587;1.8057195;1.1916074;1.0415922;106.89154;54.464016;4.433233;0.90276587;1.6288635;1.1137134;1.0415922;59.602097;54.464016;9.208319;1.225025;1.0943291;0.0;0
702.7101;301.6105;773.3227;39.101345;979.06854;49.697033;7.172329;0.13968341;1.0553788;1.1555177;1.1270077;651.87933;49.697033;6.963323;0.13968341;1.0553788;0.26931638;0.41613;13.701093;4.886248;9.454539;0.14630206;765.06445;257.50366;487.2034;34.608696;67.905;6.7436767;7.1682606;0.6396566;1.22299;1.762642;0.07298032;67.905;6.7436767;7.382555;0.2241103;0.5328596;0.7505225;0.07298032;48.338867;6.7436767;6.631391;0.5328596;0.8072735;0.0;0
273.21127;32.572247;937.21094;74.40472;321.85782;11.431946;6.56627;1.1602645;0.10475064;0.68458164;0.72825134;214.35732;11.431946;5.0900874;1.1602645;0.10475064;0.68458164;0.72825134;99.7653;11.431946;5.2546067;0.10475064;349.9425;835.42236;476.02655;58.57002;871.2292;32.848404;3.5440013;0.8920473;0.91163826;0.51575834;0.351887;176.77608;8.290453;5.142551;0.8920473;0.91163826;0.51575834;0.351887;12.156911;8.290453;5.612033;0.91163826;0.93881243;0.0;0
969.4846;618.2592;808.55347;2.544494;933.736;21.916466;8.754086;1.7763258;0.39399275;0.9861107;1.3562455;431.66464;10.592943;2.165169;1.0592632;0.39399275;0.9861107;1.3562455;94.14193;10.592943;4.1108694;0.39399275;320.12402;283.1363;247.46457;30.17876;171.27783;7.1161556;1.5833256;1.3188726;1.4819871;0.7941188;0.5058521;39.228504;7.1161556;3.6764345;1.3188726;1.4819871;0.7941188;0.5058521;13.063092;7.1161556;1.9711387;1.4819871;0.8366368;0.0;0
780.9634;827.2142;655.2171;42.828438;685.9014;36.11288;8.774688;0.26157558;0.12160608;0.53014994;0.21531126;456.81036;32.42452;1.5578609;0.26157558;0.12160608;0.53014994;0.21531126;22.760843;25.753983;9.612335;0.12160608;383.79202;941.6372;381.88104;92.31464;224.70708;2.4047494;2.1432638;0.265864;1.0486163;0.31629127;0.9377787;224.70708;2.4047494;6.299843;0.265864;0.7582604;0.31629127;0.24732012;36.67931;2.4047494;4.898475;0.7582604;0.98634225;0.0;0
719.7213;456.0344;291.70746;65.20502;570.4459;69.9154;3.0837557;0.5458029;0.36787766;0.33068597;1.0173926;379.917;8.600403;1.6238765;0.5458029;0.36787766;0.23796396;0.17183019;36.531948;8.600403;9.689457;0.3232552;557.0782;657.8865;592.9986;51.699028;305.5451;34.634804;7.1280074;1.939919;0.7702293;1.272526;1.5913669;305.5451;34.634804;7.029464;1.939919;0.61065817;0.7720534;1.4846731;61.686577;2.246225;3.6988015;0.61065817;0.8622386;0.0;0
