model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;converged;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
71;481.70572;58.144936;9.93288;1.1105078;39.363804;5.7533646;1.5880867;6.783134;8.171267;9.477017;3.8738582;19.90621;0.8711679;0.856027;6.773206;5.2901297;9.477017;3.8738582;19.611391;0.7480058;1.9608309;1.7544194;6.766383;67.36697;0.9670946;0.0;0;;;;;;;;;;;;;;;;
72;570.6806;46.225586;4.047361;2.2287729;48.787064;6.238099;1.0624785;9.65975;0.86990786;6.628499;5.600104;12.925525;2.2752006;0.52489936;9.65975;0.86990786;6.628499;5.600104;7.5870504;0.78968453;1.1675583;0.86990786;6.6135817;179.51187;0.9920358;0.0;0;;;;;;;;;;;;;;;;
73;446.7879;56.00321;3.8553681;1.8269538;33.53632;4.112431;0.8164441;1.4844247;8.044676;7.3717504;9.576954;23.16192;1.9834394;1.7850982;1.4844247;8.044676;7.132762;9.038413;19.127428;0.9035326;0.75799423;1.4399531;3.4442723;137.78314;0.9891326;0.0;0;;;;;;;;;;;;;;;;
74;411.66055;43.383945;2.2904077;5.356537;34.87967;1.6179944;2.4774206;6.8566923;8.3148575;1.9402589;7.878163;24.942944;1.6179944;2.2055116;1.4774979;8.187093;1.1423808;2.3228352;18.148844;0.6171909;1.5240614;2.4887438;3.0633745;221.87184;0.9819971;0.0;0;;;;;;;;;;;;;;;;
75;456.27676;54.911407;9.883008;9.09004;42.774517;9.405668;1.5700479;8.161416;3.531366;2.2389271;4.8178988;28.488663;0.59713244;1.6884916;2.0509918;3.531366;2.2389271;1.0903561;14.650543;0.59713244;2.415838;0.884284;3.8039925;142.81609;1.0089492;0.0;0;;;;;;;;;;;;;;;;
76;458.71875;51.140537;2.9971797;1.6702396;31.091953;4.5919943;2.2245152;6.1503625;4.9805984;9.943786;6.8400517;18.12756;0.7948402;1.7156564;6.1503625;0.48679247;3.2647538;5.9376364;9.06378;0.7948402;2.0371082;0.48679247;8.577363;210.91747;1.0377502;0.0;0;;;;;;;;;;;;;;;;
77;532.3833;43.50034;6.786122;8.8155155;40.068264;4.8067083;1.7719933;6.1870337;0.79412675;7.8614583;5.6728187;17.586235;1.6410638;1.8886318;4.65478;0.79412675;2.8823917;5.6728187;5.4146686;1.6410638;1.0949091;0.79412675;9.52727;114.630394;0.9675125;0.0;0;;;;;;;;;;;;;;;;
78;511.40643;54.361744;1.2826319;6.9802365;32.47163;4.3712645;1.387328;1.6420157;2.7326055;8.901549;2.052093;19.6676;2.190164;2.2435718;1.6420157;2.7326055;5.5349092;2.052093;9.954061;1.3970779;1.0924103;0.82797337;1.3564922;163.00673;0.9912871;0.0;0;;;;;;;;;;;;;;;;
79;556.77966;54.275124;1.5048982;2.4369433;33.227947;1.441153;2.2165964;3.2800362;9.519488;2.6957273;4.6149173;22.189434;1.441153;1.9375973;1.8895594;6.827666;1.7903135;4.6149173;7.240253;1.441153;0.56808245;0.75469637;5.3429465;115.6918;1.042975;0.0;0;;;;;;;;;;;;;;;;
80;532.86273;50.308704;7.4224405;3.536602;40.241997;7.3650723;1.2130165;6.362253;9.337171;5.0011134;1.1978372;19.741137;1.4892011;1.23499;1.8619722;3.5307965;3.2811859;1.1978372;1.2093903;1.4892011;1.8676702;1.1209052;5.7378626;89.74285;0.9537624;0.0;0;;;;;;;;;;;;;;;;
81;481.27737;44.509354;6.6800303;2.6670697;41.381416;6.9497724;2.0369442;4.782786;6.860861;5.3427854;4.617794;24.24757;2.3367121;2.1424093;4.782786;6.860861;0.7046693;4.617794;9.580369;2.0003781;0.5738209;0.5812379;6.73306;205.17303;0.98475504;0.0;0;;;;;;;;;;;;;;;;
82;562.8041;42.645878;7.089478;8.082616;34.240696;2.3966272;1.4068321;8.644041;0.28124452;2.7372766;4.450087;21.600246;0.6001569;1.6196104;2.5390828;0.28124452;2.7372766;4.450087;12.938699;0.6001569;1.486554;0.28124452;4.2394934;237.14224;0.9576592;0.0;0;;;;;;;;;;;;;;;;
83;433.3946;59.1451;3.0018308;7.498413;35.424774;3.344099;2.2947798;7.7951684;0.33687058;1.53075;7.0134215;28.819744;0.78442407;2.2583528;3.339874;0.33687058;1.53075;7.0134215;7.9550533;0.7503324;2.225298;0.33687058;3.3260927;67.00815;1.002823;0.0;0;;;;;;;;;;;;;;;;
84;404.54242;53.11625;9.86249;3.670125;35.68215;5.8769703;1.5064359;5.3958893;5.9910345;1.9408287;2.7673337;12.845479;0.96529067;1.873618;3.357335;5.9910345;1.9408287;2.7673337;2.1327167;0.96529067;1.7433602;1.4458336;5.478399;239.9658;1.0058779;0.0;0;;;;;;;;;;;;;;;;
85;418.00958;56.18483;5.981214;1.3944424;32.836197;4.3285728;1.151634;6.1575966;2.3794963;3.2561443;3.9908535;17.951748;0.51833755;1.5415571;2.7960076;2.3794963;3.2561443;3.9908535;6.649;0.51833755;1.6655434;1.7351693;6.686375;47.549915;0.9558514;0.0;0;;;;;;;;;;;;;;;;
86;544.47186;53.93941;9.722888;2.435541;49.31442;9.981155;1.9514886;6.598006;6.551829;4.277778;4.1747026;10.124536;1.3893821;1.7872958;6.598006;2.4990094;4.277778;3.847125;5.062268;0.89327204;0.76839304;2.3256943;5.96265;34.400032;0.9551801;0.0;0;;;;;;;;;;;;;;;;
87;492.37546;56.589474;2.3939521;6.631875;43.843998;5.4179463;2.2202678;6.5866427;1.0492681;0.2853387;1.7998687;26.393847;1.2819018;1.9264114;0.57425386;1.0492681;0.2853387;1.7998687;11.705705;0.7183337;0.6978176;1.0492681;4.133895;114.725426;1.0067353;0.0;0;;;;;;;;;;;;;;;;
88;432.25436;43.249817;4.5864058;1.7223926;32.216835;8.9282875;2.2020366;6.991178;9.87589;4.8231115;7.3519254;24.56557;0.7775588;0.783744;2.6400988;8.281856;2.6498804;5.333996;10.011017;0.7775588;1.5270789;2.0140986;5.332238;194.90887;1.0437176;0.0;0;;;;;;;;;;;;;;;;
89;500.20895;49.939003;3.9547381;5.781836;37.143204;2.7619762;1.4568102;5.0220594;1.235438;5.3351083;6.7258825;27.835127;0.6147466;1.9673749;0.6622172;1.235438;5.3351083;1.5151547;10.416415;0.6147466;2.4290025;1.235438;3.335003;172.17107;1.0285398;0.0;0;;;;;;;;;;;;;;;;
90;430.46243;53.342495;7.771182;6.477654;33.452057;5.9616113;1.380342;1.3257263;3.4333951;4.8044906;4.0676494;24.39486;0.66168153;1.3072952;1.3257263;3.4333951;4.8044906;4.0676494;13.196955;0.66168153;1.1645979;0.9055284;6.5539265;224.94618;1.0421118;0.0;0;;;;;;;;;;;;;;;;
91;539.2641;42.0678;7.7029;7.158558;34.68772;3.8283381;0.79858655;9.555919;1.0670924;5.9655604;1.6681778;21.09992;1.4069449;2.0372794;1.007577;1.0670924;5.9655604;1.6681778;4.9748077;1.4069449;1.3598523;1.0670924;9.343744;33.960392;0.9548161;0.0;0;;;;;;;;;;;;;;;;
92;489.23126;42.999138;5.3275485;2.0407374;48.789555;9.403965;0.5784867;0.26290992;3.9020953;0.98721635;7.8949804;25.082258;1.9403005;1.9661875;0.26290992;3.9020953;0.98721635;5.0391164;18.553286;1.9403005;1.1955166;1.1005656;8.917238;47.219265;1.0171313;0.0;0;;;;;;;;;;;;;;;;
93;476.20425;52.679653;1.0469469;5.0833235;32.735058;5.915743;2.3630412;0.26416093;3.4306355;8.826343;6.9600315;17.734186;0.7851274;0.5245963;0.26416093;3.4306355;8.544739;6.9600315;7.944969;0.7851274;1.0356679;0.784373;4.1899605;93.2133;0.9942701;0.0;0;;;;;;;;;;;;;;;;
94;460.30243;57.374115;2.494372;5.116909;47.596233;6.8509088;1.9504597;9.390243;6.492439;2.4139662;6.6754847;16.478941;1.9821185;1.6055872;1.4721553;6.492439;0.24256639;1.9026823;11.406855;1.8952082;0.8463089;1.6061981;3.2893512;16.765396;1.0401694;0.0;0;;;;;;;;;;;;;;;;
95;526.0565;53.208324;1.3574176;8.501072;46.8367;1.5917891;1.6535634;4.9943905;8.606738;4.4323773;9.461084;28.91176;0.8374689;1.2243881;4.9943905;8.606738;1.9900417;9.2557335;18.496298;0.8374689;1.6748985;1.5580722;8.848319;120.95979;0.9538523;0.0;0;;;;;;;;;;;;;;;;
96;472.36252;40.724094;8.607833;5.1653247;44.873363;5.337953;1.6668143;8.193784;8.12115;8.5784235;8.055271;14.491057;1.6514752;0.57028437;1.772161;5.073876;8.5784235;5.240442;11.74064;1.6514752;0.56752706;1.2744385;9.40029;102.77822;0.986624;0.0;0;;;;;;;;;;;;;;;;
97;417.53;59.408657;3.5369213;4.6018414;39.93444;6.173205;0.5466937;3.9185755;7.3555217;7.185101;8.997389;13.20416;1.1391726;1.0018203;0.9461914;3.7874444;5.431954;6.7407274;2.131502;1.1391726;1.4619513;0.73413587;8.577344;201.22778;1.0143241;0.0;0;;;;;;;;;;;;;;;;
98;423.60117;42.79014;1.973096;2.0234902;35.167355;3.5426664;1.407503;4.366337;9.978407;7.2485757;7.6287365;18.703693;0.73009646;2.4414995;1.174865;9.137765;2.2381048;3.8345568;15.366993;0.73009646;1.2312224;1.9176408;5.6081414;238.64049;1.0206094;0.0;0;;;;;;;;;;;;;;;;
99;592.3795;44.651245;4.1229687;7.2196255;46.6196;7.5954766;2.3426495;7.0832176;0.53167295;8.025284;7.480306;11.365473;1.9927093;1.5974563;7.0832176;0.53167295;7.7693224;7.480306;5.6827364;1.8033007;0.8781002;0.53167295;6.1776543;135.50302;0.98053235;0.0;0;;;;;;;;;;;;;;;;
100;581.7161;59.499344;1.6033328;6.5400844;46.6815;5.145878;1.4240745;5.137634;7.9165363;9.673303;7.608187;18.64461;1.491893;1.8132505;2.775326;7.9165363;5.232042;5.487425;15.177945;1.491893;1.6022688;2.3415053;7.197924;218.31638;0.95297915;0.0;0;;;;;;;;;;;;;;;;
101;539.9414;55.42066;9.8076;7.4242435;40.50632;6.0079246;1.6616256;9.016113;1.3900664;0.50712025;9.459454;25.253828;1.4640473;0.6169798;7.193772;1.3900664;0.4133192;4.5424876;3.0442693;1.2442437;1.3519748;1.3900664;2.0309227;83.78216;0.9985921;0.0;0;;;;;;;;;;;;;;;;
102;453.17398;58.731533;3.766572;6.8721776;30.952269;4.184466;1.2542024;6.9457793;6.120265;9.974182;5.297358;16.867525;1.4414678;2.239857;3.6021636;4.585537;1.8008448;0.9116665;14.896335;1.4414678;0.5479314;1.6215281;4.398624;159.43826;1.00178;0.0;0;;;;;;;;;;;;;;;;
103;593.83527;56.132393;9.390907;8.865083;33.859222;7.056198;0.71006894;5.3199525;8.130523;9.355612;4.1639247;16.265131;0.97972643;0.82581383;1.6591516;7.4229507;2.566802;4.1639247;8.1325655;0.97972643;1.6836672;0.8926204;2.559462;93.2163;1.0491022;0.0;0;;;;;;;;;;;;;;;;
104;555.7502;53.03469;7.112831;8.883849;31.12167;1.8388605;1.1471375;8.314376;6.6477847;1.5036926;9.615828;17.551353;1.2512748;0.9337517;2.2140453;5.266986;1.5036926;0.563578;8.775677;1.2512748;1.0928736;1.4786737;5.254161;171.15259;1.0407795;0.0;0;;;;;;;;;;;;;;;;
105;543.37805;45.69106;6.0515738;3.6999176;33.59676;5.50667;0.67017823;5.4944954;1.234092;3.0185144;9.692254;21.052084;1.677775;1.0970608;5.4944954;1.234092;3.0185144;6.502491;19.669907;1.2658828;1.6485906;1.234092;3.0202947;192.17485;1.0117124;0.0;0;;;;;;;;;;;;;;;;
106;489.8723;46.53763;5.2270226;2.5599496;40.168427;9.050328;1.6571591;3.06625;1.9201633;6.624065;8.736965;29.372137;0.5234622;2.0275486;3.06625;1.9201633;4.2475557;8.736965;15.924707;0.5234622;2.1205316;1.3804709;4.5234303;227.73633;0.98020613;0.0;0;;;;;;;;;;;;;;;;
107;454.4483;58.945423;7.155159;9.330945;47.08347;3.040173;2.4635081;1.2917866;8.8813305;8.816689;5.7892656;14.489706;2.4852076;1.5822978;1.2917866;5.932363;3.9590652;5.1156926;7.126734;2.1505632;0.630648;1.5835372;9.9006405;203.06078;0.9504733;0.0;0;;;;;;;;;;;;;;;;
108;419.2782;57.212513;7.1451054;7.3886633;43.064735;8.802877;1.2253973;3.5704508;9.115832;5.467773;6.304625;22.545525;0.67560154;0.8459913;3.5704508;3.5060012;5.467773;1.3426819;6.040939;0.67560154;1.6973224;1.801685;2.984415;191.30894;1.0172831;0.0;0;;;;;;;;;;;;;;;;
109;580.5205;47.189808;0.99574167;9.735894;42.01806;8.95397;2.2168787;6.3821635;7.489895;5.1785893;4.542506;22.593784;2.377727;2.1510124;2.1085107;0.50970155;4.180204;1.6458813;17.188885;1.3926287;0.96973765;0.50970155;3.2177618;200.89072;1.0014172;0.0;0;;;;;;;;;;;;;;;;
110;491.15524;47.465347;9.160832;5.422297;44.959072;2.9969292;0.58556175;9.818706;3.0064378;1.2847074;2.1845853;22.857445;2.4604795;1.6668893;3.7110348;3.0064378;1.2847074;2.1845853;6.3006063;1.6315485;1.34124;1.9728719;8.634545;127.290726;0.95843035;0.0;0;;;;;;;;;;;;;;;;
111;440.4727;45.953888;4.248467;9.656415;42.79823;1.6345938;1.5100371;7.4808416;2.5795984;7.2663713;1.1008703;26.401876;1.6345938;0.5594871;7.4808416;2.5795984;7.2663713;1.1008703;14.466335;1.6345938;0.7906005;1.6101711;4.430111;228.01895;1.0124232;0.0;0;;;;;;;;;;;;;;;;
112;461.1913;46.522602;4.114785;2.016741;38.868546;7.8562074;1.8089364;6.227758;0.81361777;5.0433674;0.22230794;16.127787;2.3162441;0.8287885;4.3011527;0.59656125;5.0433674;0.22230794;1.8229362;1.579129;2.0871773;0.59656125;7.5552115;150.18481;1.0244688;0.0;0;;;;;;;;;;;;;;;;
113;515.84393;57.21335;4.599974;6.2723174;46.30727;9.623096;1.1384541;2.1036315;4.7319903;1.1327646;2.2081301;12.859687;1.7555054;2.2210581;1.6945051;4.7319903;1.1327646;2.2081301;7.999214;0.7827708;0.5925218;2.1518416;3.114898;99.198425;0.9638001;0.0;0;;;;;;;;;;;;;;;;
114;435.35455;40.210136;7.1360736;5.4202914;36.20369;3.2270215;0.69669443;7.0992985;4.0067077;9.131951;5.4302797;19.360003;1.0713284;2.30491;7.0992985;3.6712127;9.131951;5.4302797;9.752581;1.0713284;0.9316058;2.2014422;1.6745124;98.886;1.0079049;0.0;0;;;;;;;;;;;;;;;;
115;571.3229;48.721054;4.3217616;0.9240688;48.562298;9.208336;0.9358008;5.277265;2.5261726;2.450209;9.024545;28.235699;1.2388474;1.6671705;2.6718853;2.5261726;1.2340852;7.8350086;14.982047;0.6598921;1.8532699;1.6716838;7.640154;244.72395;1.0025554;0.0;0;;;;;;;;;;;;;;;;
116;551.7039;58.856792;4.3018627;2.6553783;32.32381;2.7943234;0.6400195;7.4157786;6.5371113;5.3738775;4.2128134;19.030031;2.2000463;2.3300662;2.5518541;5.01418;3.755563;4.2128134;8.157426;1.1352657;1.8633144;1.566666;8.360104;72.917274;0.9711567;0.0;0;;;;;;;;;;;;;;;;
117;543.8926;50.852726;1.4775304;2.2965965;42.753597;4.1696725;2.2764394;3.7182567;2.1501093;8.357023;6.444464;19.926493;0.90499634;0.9656735;3.7182567;2.1501093;6.256143;6.444464;15.486903;0.90499634;2.150081;0.5868561;2.3165495;111.412796;1.0348085;0.0;0;;;;;;;;;;;;;;;;
118;486.4186;49.008915;4.691439;1.4533645;40.010326;8.961744;0.5091641;4.833492;0.9802084;6.781173;4.679722;16.57425;0.70770824;1.823993;4.833492;0.9802084;6.6954536;0.7864372;10.509399;0.63399553;2.2904983;0.7999996;6.0596056;192.11926;0.97080666;0.0;0;;;;;;;;;;;;;;;;
119;525.4618;46.247395;2.2602541;9.528156;38.515232;3.6669502;0.6387441;5.307662;4.380087;2.4226193;0.23536807;29.060463;0.7707047;2.3416686;5.307662;0.4908246;2.4226193;0.23536807;4.8285437;0.7707047;0.9826772;0.4908246;3.9130538;4.6473374;1.0229347;0.0;0;;;;;;;;;;;;;;;;
120;516.8196;41.478252;8.685863;9.684841;38.594326;7.7768307;2.0913796;3.684763;7.2979074;9.996236;4.3332095;19.914085;2.3357906;2.322656;3.684763;5.9991274;8.642925;4.3332095;7.999912;2.3357906;2.359308;1.8124148;1.3397961;231.03644;0.96581066;0.0;0;;;;;;;;;;;;;;;;
121;529.9693;44.48973;3.9440508;9.014925;30.84415;2.2374117;1.0994601;5.8292904;1.9210932;1.0194833;3.7712917;29.595066;1.4372947;2.0001967;5.8292904;1.9210932;1.0194833;3.7712917;18.38716;1.3405848;2.144912;1.9210932;7.8138676;128.40016;0.9975675;0.0;0;;;;;;;;;;;;;;;;
122;416.88885;41.80917;9.643893;9.898816;45.030277;4.3467727;1.2295197;2.8360622;5.9196315;8.073799;3.2338233;20.582859;2.3657303;1.4755335;2.8360622;5.9196315;8.073799;3.2338233;8.375573;1.1114509;1.8716654;2.2062418;8.483485;14.769404;1.0346112;0.0;0;;;;;;;;;;;;;;;;
123;483.16147;42.53399;7.1292048;8.459044;37.04694;9.460712;1.113374;0.85579085;0.96540284;4.695171;3.1268597;29.030403;1.6848147;1.7226449;0.85579085;0.96540284;2.782188;3.1268597;14.580768;0.71776944;0.86652887;0.96540284;7.0637083;174.41777;1.012528;0.0;0;;;;;;;;;;;;;;;;
124;408.32285;43.270332;7.780979;9.382848;39.532726;2.9591696;2.2814136;1.8659748;2.7599137;0.8144645;1.6081387;19.251461;1.3583518;0.69401836;1.8659748;2.7599137;0.8144645;1.6081387;5.9322906;1.3583518;1.9588376;1.9208516;1.8636607;155.44452;0.9944174;0.0;0;;;;;;;;;;;;;;;;
125;498.79816;46.04059;9.524536;2.6984432;46.95188;7.2854853;2.3574777;4.9922667;8.365715;2.5021057;5.877276;10.328774;1.0376265;1.2094946;4.9922667;7.4217014;1.2155641;4.666808;5.422291;1.0376265;2.0514047;1.621801;9.775601;27.234434;0.9648132;0.0;0;;;;;;;;;;;;;;;;
126;465.97223;40.220333;3.0743065;3.237643;41.54217;9.26794;2.3576274;0.7644366;1.5536888;0.92489;8.052017;17.1221;1.1786101;1.4685037;0.7644366;1.5536888;0.92489;3.3426487;12.443416;0.6457083;1.9123536;0.71555436;6.3327875;192.8929;1.001633;0.0;0;;;;;;;;;;;;;;;;
127;428.90485;59.002876;6.062348;8.7448015;47.028732;8.043088;1.1146866;3.9280949;6.6952233;2.1489122;8.345859;17.004633;1.1614902;0.9483429;0.48780462;6.6952233;2.1489122;6.794552;15.985718;1.1614902;0.9237188;0.8927582;9.353485;65.94689;1.0118475;0.0;0;;;;;;;;;;;;;;;;
128;420.6806;42.476383;1.2706048;5.2631197;32.74159;9.5267;0.90075785;6.789322;0.24138433;8.8587;2.7577338;26.613108;1.061141;1.0293154;1.4646031;0.24138433;2.136618;2.7577338;15.2360325;1.061141;1.423346;0.24138433;9.969823;12.461165;1.0323751;0.0;0;;;;;;;;;;;;;;;;
129;517.52893;47.66298;1.8169041;7.424449;35.636353;9.488111;2.1559925;5.170112;5.534786;2.9954731;2.9411435;26.930794;0.8064552;1.5272396;1.9307795;5.534786;2.9954731;1.8853805;1.8887819;0.8064552;1.7422715;1.4038006;9.663688;64.01707;0.9585582;0.0;0;;;;;;;;;;;;;;;;
130;434.1186;57.59055;4.235941;6.013373;34.558647;1.9340903;2.1979299;5.580347;2.4999418;6.1470075;2.913251;27.951101;0.824122;1.8749616;5.580347;2.0303233;5.068091;2.913251;17.787287;0.824122;0.703239;0.77561975;6.451762;189.75012;0.98222387;0.0;0;;;;;;;;;;;;;;;;
131;585.02405;42.13136;7.110767;3.6813126;47.726685;6.3751307;1.2085509;7.271969;2.3026922;2.0756195;1.6919867;14.417701;1.585048;1.9464358;4.382825;2.3026922;2.0756195;1.6919867;7.2088504;1.3875834;1.8817668;0.62776566;2.9985898;88.48022;1.0134146;0.0;0;;;;;;;;;;;;;;;;
132;516.2122;49.672085;8.468411;3.491997;45.631145;4.7847447;1.6560111;1.296896;5.0922685;2.524946;6.278769;24.490274;1.896027;1.9863394;1.296896;2.1392996;2.524946;5.098231;8.056063;1.896027;0.6328786;0.56510454;5.084679;223.95006;0.9501097;0.0;0;;;;;;;;;;;;;;;;
133;469.37396;56.89567;3.2332783;7.7084346;46.68202;7.112918;1.2814554;2.7117097;9.878287;3.5921621;1.5502977;19.49201;0.5419224;1.5096812;2.7117097;6.7879415;1.3717005;1.5502977;8.194898;0.5419224;1.4304612;2.229266;6.009044;207.38486;0.9613187;0.0;0;;;;;;;;;;;;;;;;
134;518.1831;51.13925;7.716603;5.7420654;41.373672;7.6571975;0.52995896;4.2830057;2.4197752;9.48362;4.041645;12.206571;1.2132806;1.2796279;4.2830057;2.4197752;2.561552;4.041645;1.5663248;1.2132806;1.6074938;2.0677552;6.4053955;70.860054;0.9893101;0.0;0;;;;;;;;;0.0;0.0;0.0;;;;;
135;404.56076;44.20687;2.9410496;4.1704097;34.414978;3.1316607;1.3213519;2.7546039;5.5626793;2.1931381;5.472385;20.86724;1.0760372;1.788414;2.7546039;5.5626793;1.1636276;5.472385;19.817171;1.0760372;1.933449;0.79303914;8.286664;102.99795;0.98925763;0.0;0;;;;;;;;;;;;;;;;
136;591.71185;54.71019;0.955106;6.5150614;37.539967;8.178797;2.2898808;4.4441314;3.8531938;6.6050863;6.80505;10.393004;1.6726;2.1605835;0.68482727;3.8531938;1.3165904;0.69026345;6.3550477;1.6726;2.4789972;0.595386;7.8142667;122.63599;0.97888964;0.0;0;;;;;;;;;;;;;;;;
137;496.4607;53.62682;1.3951585;4.721432;41.006016;4.6237445;2.2158704;8.947132;6.9792266;3.7859097;9.676605;23.712845;1.8745176;1.6593271;3.717333;0.7422798;3.7859097;0.49201408;6.11599;1.8745176;1.4523282;0.7422798;1.2273693;229.73665;1.0373276;0.0;0;;;;;;;;;;;;;;;;
138;556.54706;47.243717;6.2285833;5.2231812;30.379572;6.8763204;0.7075645;1.233016;9.303279;1.5118836;8.189674;25.748638;1.950414;1.436985;1.233016;8.367818;1.5118836;1.96627;2.8802874;0.8049663;1.3924865;1.693664;1.983183;148.77289;0.99445474;0.0;0;;;;;;;;;;;;;;;;
139;416.546;40.925903;5.4240427;7.0689783;42.792847;4.792127;1.1139162;3.01664;4.280883;5.5898237;3.9986422;24.317587;1.6095567;0.9603596;3.01664;2.24506;5.5898237;3.9986422;15.696494;1.6095567;1.2131209;2.1300108;9.655436;124.820404;0.9807324;0.0;0;;;;;;;;;;;;;;;;
140;497.33167;40.157295;3.3608696;5.0674834;47.09739;4.049655;0.64771587;8.686228;9.095809;3.7914615;8.304134;17.310884;1.1319779;1.7198426;0.8709453;6.3542438;3.7914615;2.9394321;16.967604;1.1319779;1.8105841;1.6130327;2.2121513;74.88463;0.9824448;0.0;0;;;;;;;;;;;;;;;;
141;498.1414;56.50786;0.9595855;9.544459;36.512707;7.214462;1.0960709;5.6934614;9.177113;8.740324;2.8786945;18.452929;2.3790908;1.1009204;4.286042;9.177113;3.7600114;2.1654963;11.541411;1.279673;2.0543761;1.5582289;7.243738;166.83202;0.98026264;0.0;0;;;;;;;;;;;;;;;;
142;587.5653;46.43115;6.0688944;5.315253;43.59579;5.8313537;1.0953629;9.702901;8.727523;9.264762;6.818906;23.926342;1.0884455;1.0213206;6.327451;6.8851414;7.800853;6.818906;19.842442;1.0884455;2.1172097;1.6533895;9.000735;120.75968;1.0416129;0.0;0;;;;;;;;;;;;;;;;
143;514.3456;42.755398;8.34022;9.652588;39.671265;8.661609;0.60636276;1.8074002;2.5546114;5.7446885;2.1405864;12.908147;1.3701195;2.1535726;1.6692884;2.5546114;3.6808105;2.1405864;6.4540734;1.3701195;0.63813424;1.3964779;8.850091;154.52477;0.962544;0.0;0;;;;;;;;;;;;;;;;
144;494.69788;50.371025;1.5237584;8.613962;30.07955;8.05268;2.2904904;7.5816555;7.044605;3.0055745;4.4243155;13.900916;1.8088521;2.4690652;1.9010625;4.050197;3.0055745;4.4243155;6.950458;1.1959347;0.85355693;1.4296341;8.1631975;74.78406;0.98128873;0.0;0;;;;;;;;;;;;;;;;
145;453.39514;58.416664;7.6019177;9.007439;35.679844;8.80183;2.1797543;8.406997;3.449993;5.365667;6.179493;24.396793;1.7790991;1.1477208;3.4411182;0.40601942;5.365667;6.179493;7.799326;1.7790991;1.7217155;0.40601942;1.548614;49.063072;1.0441566;0.0;0;;;;;;;;;;;;;;;;
146;466.3138;40.169617;6.674338;7.8458056;40.557205;7.868523;2.3569272;9.589487;1.9743514;8.861675;8.137367;13.120775;1.5512199;2.004629;5.9212008;1.9743514;6.720545;8.137367;4.6325235;1.5512199;1.3138477;1.9743514;3.7608514;166.86232;0.9526914;0.0;0;;;;;;;;;;;;;;;;
147;504.1345;41.12287;5.2621284;6.401183;44.49817;9.243255;1.9887177;1.6620986;4.668103;6.780351;9.317932;21.555607;0.9921593;0.7508357;1.6620986;0.41072622;6.780351;3.9583592;14.958931;0.9921593;1.8772056;0.41072622;7.90845;60.57662;1.0214219;0.0;0;;;;;;;;;;;;;;;;
148;487.7823;48.3409;1.3399063;5.747276;38.040676;2.3256683;2.0200992;5.4039354;4.8650184;0.95852447;9.799348;12.659636;2.3256683;0.7889033;3.6724231;4.8650184;0.95852447;0.82347697;7.528974;1.9361945;1.8824191;0.8139515;9.403001;57.457687;0.97184116;0.0;0;;;;;;;;;;;;;;;;
149;404.32242;53.519318;9.3045;5.9200616;33.724907;6.7283826;2.074484;4.0899444;6.499215;0.73761934;8.479489;17.799238;1.2053709;1.9713571;4.0899444;4.788156;0.73761934;7.9311585;8.899619;1.2053709;1.7030969;1.7797058;9.231638;116.24117;0.958993;0.0;0;;;;;;;;;;;;;;;;
150;565.25836;49.52201;5.244713;2.7332382;31.220995;1.6499202;1.8504931;6.0990925;3.279419;1.630769;1.9998822;19.17427;1.6499202;0.81395185;1.7583799;0.20561352;1.630769;1.9998822;17.682837;0.9305569;0.57942796;0.20561352;7.863804;7.299575;1.000845;0.0;0;-9.395845690748587;-0.7970305839583602;13.719638114707289;3.9804916758779996;1.8611605817211154;2.4247826967820374;0.29290817660203794;0.35325660732997105;0.6585365853658537;0.36585365853658536;0.12195121951219512;0.27950387138223787;-0.27950387138223787;-0.5813438028741034;0.5813438028741034;0.5925428084361124
151;579.2322;57.95097;4.536423;2.8509934;44.293842;5.4467907;0.85192555;0.88695914;0.8932404;5.7053204;8.52076;27.060522;1.3157196;2.4573073;0.88695914;0.8932404;2.7322319;2.3832195;8.751369;1.3157196;1.6778105;0.8932404;1.160783;217.06352;0.98191875;0.0;0;;;;;;;;;;;;;;;;
152;428.0498;40.88169;8.739427;1.2108727;37.300827;8.738243;0.85547185;4.7906904;2.9672523;1.7618791;5.897388;18.206446;0.8622993;1.1591955;4.7906904;2.9672523;1.7618791;4.8792796;10.870866;0.8622993;1.947676;1.9815007;5.809234;103.4615;0.99281985;0.0;0;;;;;;;;;;;;;;;;
153;510.80722;46.80282;8.594762;7.684599;42.942085;7.5029383;1.5007193;0.38688105;8.203562;2.6156423;3.7988992;21.624456;0.9022662;2.3870468;0.38688105;5.7525897;2.6156423;3.7988992;5.9377594;0.9022662;1.0210779;1.747207;6.306266;172.92809;1.0146947;0.0;0;;;;;;;;;;;;;;;;
