model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m;n_3m;n_1m
4466;173.87619;209.30005;139.34311;24.375895;57.004242;63.379932;1.7897959;1.0935583;0.8935088;0.368299;1.0191159;57.004242;63.379932;7.1053967;1.0935583;0.69117486;0.368299;1.0191159;18.982412;63.379932;7.2627726;0.40469795;1.1874079;0.0;0;-22.99313624713137;-12.33299771630385;23.79544982945105;12.551653650865092;-1.2066033606979063;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.07317073170731707;0.0
4467;661.9422;624.66656;208.17113;96.66246;914.0882;66.89434;9.494684;0.3917467;1.3764416;0.7207677;1.6334136;884.7396;66.89434;5.160796;0.3917467;0.7238771;0.7207677;1.5834421;21.105751;54.121204;5.596349;0.7238771;1.1947403;0.0;0;-26.46269662759092;-13.573738396316827;27.91472845808675;14.625263520030671;-1.4290859019976343;0.29632806532566497;0.21677027614069996;0.1951219512195122;0.12195121951219512;0.07317073170731707
4468;991.9764;560.6247;307.9555;68.14784;455.83755;80.72831;9.596694;0.29914922;0.8137152;1.8868166;1.0974331;455.83755;25.102943;9.1338625;0.29914922;0.73972315;1.142924;1.0974331;94.396164;3.6322446;9.419826;0.20880923;1.1946892;0.0;0;-35.10367377612277;-15.741441708595204;35.93101625933169;15.741441708595204;-1.2335975250849682;0.20044593143431833;0.18531554452469942;0.07317073170731707;0.07317073170731707;0.0
4469;243.12042;233.59297;936.6811;30.11906;702.967;24.084642;5.049301;0.4096011;0.96336865;1.893866;1.6269723;216.15967;24.084642;5.2556934;0.4096011;0.96336865;1.8408604;1.5483143;49.08719;24.084642;8.870079;0.96336865;0.92744404;0.0;0;-40.03408168263133;-18.14837274529293;40.617297357540934;18.14837274529293;-1.1573425632817116;0.20044593143431833;0.18531554452469937;0.024390243902439025;0.024390243902439025;0.0
4470;906.5612;673.6612;333.08636;38.434414;156.31723;96.47138;5.4886527;0.733918;0.32916376;0.05633531;1.7284386;79.492874;60.973377;3.460491;0.6153609;0.32916376;0.05633531;1.149689;58.87522;60.973377;2.4003885;0.32916376;0.9713021;0.0;0;-2.941169577396459;2.0444228416552903;25.57960855106003;11.360933461283594;-2.8842224908341656;-0.08844912967694288;-0.272558664369838;0.2926829268292683;0.24390243902439024;0.07317073170731707
4471;285.83038;106.03714;29.680292;77.72614;849.1193;21.547443;0.06367507;0.41793314;1.2239444;1.734123;1.4079306;163.0537;17.970385;1.8778965;0.41793314;1.1921728;1.734123;0.4951433;78.92686;17.970385;0.1276119;1.1921728;0.837492;0.0;0;-0.090706033640762;11.417902143921992;25.74569232230874;12.24678125806517;-4.916954424000786;0.09985263739775667;0.13271792787963402;0.14634146341463414;0.07317073170731707;0.04878048780487805
4472;651.4209;29.175375;150.20947;43.597958;483.28625;12.497392;1.4943701;1.6577628;1.2840672;1.3905092;0.103282556;314.48288;12.497392;1.3852161;1.4511969;1.2840672;1.3437936;0.103282556;84.70945;12.497392;8.663165;0.7898883;1.0316344;0.0;0;-36.37902415032893;-16.78192509522009;38.06673286061085;16.78192509522009;-1.1791364368005792;-0.06712860049665353;0.16530223980115016;0.07317073170731707;0.024390243902439025;0.024390243902439025
4473;50.093964;91.590645;41.850105;7.5676026;563.1882;82.904236;5.4644833;0.74039376;1.7138095;1.744724;0.90121186;563.1882;9.71749;4.4955673;0.091539964;0.964841;0.16541985;0.90121186;81.73197;9.71749;0.26729214;0.81132215;0.94803035;0.0;0;-2.3682096550373477;11.00967855273089;27.177749541556036;13.677186805831468;-5.001042394650821;0.1283386102635917;0.11376874667311881;0.07317073170731707;0.04878048780487805;0.0
4474;500.69745;371.21954;408.81085;23.058432;651.9993;46.378593;1.8261132;1.058621;0.1799674;0.92921156;0.51873;651.9993;42.445507;3.9000163;1.058621;0.1799674;0.045211248;0.51873;40.287148;42.445507;6.390758;0.1799674;1.2356668;0.0;0;-23.263690710398322;-11.225598216187791;25.57313402855504;12.095902278620372;-1.4812823055079962;0.3491535201005529;0.22007045908396944;0.14634146341463414;0.04878048780487805;0.024390243902439025
4475;658.0243;975.2662;799.1819;86.04846;544.49927;49.074005;4.792506;1.0074494;1.8001631;1.9632001;0.09651886;122.79361;49.074005;2.0788012;1.0074494;1.7360716;1.7527962;0.09651886;77.02737;49.074005;8.266596;0.056356974;0.77106017;0.0;0;-40.56147260321;-17.16056369823022;42.52339422504557;17.16056369823022;-1.1599689638349278;-0.06712860049665353;0.09507689084687378;0.0975609756097561;0.024390243902439025;0.024390243902439025
4476;540.9566;551.77454;455.93143;69.6478;567.55524;31.941673;7.951209;1.322479;0.18099868;1.4989812;1.3006997;460.1019;31.941673;5.0892973;1.322479;0.18099868;1.0757067;0.08613261;17.83854;31.941673;0.13765511;0.18099868;0.9926845;0.0;0;92.32019161646353;72.75606503804087;96.96298220504931;79.12387071464752;-26.22205373135077;-0.2284505696973932;-0.3202280331475996;0.1951219512195122;0.12195121951219512;0.0975609756097561
4477;245.45703;757.17883;840.6042;50.15151;747.0781;4.736682;8.009772;1.9948289;1.4931434;1.5211246;1.0305378;525.76086;4.736682;7.2899065;1.3832545;0.60610056;0.6696222;0.47148454;66.56546;4.736682;2.379531;0.17441885;1.1609603;0.0;0;-8.696831276486968;3.3384766984797523;20.82522220951799;6.7128065850108385;-3.017310087604622;0.2613535406643588;0.31575955018195656;0.3170731707317073;0.17073170731707318;0.024390243902439025
4478;830.212;328.2808;57.054028;24.625017;808.4067;19.440748;8.617967;0.8926902;1.1821427;0.85960805;0.13160868;266.60886;19.440748;6.162135;0.8926902;0.8425354;0.85960805;0.13160868;42.061493;13.4689455;8.060961;0.8425354;1.0780985;0.0;0;-32.62529203646078;-15.607526910942909;34.2432427717855;15.607526910942909;-1.224522188416149;0.20044593143431833;0.18531554452469942;0.04878048780487805;0.04878048780487805;0.0
4479;970.4351;722.1457;475.02563;47.511604;313.1044;76.18727;2.3647637;0.6520737;0.8180661;0.79072016;1.247381;313.1044;76.18727;7.734115;0.6520737;0.5159662;0.79072016;0.44560134;11.540777;4.970781;7.2103205;0.5159662;1.182143;0.0;0;-22.751278336275053;-8.719956425393093;24.3379095668793;9.356494965742456;-1.3178615251865387;0.29632806532566497;0.19413195888135962;0.21951219512195122;0.0975609756097561;0.024390243902439025
4480;464.60413;966.5194;789.2046;78.90602;922.8288;22.51819;4.3246536;1.9484122;1.8477198;0.41906005;0.38820902;599.25574;22.51819;8.093803;0.87755567;0.45682222;0.41906005;0.38820902;81.22466;20.434797;2.8075767;0.45682222;1.2311953;0.0;0;-14.549925768066448;-0.5899012917824109;20.101273087803854;6.196603076343251;-2.0793012597191205;0.5049906615382;0.3349383513203214;0.4146341463414634;0.2682926829268293;0.04878048780487805
4481;639.56006;364.1833;677.975;8.246165;360.35773;99.26733;6.272186;1.9952691;0.9185725;0.12590387;1.8751392;360.35773;0.4361236;1.3675853;1.4206567;0.9185725;0.12590387;1.8751392;89.144295;0.4361236;3.1114526;0.7842571;1.1353672;0.0;0;-14.1383366846803;-1.23443091681591;21.529285354372693;9.179238703550254;-2.1733457805459984;0.4003899255927808;0.32499269004684667;0.21951219512195122;0.17073170731707318;0.04878048780487805
4482;792.50916;999.06885;854.2973;99.4773;279.60236;78.64405;5.8150496;1.5640562;0.059247233;1.8039114;1.397287;279.60236;9.5586405;9.919415;1.5640562;0.04247941;1.2511159;1.397287;21.438263;9.5586405;9.447991;0.04247941;0.9601556;0.0;0;-36.81466927464763;-17.29207056678561;37.543232471880664;17.29207056678561;-1.1682195127954524;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.024390243902439025;0.024390243902439025
4483;249.07417;642.0259;281.09637;85.99028;318.31613;84.87415;9.990741;1.5973631;1.0459712;1.1854789;0.01746571;318.31613;18.993645;1.6444067;1.5973631;0.6283255;1.1854789;0.01746571;24.845318;18.993645;1.4297867;0.054608706;0.84511423;0.0;0;1.6010057936316473;8.594055773724818;28.24201616530505;14.299444120198757;-4.346396484534793;-0.07075429771255475;-0.16916643224466182;0.0975609756097561;0.024390243902439025;0.0
4484;865.8059;751.10547;505.8423;31.864782;364.93;87.340744;2.7700512;0.82057506;1.069592;1.12065;1.744101;364.93;1.3705184;7.389056;0.82057506;1.069592;1.12065;0.21499369;21.561369;1.3705184;4.812815;0.84991336;0.90049225;0.0;0;-24.25087442020306;-7.503248565465043;26.265726905585353;8.567086124359804;-1.349837402026796;0.29632806532566497;0.20288098745784278;0.3170731707317073;0.24390243902439024;0.024390243902439025
4485;287.3989;259.64557;680.1098;87.07061;323.7613;71.91856;0.7226811;1.0824156;1.4913054;0.68267316;0.13948628;323.7613;71.91856;5.695806;1.0824156;0.43413293;0.68267316;0.13948628;99.97074;71.91856;4.0444927;0.43413293;0.7528988;0.0;0;-31.696501278644323;-12.992873511438376;34.070455947207236;13.587920020106537;-1.2803512600796192;0.19366322379551335;0.1902613165040685;0.12195121951219512;0.024390243902439025;0.0
4486;778.0725;646.65985;176.80505;68.203285;845.3127;46.67166;3.8847415;0.71010387;0.722915;1.4820021;0.03308895;514.34204;6.7343388;5.188477;0.71010387;0.722915;1.4820021;0.03308895;15.031557;6.7343388;5.058493;0.1749954;0.7633552;0.0;0;-30.570219456721933;-13.171001127467065;33.46081979120416;14.522125567790454;-1.3818736513321173;0.07063875342307374;0.14091906743540422;0.17073170731707318;0.0975609756097561;0.024390243902439025
4487;120.97824;515.8962;817.6486;66.66881;565.54114;91.70953;5.1849556;1.2415159;0.15713257;0.81969345;0.79649895;244.85136;91.532005;9.019237;1.1041919;0.15713257;0.81969345;0.7242437;72.55913;77.03678;4.2323737;0.15713257;1.0788866;0.0;0;-19.216874357385333;-7.232335393562948;21.94320824276293;7.479644603258805;-1.6177999967075631;0.36698441311987334;0.26759241436272285;0.3170731707317073;0.17073170731707318;0.04878048780487805
4488;295.50284;956.8386;318.35535;14.057006;967.96893;42.710026;3.8785198;1.6532217;0.7054394;1.6205505;0.3198455;99.965416;30.663092;7.89757;0.3883168;0.7054394;0.043862328;0.3198455;13.585838;19.742804;2.060854;0.7054394;1.1897408;0.0;0;7.822369645866863;9.21289330270244;33.55158992316751;14.413314817084085;-5.507141801150456;0.018571081903248726;-0.27161507334378704;0.0975609756097561;0.04878048780487805;0.024390243902439025
4489;538.28375;905.6283;102.37423;90.59888;93.11602;9.672326;3.200448;0.7543914;1.2091964;0.16884947;1.6375895;93.11602;7.536808;0.5791766;0.7543914;1.0714042;0.16884947;0.18717554;68.43092;7.536808;7.976619;1.0714042;0.9268449;0.0;0;-33.78380360000005;-14.04590065216999;35.151236285406455;14.04590065216999;-1.1163431129021968;0.20044593143431833;0.18531554452469942;0.1951219512195122;0.17073170731707318;0.04878048780487805
4490;529.67285;402.70587;768.04425;45.089146;617.8404;59.684647;2.5800216;1.0750347;1.0940579;0.5023888;1.8899168;617.8404;37.854893;6.2780924;0.27813756;1.0940579;0.5023888;0.9157418;97.262985;32.17696;5.914215;1.0940579;1.0178115;0.0;0;-32.0676957813041;-11.308805120295204;33.17198777741755;12.258570879913009;-1.279238153186784;0.20044593143431833;0.18531554452469937;0.14634146341463414;0.07317073170731707;0.04878048780487805
4491;851.9269;947.40106;707.9678;80.34245;105.06406;10.645922;4.2805686;1.5521902;1.695516;0.57398504;1.568997;105.06406;10.645922;4.9520574;0.31563172;1.3938601;0.47132072;0.107075945;25.524418;10.645922;5.5256124;0.6855458;1.2421293;0.0;0;-15.242328073852438;-2.7183859838876856;18.655185953806072;5.919283002203628;-1.2907522226409176;0.29632806532566497;0.20204152660947722;0.43902439024390244;0.2682926829268293;0.14634146341463414
4492;996.16595;885.9644;884.84296;30.022427;464.2616;65.5733;6.895129;0.42563695;0.5477028;0.056427084;0.7427272;35.5626;13.569979;4.140844;0.32388285;0.5477028;0.056427084;0.7427272;11.842345;13.569979;9.418484;0.5477028;1.168714;0.0;0;-30.779078004459656;-16.264009625473136;31.688113567015346;16.264009625473136;-1.2016732561731307;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.024390243902439025;0.024390243902439025
4493;116.13874;594.48004;893.154;30.869566;388.90768;99.75292;1.4971681;1.2246306;1.142834;1.3302485;0.591345;246.81561;95.41187;0.34719232;0.9508174;0.51997775;0.7647995;0.591345;73.18495;48.934765;6.674592;0.51997775;1.1877626;0.0;0;-27.438325162002624;-13.373172456334004;29.161787127309687;13.535611072808905;-1.3148987334288;0.2843320607243313;0.19414211785510752;0.12195121951219512;0.07317073170731707;0.024390243902439025
4494;278.67426;91.29673;285.74054;96.47245;683.96716;67.553276;8.656684;1.5537584;1.9514215;1.4062226;0.6918472;446.66043;17.766764;8.782158;0.18310468;0.8601932;1.4062226;0.34702614;39.424126;17.766764;4.5833893;0.5729841;0.8453045;0.0;0;-30.260787085486843;-10.844907691535752;31.433529869402825;11.100225871149547;-1.294124015889502;0.29632806532566497;0.19294377092135243;0.21951219512195122;0.12195121951219512;0.07317073170731707
4495;364.02222;169.18234;644.94916;49.716328;747.99036;21.134155;6.414811;0.11377423;0.63419;0.8326501;0.18228926;408.18518;21.134155;3.277876;0.11377423;0.63419;0.53656554;0.18228926;89.51783;21.134155;8.252322;0.63419;1.085197;0.0;0;-34.17441175304631;-15.882942068943606;35.88683418044106;15.882942068943606;-1.2488361983028224;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.04878048780487805;0.0
4496;484.1292;86.1055;999.1318;6.083082;245.71272;13.872166;1.0826313;0.51488507;0.8778392;1.5929519;1.8081639;245.71272;1.5324007;9.991618;0.51488507;0.7171341;1.5929519;0.22380471;72.736885;1.5324007;9.117908;0.7171341;0.9753092;0.0;0;-35.66393594933064;-14.19110801345576;36.76664219930478;14.19110801345576;-1.1192244596427894;0.20044593143431833;0.18531554452469937;0.21951219512195122;0.17073170731707318;0.024390243902439025
4497;498.97064;116.913185;251.36848;83.5871;201.77766;35.70298;0.2449607;0.060262647;1.9885063;1.9079233;0.49565452;183.98035;35.70298;8.1521225;0.060262647;0.5317335;1.793735;0.22625825;29.258993;35.70298;1.8839405;0.5317335;0.77505976;0.0;0;-14.82766507702135;-3.3163246906222525;19.345420417857234;5.888868706074703;-1.541522753097085;0.14082202191704846;0.24411828204478866;0.4634146341463415;0.14634146341463414;0.024390243902439025
4498;857.6331;977.18286;478.1479;22.80028;425.31534;14.66194;0.5230572;0.022761669;0.29737163;1.4760371;0.50786054;376.1149;14.66194;8.030452;0.022761669;0.04433712;1.4760371;0.50786054;22.791847;14.66194;3.9527628;0.04433712;1.1112261;0.0;0;-9.783247307568708;0.8973618722835681;23.108706706896534;10.357607553828188;-2.3359355009935197;0.06299117198763295;-0.031204187175679906;0.2926829268292683;0.14634146341463414;0.07317073170731707
4499;772.8537;220.04562;911.0647;87.8875;249.56743;57.01236;0.91278034;0.9604581;1.1514416;1.349814;1.4345955;249.56743;57.01236;5.928346;0.9604581;0.7498832;0.12653446;0.35288772;85.85315;43.105576;7.368675;0.44023833;0.877562;0.0;0;-35.377325922241496;-13.857072020785608;36.555464199118276;13.857072020785608;-1.1762074320533584;0.20044593143431833;0.18531554452469942;0.1951219512195122;0.0975609756097561;0.07317073170731707
4500;28.663063;693.94604;112.04884;91.65234;679.8578;78.331535;6.4389553;1.4043423;0.7469947;0.9047458;1.2392775;679.8578;65.7344;8.297914;0.650332;0.7469947;0.14712408;1.2392775;13.141406;43.69296;6.892497;0.7469947;1.0573927;0.0;0;-31.283956550738544;-15.353577128883586;32.26372094806376;15.57347497810747;-1.2918974455780519;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.07317073170731707;0.024390243902439025
4501;460.47156;640.16296;928.9674;7.3693247;522.5207;65.84802;9.409157;0.7722484;0.10182335;1.1114281;1.9181098;522.5207;19.619844;2.5178316;0.7722484;0.10182335;1.0613091;1.0237479;88.16825;19.619844;1.7442045;0.10182335;0.96336544;0.0;0;-1.3813587351097374;12.96572226029025;27.459057436766216;13.29066383098069;-5.233292937809644;0.19199658675768622;0.2617944988994642;0.04878048780487805;0.024390243902439025;0.024390243902439025
4502;621.8931;634.83344;493.27405;58.28468;828.7073;61.758133;1.3417014;1.2459642;1.5239578;0.583342;1.9627335;387.8867;5.0339885;5.930013;1.2459642;1.3744154;0.583342;1.7451721;18.370401;5.0339885;4.650421;1.3744154;0.8181761;0.0;0;-32.898877744072976;-14.73951764631434;33.782875564813054;14.792138107451791;-1.2768502972727844;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.04878048780487805;0.024390243902439025
4503;465.79163;214.63696;894.11035;98.15426;981.45935;43.61709;2.85048;0.39105847;0.40567526;0.4957808;0.8403916;340.71075;40.494606;5.8383303;0.39105847;0.40567526;0.44755366;0.8403916;88.46431;39.177578;4.434887;0.40567526;1.0518837;0.0;0;-25.18065187596407;-13.304589432049482;27.219960009372226;14.501733017484355;-1.5145011714669723;0.3562831181532157;0.23767982827058368;0.1951219512195122;0.0975609756097561;0.0
4504;139.3388;583.5531;625.1577;93.09887;384.32678;17.355648;8.659849;1.674485;1.7851909;0.062159255;1.842642;384.32678;17.355648;4.314568;1.674485;1.4763536;0.062159255;1.4781235;32.937786;17.355648;2.890834;0.18881638;1.140278;0.0;0;-13.24197094695398;-3.5007670832987117;21.633805155365565;11.149011117491938;-1.7714735020017152;-0.06349283504158709;-0.03212047764191227;0.3170731707317073;0.21951219512195122;0.07317073170731707
4505;403.49933;629.28296;674.7212;52.571804;912.8768;63.814186;5.0616775;0.7315554;0.84151894;0.9669247;1.9107183;862.96954;63.814186;5.673004;0.47370556;0.31787914;0.9218515;0.3506301;82.672386;63.814186;2.6464064;0.31787914;0.8937209;0.0;0;-20.631604079086973;-3.832493898886753;24.761141279897345;7.084786364529066;-1.7751880356179757;0.36637149551967313;0.2924990375511282;0.4146341463414634;0.24390243902439024;0.07317073170731707
4506;417.53912;574.7013;775.2559;68.08127;779.4005;41.992844;4.2770557;1.4173429;0.29780442;0.45790613;1.7136828;713.0929;23.697779;7.5608335;1.4173429;0.29780442;0.45790613;0.9283958;99.94067;23.697779;6.641659;0.29780442;1.0459765;0.0;0;-31.56575266407891;-10.936450413891237;32.87968014050469;12.600500331366476;-1.3147927151825678;0.29632806532566497;0.18667261947213937;0.14634146341463414;0.07317073170731707;0.024390243902439025
4507;195.83876;194.30084;76.46473;60.46578;157.63217;30.615602;4.737579;0.26858476;0.49956924;0.94005334;1.8657182;157.63217;30.197653;1.8788705;0.08050159;0.49956924;0.94005334;1.835104;35.29479;30.197653;8.289775;0.0858702;1.0887004;0.0;0;-31.21017170218829;-16.114073575157022;32.15313215969546;16.114073575157022;-1.2046450718659476;0.20044593143431833;0.18531554452469937;0.04878048780487805;0.024390243902439025;0.024390243902439025
4508;758.744;725.83;631.49066;20.40501;837.56903;65.9627;1.020193;1.638035;1.6674155;1.6265897;1.2039857;731.5819;34.062153;9.763052;1.1072826;0.06431435;1.6265897;1.2039857;86.162796;34.062153;8.820978;0.06431435;0.99739194;0.0;0;-38.80857455310216;-15.789394908210113;39.52108239572185;15.789394908210113;-1.2175492935332093;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.04878048780487805;0.024390243902439025
4509;328.18668;82.51073;924.6979;65.33446;486.69223;37.915752;2.2037;1.0409396;0.75402015;0.74059445;0.23750755;486.69223;37.915752;4.694854;0.029198054;0.75402015;0.74059445;0.23750755;80.872734;37.915752;0.26903132;0.75402015;1.165748;0.0;0;22.34566144363518;27.06233916858966;43.99138852439995;29.126688260642595;-9.891713359025886;-0.15420659140404946;-0.2447644548819133;0.12195121951219512;0.07317073170731707;0.04878048780487805
4510;593.0974;595.288;956.5625;33.380806;712.0693;16.916203;9.620547;1.9408336;0.51997155;0.65057486;1.7205532;712.0693;12.662793;6.931548;0.70511967;0.51997155;0.65057486;1.100682;80.87503;12.662793;3.035689;0.51997155;1.1475952;0.0;0;-14.485040739674224;-0.22202458280003157;20.14687097489969;6.8339474336373485;-2.238359874670295;0.5415968128687889;0.3497614192830161;0.34146341463414637;0.2682926829268293;0.0975609756097561
4511;520.5729;441.89673;968.63824;33.863396;705.5855;48.403008;6.4378138;0.816688;0.505403;0.89919835;0.622021;705.5855;48.403008;9.066792;0.816688;0.505403;0.89919835;0.622021;39.4384;27.497538;7.357041;0.505403;0.85276026;0.0;0;-37.777383584033316;-15.619993407450181;38.67863230909695;15.619993407450181;-1.2439140546232286;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.04878048780487805;0.0
4512;878.65283;257.78372;649.3746;42.056816;887.10596;28.989355;2.8699894;1.7472692;1.1705481;0.9960324;1.851026;653.70734;28.989355;9.685739;1.4236777;1.1705481;0.9960324;1.6949309;84.4291;6.702326;5.705784;1.1705481;0.8851644;0.0;0;-36.51867879686569;-15.055777450851906;37.30566513050557;15.214730906059515;-1.2586972465823847;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.04878048780487805;0.024390243902439025
4513;130.79478;809.3151;636.954;85.23247;763.55304;73.37553;9.470306;0.83007795;0.5210805;0.5526109;1.0432882;763.55304;52.213356;5.87059;0.83007795;0.5210805;0.5526109;1.0432882;95.12482;52.213356;8.828017;0.5210805;1.1048971;0.0;0;-36.561542599852714;-15.840991060620695;37.61729019385885;16.51469844859821;-1.2659309737789084;0.20044593143431833;0.18531554452469937;0.0975609756097561;0.04878048780487805;0.024390243902439025
4514;123.12038;184.13364;556.9404;23.910748;826.3775;4.8020077;3.9809778;0.22470574;1.8713126;1.2038417;0.9845281;826.3775;4.8020077;9.595381;0.22470574;1.7705772;0.50866723;0.9845281;11.124958;4.8020077;9.33243;1.5159217;0.8848869;0.0;0;-42.41643034895443;-19.018626480380192;42.847966682402166;19.018626480380192;-1.1308380395719788;0.20044593143431833;0.18531554452469937;0.024390243902439025;0.024390243902439025;0.024390243902439025
4515;307.31647;933.6519;611.47784;25.154087;327.70282;85.29911;1.417231;1.3783925;0.108241424;0.067700535;1.664311;327.70282;43.452415;5.7620754;1.0276599;0.108241424;0.067700535;1.664311;82.63462;43.452415;1.2980932;0.108241424;1.1203867;0.0;0;17.623944555357873;22.73879177463445;42.55171594664088;27.323106726809982;-8.824204359224147;-0.12213116213197263;-0.2415050385205191;0.04878048780487805;0.04878048780487805;0.0
4516;436.90283;885.71936;615.99677;0.8332574;973.4061;46.18849;9.653511;0.3741024;0.32015127;0.9773844;0.7826499;973.4061;46.18849;2.5581498;0.1526855;0.32015127;0.5326824;0.7826499;17.684254;46.18849;1.0144877;0.20554578;1.032472;0.0;0;8.630864008912061;19.402920858343293;36.186327113725625;22.479106056190062;-7.36361741002467;-0.0856873655714859;-0.11569149929050906;0.04878048780487805;0.024390243902439025;0.0
4517;305.55682;366.98166;51.984184;15.585186;664.97626;1.6927886;6.6626563;1.601706;0.8636241;1.3015552;0.22137927;399.19482;1.6927886;5.5201693;0.37134254;0.8636241;0.7129588;0.22137927;28.58056;1.6927886;5.9423594;0.8512872;0.7773669;0.0;0;-35.332472412135594;-15.96829880465819;36.21681971331896;15.96829880465819;-1.2077147517649212;0.20044593143431833;0.18531554452469937;0.12195121951219512;0.04878048780487805;0.024390243902439025
4518;765.55524;312.1014;97.982574;97.87006;775.9547;13.422911;7.530627;0.6763798;0.42446977;0.9378667;1.5696398;256.50583;13.422911;1.1905899;0.6763798;0.42446977;0.9378667;1.0119033;44.321445;13.422911;4.5888777;0.14935564;0.7851408;0.0;0;-29.221267021339504;-12.08932239129851;30.812409616950557;12.128217985323005;-1.3563299749585864;0.29632806532566497;0.19429208637988163;0.12195121951219512;0.07317073170731707;0.0
4519;252.81319;146.11182;623.2224;43.443607;860.2925;94.54951;0.23489317;1.5152849;1.5594574;1.9567425;0.58830804;215.3053;55.476852;7.2610927;1.5152849;0.86571497;1.7251425;0.58830804;98.84824;55.476852;2.7939136;0.86571497;0.7685745;0.0;0;-30.39214876962168;-12.15107797465538;31.802820999403178;13.207448774249514;-1.3944418442393198;0.29632806532566497;0.2153906897841968;0.1951219512195122;0.12195121951219512;0.04878048780487805
4520;93.926994;917.16455;321.07428;19.596952;132.54538;53.746967;2.8386228;0.9680662;1.8339195;0.3185194;1.6933581;127.72698;53.746967;2.3522115;0.9680662;0.2186239;0.3185194;0.7390756;75.30141;53.746967;2.5725467;0.2186239;0.94663566;0.0;0;-14.18644583755242;-3.2076091505809075;19.646859737502428;6.411266916411904;-1.5897675397709983;0.21789161942497032;0.2533824287938572;0.36585365853658536;0.17073170731707318;0.0
4521;419.6618;631.25653;308.41122;96.57161;343.04675;76.87768;9.454823;1.07864;1.2043687;0.91157454;1.8324699;343.04675;76.87768;4.1581106;1.07864;0.9706727;0.16634859;0.98321646;99.168594;2.5983236;6.287126;0.9706727;0.98296;0.0;0;-31.86729677244718;-12.357825866210248;32.99866118502614;12.528246277454855;-1.2775479990111966;0.20044593143431833;0.18531554452469937;0.14634146341463414;0.07317073170731707;0.024390243902439025
4522;775.6455;41.465748;201.50623;2.809075;837.5766;88.289444;1.5636998;1.471917;1.7094984;0.5906743;0.7899063;837.5766;88.289444;3.771325;1.241677;1.087947;0.5906743;0.7899063;45.10587;65.76069;2.5015821;0.0946268;1.1366134;0.0;0;-16.573758025029342;-2.754195389721815;20.636700509511495;6.4756143262531225;-1.8549607156735914;0.367497308705054;0.30324342722004644;0.4146341463414634;0.36585365853658536;0.14634146341463414
4523;852.05634;515.8894;803.05927;48.468224;922.76215;32.098507;8.736042;1.3334609;1.6031668;1.8074151;1.344122;331.25934;14.226632;2.3677254;1.2808626;0.5093154;0.16449976;1.0870163;75.10976;14.226632;0.9455225;0.094193414;1.1891499;0.0;0;4.9184295206057085;14.958200618811048;31.933167955050443;17.57386044072473;-6.268093896584528;-0.016790962281554786;-0.11290500185223157;0.07317073170731707;0.07317073170731707;0.024390243902439025
4524;736.0114;94.940956;964.68524;80.47975;758.5325;54.73701;7.706975;1.3317883;0.32566747;0.36741537;0.045034908;758.5325;54.73701;7.2028947;1.3317883;0.32566747;0.36741537;0.045034908;70.22788;54.73701;8.983707;0.32566747;1.2260274;0.0;0;-30.985167752199843;-14.121062749007336;33.9697677388727;15.392390509623652;-1.3577718667333154;-0.021314604424743058;0.101980666849687;0.14634146341463414;0.0975609756097561;0.04878048780487805
4525;562.3078;578.0132;631.4804;77.30524;487.48584;65.06737;3.79139;1.3213009;0.16551562;1.0476377;1.5900979;116.11635;18.315649;3.1965683;0.87707704;0.16551562;0.2307947;0.8848968;10.445917;18.315649;6.7907662;0.16551562;0.9998067;0.0;0;-25.495216527651436;-11.00189107258862;27.105562988932515;13.049002212244346;-1.309742551787502;0.19366322379551335;0.1878249982045712;0.0975609756097561;0.024390243902439025;0.024390243902439025
4526;726.94977;513.87213;945.9657;19.002806;258.61105;84.174355;8.868363;1.1746873;1.2617751;0.8543972;0.9241385;154.9677;4.876607;9.418619;1.1746873;0.8454136;0.8543972;0.9241385;18.400547;4.876607;8.613418;0.8454136;1.1230496;0.0;0;-32.09706630124241;-15.896470684659675;32.69128731240851;15.896470684659675;-1.1786853712214218;0.20044593143431833;0.18531554452469937;0.07317073170731707;0.024390243902439025;0.024390243902439025
4527;684.5756;92.017586;885.0453;70.80819;529.7772;42.06693;9.227842;1.6162837;1.9652225;1.8352795;0.5360756;171.45688;42.06693;0.0764494;1.3506243;1.2460792;0.4998539;0.5360756;11.183342;39.855698;1.7349461;0.11583061;1.1032988;0.0;0;-1.6017428248551673;3.0826283436457516;26.21995842347273;10.995765708389825;-3.266952109110233;0.026211621926396828;-0.28074335678272344;0.3170731707317073;0.1951219512195122;0.0
