[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete
702.7101;301.6105;773.3227;39.101345;979.06854;49.697033;7.172329;0.13968341;1.0553788;1.1555177;1.1270077;651.87933;49.697033;6.963323;0.13968341;1.0553788;0.26931638;0.41613;13.701093;4.886248;9.454539;0.14630206;1.1313457;0.0;0
273.21127;32.572247;937.21094;74.40472;321.85782;11.431946;6.56627;1.1602645;0.10475064;0.68458164;0.72825134;321.85782;11.431946;5.0900874;1.1602645;0.10475064;0.68458164;0.72825134;99.7653;11.431946;5.2546067;0.10475064;0.92168814;0.0;0
969.4846;618.2592;808.55347;2.544494;933.736;21.916466;8.754086;1.7763258;0.39399275;0.9861107;1.3562455;431.66464;10.592943;2.165169;1.0592632;0.39399275;0.9861107;1.3562455;94.14193;10.592943;4.1108694;0.39399275;0.9066283;0.0;0
780.9634;827.2142;655.2171;42.828438;685.9014;36.11288;8.774688;0.26157558;0.12160608;0.53014994;0.21531126;685.9014;32.42452;1.5578609;0.26157558;0.12160608;0.53014994;0.21531126;22.760843;25.753983;9.612335;0.12160608;0.9387838;0.0;0
719.7213;456.0344;291.70746;65.20502;570.4459;69.9154;3.0837557;0.5458029;0.36787766;0.33068597;1.0173926;570.4459;8.600403;1.6238765;0.5458029;0.36787766;0.23796396;0.17183019;36.531948;8.600403;9.689457;0.3232552;1.0263021;0.0;0
454.8679;173.05908;333.61264;46.11787;480.74203;84.54257;1.8322965;1.2555889;1.0217583;0.9071207;1.7923244;91.18321;57.900097;3.88528;0.60624623;0.37772515;0.3758712;0.5417654;69.309685;57.900097;8.725483;0.37772515;1.2343034;0.0;0
279.51913;295.20126;947.79834;23.873362;690.5063;99.28674;9.265511;1.174516;1.7098051;0.46003526;0.4780159;180.6775;98.17724;6.7144914;0.24956115;0.76307577;0.46003526;0.4780159;89.24262;40.756207;5.750986;0.76307577;0.86224264;0.0;0
105.427055;514.88904;862.01935;46.48849;689.4126;42.80047;7.133269;1.5888582;1.3099413;0.81597704;1.7382116;689.4126;36.3336;3.1071875;0.70759565;0.015220513;0.81597704;0.12046628;58.797935;20.720098;6.271031;0.015220513;1.0636381;0.0;0
903.57635;838.3144;365.89554;84.98948;20.41585;45.375114;9.710064;1.2618152;1.205797;0.7707279;1.7712528;20.41585;45.375114;8.606933;1.2618152;0.9766098;0.7707279;0.82593274;6.798478;31.620556;4.4928927;0.8918333;1.0648446;0.0;0
461.21854;180.03561;379.53473;20.763218;908.70593;76.62945;4.9745874;1.1559316;1.4984275;1.881446;0.46855927;365.54315;4.373809;5.963208;1.1559316;0.5728399;0.5942234;0.46855927;20.770067;4.373809;2.1135361;0.5728399;1.0714362;0.0;0
210.33974;616.0284;304.71744;36.7805;374.28378;32.190575;9.622811;0.9091843;1.2834238;0.38182074;0.17064196;92.374344;32.190575;4.5459146;0.9091843;1.2834238;0.38182074;0.17064196;75.148834;32.190575;1.0199691;1.2270529;1.1600469;0.0;0
312.89706;755.8349;332.86884;99.034515;359.7404;54.097744;1.2359607;0.16571607;0.89242023;0.5800203;1.5311927;359.7404;54.097744;3.2210562;0.16571607;0.89242023;0.15344438;0.9738594;54.939705;53.05756;0.13341983;0.5501575;0.90319467;0.0;0
583.42737;936.6871;862.0608;91.290436;412.52463;67.73403;5.907742;1.1862657;1.6325732;1.58581;1.9175782;412.52463;31.99078;1.1428132;0.41275015;0.24117999;0.9410768;1.4648111;19.38877;31.99078;2.137295;0.24117999;0.8214922;0.0;0
185.00505;125.53665;20.401789;3.4934373;688.43;23.701345;4.972386;0.3216854;0.6272671;0.59876615;0.51887614;188.33098;9.924886;5.5052032;0.3216854;0.6272671;0.59876615;0.51887614;92.10865;9.924886;5.388737;0.6272671;0.9840001;0.0;0
858.04816;927.12775;441.6921;53.080162;382.25757;28.031036;0.036422767;1.9917405;1.8569486;0.9657234;1.8268778;90.82836;21.86825;3.7878656;1.0506825;0.4378216;0.49768522;1.0852923;31.365536;21.86825;9.015677;0.08174656;1.2058924;0.0;0
760.9343;605.4529;943.41125;6.6347613;380.09274;35.683445;1.9370582;0.16621517;0.24121925;1.5262748;0.42425317;380.09274;7.0939736;9.628955;0.16621517;0.24121925;1.3039244;0.42425317;57.94434;7.0939736;4.1602025;0.24121925;0.9757508;0.0;0
722.2683;769.03455;547.21;92.3981;72.83023;57.810715;1.5431868;0.16067545;1.278983;0.018731404;0.72501624;72.83023;57.810715;7.426795;0.16067545;1.278983;0.018731404;0.5873401;24.252466;57.810715;6.4121413;0.12506983;0.9981623;0.0;0
437.7721;63.23696;455.94135;44.21034;422.47525;27.114504;0.6174848;1.5767856;1.0060276;1.9135524;1.7729529;422.47525;0.557746;1.3608773;0.96147966;0.73683894;0.18693078;0.3015705;70.73794;0.557746;4.631356;0.73683894;0.91435623;0.0;0
631.03577;511.08667;319.2461;41.901855;157.98369;20.895962;9.482009;0.21131887;0.8572657;0.9310378;0.6150803;157.98369;7.03027;5.5650325;0.21131887;0.04356118;0.8703407;0.6150803;31.114721;7.03027;0.14659868;0.013995876;1.2265116;0.0;0
588.257;626.4034;83.1735;27.367308;857.0334;15.035871;9.654018;0.8161018;0.8651356;1.521305;1.5138344;79.218185;15.035871;8.739952;0.73057353;0.113094255;1.4568521;0.5481618;26.379656;15.035871;4.2816935;0.113094255;0.99785215;0.0;0
653.34814;313.7655;232.24161;56.925014;341.166;80.95006;8.918583;1.855723;0.09399297;1.8424064;0.302467;341.166;30.043032;9.392952;1.1616452;0.09399297;0.37605813;0.302467;18.35894;30.043032;3.714667;0.09399297;1.2398766;0.0;0
93.59988;437.3337;99.553825;14.585372;961.2587;88.60855;9.88892;1.5778861;1.5055125;1.7548404;0.76374483;845.3312;36.53951;9.315931;0.55997616;1.5055125;1.1798047;0.76374483;82.48908;18.918104;3.1723125;0.7858728;1.0145714;0.0;0
421.64932;558.7551;135.43243;79.9156;687.68274;90.48172;8.308335;0.47335598;0.7111707;0.44855416;1.8820678;601.0195;30.738033;8.172991;0.16192159;0.18646212;0.18395472;1.3438163;51.77428;27.077993;3.0643764;0.18646212;1.2257601;0.0;0
51.198032;557.02246;171.88138;49.171913;758.59;82.181206;9.322489;0.50954944;0.95850635;1.1148226;0.46030194;758.59;82.181206;2.778838;0.36497876;0.3991932;0.5446695;0.30416352;16.495132;60.083546;1.531849;0.3991932;0.9812865;0.0;0
499.0509;51.44291;309.00912;56.689644;948.2737;13.815193;1.984335;1.1886178;1.6967123;0.82720304;1.4063863;948.2737;13.815193;6.324849;0.99339503;1.6967123;0.82720304;0.26856345;31.837326;13.815193;5.8397965;1.6967123;0.75821936;0.0;0
336.5626;445.08694;20.906513;84.0964;246.54543;9.865419;2.5762699;0.9780139;1.158446;1.0694016;1.839912;246.54543;9.865419;7.1026263;0.14355847;0.82882875;0.30220613;1.7146606;17.499;9.865419;8.034308;0.82882875;0.92805254;0.0;0
153.07895;221.67998;950.64246;18.596363;571.61804;49.966515;8.622041;0.24232526;1.7043588;1.5614651;1.57206;141.6267;30.803598;8.34257;0.24232526;1.7043588;1.3357066;0.78307486;28.626474;30.803598;8.33082;1.6305197;0.9251158;0.0;0
112.368935;917.52814;132.5809;17.600788;50.318546;52.19055;4.799843;0.3257082;0.282788;0.7154135;1.8964982;50.318546;20.117855;8.864036;0.3257082;0.282788;0.03841968;0.37251905;16.756077;20.117855;2.6918952;0.282788;1.1653277;0.0;0
591.7681;976.8142;389.31738;42.13809;109.7511;73.30904;7.1725545;1.6077636;0.57081693;0.9596473;1.8880593;109.7511;73.30904;5.3170056;1.0291438;0.57081693;0.9596473;1.2299896;36.322483;6.852657;2.876972;0.22297876;1.1732699;0.0;0
178.88704;306.65042;880.7323;78.63421;372.92105;22.365788;5.6234717;0.6961336;0.4635855;1.2198786;0.23613621;372.92105;22.365788;3.2405143;0.6961336;0.4635855;0.49241254;0.23613621;64.97279;22.365788;2.848826;0.4635855;1.1987776;0.0;0
925.8689;183.43355;115.50229;5.948701;685.6768;93.101875;3.0633311;1.6000344;1.7738053;0.54842114;1.2073088;128.36943;35.492123;5.267071;1.4516382;1.7738053;0.4527634;1.2073088;27.960178;35.492123;1.6164594;0.61192876;0.8604425;0.0;0
585.25055;227.30911;488.76822;79.537506;833.37665;31.061987;2.8555002;0.38775632;1.5652988;1.2171434;0.8595211;833.37665;31.061987;9.221539;0.25058818;0.3394145;1.0134964;0.8595211;32.044964;1.0971129;6.24494;0.3394145;1.1122569;0.0;0
353.4011;482.97473;846.33575;50.125584;263.84015;57.823112;7.4843144;1.2028707;1.6698607;0.30633554;1.3686491;263.84015;39.133694;5.266419;0.53498006;1.3567429;0.30633554;1.3686491;41.74693;39.133694;1.4734823;1.0392072;0.9873003;0.0;0
595.00635;875.76056;561.393;56.22017;751.5864;86.43494;5.32563;1.0151664;1.1416802;1.2470762;1.4876728;751.5864;1.5964497;1.4167672;0.8508264;0.8541919;0.47629824;0.40621632;95.30563;1.5964497;3.9874785;0.8541919;0.8051643;0.0;0
32.575832;505.03586;218.24016;56.482155;232.04825;52.392467;3.6002629;0.6595071;0.44929034;0.29503104;0.4980225;232.04825;41.12653;4.355351;0.54360217;0.3080284;0.29503104;0.4980225;29.028528;41.12653;5.4312243;0.3080284;1.021681;0.0;0
958.97363;64.83814;738.1544;5.711122;15.99505;75.38039;6.1742268;1.2210683;0.7602268;1.5535634;1.6017369;15.99505;75.38039;7.6136494;0.8832143;0.061289158;0.7644298;0.4891823;5.3263516;7.214093;6.776005;0.061289158;0.7598251;0.0;0
487.4804;49.486748;684.52765;25.052103;63.868896;74.92772;4.2051764;0.25782433;1.1050987;0.3961021;0.82431334;63.868896;74.92772;9.7365885;0.25782433;1.0205148;0.3961021;0.82431334;43.50827;49.20638;9.673665;0.1811012;1.0928211;0.0;0
784.9079;235.11703;368.56406;75.554214;589.70306;79.023125;4.7559977;1.7143722;0.047767367;1.2957755;1.3169096;589.70306;10.467845;4.2310214;0.23774765;0.047767367;1.2957755;1.139072;22.835306;10.467845;8.173217;0.047767367;1.143716;0.0;0
91.9027;844.34357;55.83221;41.285583;502.17606;81.12372;6.782318;1.4893329;1.282888;1.1665837;0.8611355;10.106745;30.765112;7.973362;0.5962741;1.282888;0.85039973;0.8611355;3.365546;30.765112;3.9440844;0.30454114;1.1079397;0.0;0
491.79175;625.26575;17.786043;56.095646;277.72098;39.30705;4.5850725;0.5810769;1.7111903;0.85640955;0.6987707;277.72098;7.478407;2.7353997;0.5810769;0.507382;0.85640955;0.6987707;43.558743;7.478407;8.288717;0.507382;0.93277216;0.0;0
495.79993;567.32825;827.139;94.49238;16.48238;36.41927;9.499907;1.164502;0.6580143;1.2944641;1.3908548;16.48238;29.873743;3.643207;1.1343422;0.6580143;1.2944641;1.2036573;5.4886327;8.559182;2.8139553;0.36104015;0.9613232;0.0;0
938.4482;325.7799;328.3418;4.7225494;572.33026;80.36946;4.8570743;1.8053161;1.3627812;1.6945668;1.088395;572.33026;29.838375;2.9864912;1.8053161;1.3627812;1.6945668;0.9773423;93.31602;29.838375;6.7899866;1.3627812;1.0981586;0.0;0
576.01074;930.13116;146.3922;45.023067;819.43054;58.01307;9.61861;0.85038656;0.97229093;0.2491366;1.7073188;394.9773;5.41282;6.7850437;0.3532047;0.97229093;0.2491366;0.11961174;61.31535;5.41282;2.069137;0.97229093;0.82270366;0.0;0
478.75452;337.86646;523.3657;36.191284;77.85943;60.81056;8.478405;0.7330498;0.01791521;1.3560936;1.5741575;77.85943;60.81056;9.174146;0.7330498;0.01791521;1.3560936;0.94686216;36.414314;48.91827;4.3736277;0.01791521;0.8475229;0.0;0
274.3059;836.595;921.62494;10.734298;739.10974;41.250534;8.910364;1.5999048;0.57514447;0.82614696;1.7379826;739.10974;41.250534;8.190132;1.5999048;0.57514447;0.6833824;0.0963257;57.8697;41.250534;6.144761;0.57514447;1.1099199;0.0;0
338.2533;896.94446;18.396055;95.08436;638.1972;20.241304;7.6351204;0.012360182;1.0604419;1.3511102;1.5338858;120.83469;20.241304;5.9375386;0.012360182;0.40339637;0.38676354;1.2316879;89.651596;2.2169325;8.120434;0.40339637;0.8280194;0.0;0
525.4657;488.50165;65.58211;96.14981;484.56122;45.747364;6.049211;1.3758827;1.4525678;1.7513251;1.8345139;484.56122;45.747364;5.3534102;0.32399762;0.98659325;0.92823493;0.47782278;70.73046;45.747364;9.311731;0.82463896;1.0388901;0.0;0
444.52234;895.3464;422.87448;31.217667;57.85794;96.96768;5.33135;0.43945405;0.8100472;1.3091468;0.321767;57.85794;76.028946;8.505661;0.43945405;0.8100472;0.9678168;0.036416985;17.804768;60.087532;9.7975235;0.8100472;0.8164909;0.0;0
31.39596;284.03525;679.20624;94.67699;924.3357;29.1576;5.5210347;1.3915515;0.38062835;0.32805684;1.2845584;388.14108;29.1576;9.379073;0.8120191;0.38062835;0.32805684;1.2845584;15.796539;29.1576;8.465666;0.2790123;0.944981;0.0;0
828.029;661.8491;481.33945;3.6138432;482.66656;27.273623;2.022533;0.881423;0.13148895;0.83810693;0.17399353;482.66656;27.273623;7.7944984;0.881423;0.13148895;0.6490953;0.17399353;23.916082;27.273623;1.927154;0.13148895;0.97935677;0.0;0
897.19916;97.084114;898.57294;98.09151;405.6109;13.165339;2.1518047;0.050387498;1.4322373;1.1034029;1.0042981;405.6109;13.165339;6.566725;0.050387498;1.4322373;0.16944933;1.0042981;60.95746;13.165339;8.507312;0.45847276;1.1765131;0.0;0
148.8466;479.1949;53.64371;83.60961;862.86066;48.169926;0.35127667;1.7497771;0.73643225;0.2624851;1.7240773;170.44716;17.85582;7.9718475;0.9528761;0.73643225;0.2624851;1.3769954;25.107992;17.85582;5.8600917;0.73643225;0.9551611;0.0;0
558.4958;225.15848;346.73947;21.51159;847.12244;28.924187;7.4581475;1.0976142;1.2977374;1.2907861;1.4539392;97.66203;28.924187;4.876817;0.06766599;0.5502175;1.2907861;1.0037125;32.869476;28.924187;3.7425256;0.5502175;1.0406114;0.0;0
117.48998;72.13564;357.8344;59.994762;729.98834;68.74366;1.2573864;0.63406646;0.45128617;1.4293514;1.170028;729.98834;68.74366;4.2498264;0.6258519;0.45128617;1.4293514;0.01181892;57.5317;39.625294;3.036343;0.45128617;0.84870034;0.0;0
675.5177;13.688253;346.72595;79.850105;831.0664;13.598946;5.82567;1.4097254;1.5118243;1.5274055;1.391032;589.0187;3.0688252;9.634894;1.4097254;0.9758491;0.14851482;1.391032;60.953705;3.0688252;7.216438;0.36278418;1.0234463;0.0;0
288.42145;331.5046;492.80905;31.997967;133.08519;24.806517;1.3878517;0.9969216;0.6953285;0.24860537;0.35484526;133.08519;24.806517;5.5232577;0.939528;0.6953285;0.24860537;0.35484526;84.22595;24.806517;4.309752;0.6953285;0.990922;0.0;0
662.8284;593.6353;792.67126;35.439804;763.3064;6.2789197;0.6748018;0.0795477;0.114213675;1.4132365;1.8622967;86.5307;6.2789197;5.7583017;0.0795477;0.114213675;0.12940687;0.5155838;49.313587;6.2789197;8.635112;0.114213675;0.99342036;0.0;0
729.7247;460.67804;324.7038;62.93438;334.75375;4.2429433;5.3406076;1.3040103;1.0253646;0.7387059;0.43281984;334.75375;4.2429433;1.1807317;0.12572809;0.20251161;0.7387059;0.43281984;80.0024;4.2429433;9.459749;0.20251161;1.1871034;0.0;0
770.961;308.75162;747.0384;14.794696;868.8198;81.43293;8.732228;1.9393679;1.4655788;0.43034396;0.34227264;278.7727;31.363169;5.1533384;1.4030687;0.2869495;0.35445073;0.34227264;17.157434;31.363169;8.906079;0.2869495;1.1593462;0.0;0
116.663536;991.288;155.00082;11.90924;376.52914;90.59722;3.566584;0.45173907;1.8656694;1.0534487;0.28860644;201.16422;90.59722;3.7933562;0.12932529;1.0007349;1.0534487;0.28860644;58.795883;43.684795;4.645912;0.8603411;1.080321;0.0;0
916.85175;940.12976;565.1176;25.055548;63.760914;76.41249;9.193083;1.7272229;1.942007;1.1497107;1.873075;63.760914;32.954353;2.8006368;0.31920505;0.05941978;1.1497107;1.5404272;48.65873;32.954353;8.82935;0.05941978;1.2307366;0.0;0
237.91185;134.39677;381.33716;74.15185;420.23642;86.52983;0.11296831;1.2457799;0.918275;0.9189604;0.92710495;45.33203;2.9719017;9.6495075;1.2457799;0.918275;0.9189604;0.3791943;15.095567;2.9719017;5.9895077;0.918275;1.101695;0.0;0
47.03843;420.95636;543.81866;36.723263;759.2093;8.750956;4.6627326;0.16501778;1.227628;1.6832818;1.0707998;601.88556;8.750956;9.294048;0.049208812;0.622274;0.93610626;1.0707998;74.825676;8.750956;1.8500239;0.016792458;1.2422394;0.0;0
559.30396;652.35846;116.67226;50.785088;505.92273;89.823616;1.4761767;1.4626502;1.1188697;0.3200357;0.7642598;505.92273;89.823616;9.776732;0.76733744;0.07230229;0.3200357;0.49601078;72.237564;34.084682;0.89055485;0.07230229;1.1466225;0.0;0
377.21307;736.1559;953.9282;19.625511;765.99756;46.65738;3.164647;0.8885654;1.0717478;0.82023543;0.064284556;698.0493;23.142914;3.5052836;0.8885654;1.0717478;0.4873814;0.064284556;91.43388;23.142914;0.4560455;0.6118163;1.2134804;0.0;0
831.4918;372.70844;907.152;19.491156;44.921005;76.88752;0.24707997;1.5895306;0.23793285;0.5413624;0.1426585;32.61613;21.685139;6.505535;0.31886786;0.23793285;0.5413624;0.1426585;32.297108;0.9503887;0.42404056;0.23793285;0.9108606;0.0;0
810.16895;748.819;828.1323;65.08008;185.39256;61.614155;0.3631214;1.2751336;1.3450215;0.10711233;0.041361876;183.8264;43.245068;3.0866616;1.2751336;0.26188788;0.10711233;0.041361876;78.204865;36.470863;8.171606;0.26188788;0.8742491;0.0;0
323.9675;132.90851;893.855;10.926687;567.97186;35.051994;7.1310086;0.015541483;1.9308878;0.6847374;1.0826025;567.97186;35.051994;4.4511385;0.015541483;0.37071532;0.29436058;1.0826025;87.95683;4.502852;1.3304213;0.37071532;1.1572249;0.0;0
953.3704;338.4945;155.221;66.81729;391.4606;26.553423;6.5488553;0.26133144;0.26233774;1.4389706;0.39503244;391.4606;26.553423;2.6710577;0.26133144;0.26233774;0.62108564;0.39503244;99.34762;26.553423;8.868954;0.038513675;0.9359915;0.0;0
298.00867;719.26886;508.68457;40.130116;683.37396;11.901203;2.0912712;0.71135485;0.6305905;1.0512656;0.8102208;18.964096;11.901203;5.8485475;0.71135485;0.31068867;0.959983;0.8102208;6.315044;11.901203;2.9439847;0.31068867;0.909677;0.0;0
519.90656;629.42596;324.73007;67.159966;962.9287;41.323845;9.012478;0.9688901;0.16332933;0.8433056;0.9260461;733.39557;41.323845;2.8946545;0.02298981;0.022830497;0.8433056;0.4044103;69.931305;16.420315;9.926259;0.022830497;1.0556045;0.0;0
263.40543;838.83813;888.5121;38.234776;663.26337;49.46086;6.8828897;1.8649333;0.811538;0.9546625;1.0698305;422.43594;29.161688;2.9387105;1.4210473;0.811538;0.33379725;0.95118016;26.960192;29.161688;4.382526;0.811538;0.7817438;0.0;0
936.6831;56.38845;197.5433;84.62061;423.18927;98.313194;3.3683693;1.6457247;0.9685275;0.6318788;1.7866836;270.44244;78.638374;4.2186036;1.6457247;0.5874463;0.15450907;1.1958339;60.306965;36.540543;1.5182396;0.20099293;1.1243118;0.0;0
172.96175;182.6478;227.7459;5.650061;546.94037;3.8253186;4.082455;1.6052147;0.722456;0.2531054;0.09603583;546.94037;3.8253186;0.23865029;0.7180978;0.722456;0.2531054;0.09603583;50.09906;3.8253186;2.283556;0.722456;0.79219514;0.0;0
54.461514;58.009636;689.8473;89.3404;913.69824;59.0559;2.9326324;1.083757;0.95839846;1.1849552;0.9935157;366.76114;49.146046;8.984467;1.083757;0.83401144;0.47653496;0.45117074;22.409409;49.146046;2.144663;0.83401144;0.80776453;0.0;0
440.7461;200.19308;98.010666;26.93925;676.25934;52.54698;8.307676;0.19479877;1.6079041;1.6326311;0.27240968;459.07736;52.54698;2.2287896;0.19479877;1.6079041;1.2245532;0.16522793;92.594925;47.786423;1.6348926;1.6079041;0.8219809;0.0;0
992.4518;14.239983;735.0435;4.349967;805.1477;2.3873293;4.9446597;1.494157;0.43570796;1.5802159;1.8537719;805.1477;2.3873293;6.311837;1.3869045;0.43570796;0.071085036;0.5636741;91.17106;2.3873293;7.961909;0.43570796;1.2343313;0.0;0
892.7605;509.1682;275.446;56.284203;308.50323;33.04126;1.3617228;0.18223116;1.5183637;0.47435015;1.8357389;158.1939;33.04126;0.6910577;0.18223116;1.501113;0.07706602;1.0484843;96.270775;33.04126;1.4379457;0.47986442;0.7596763;0.0;0
751.12195;533.03125;664.326;22.512987;746.8779;42.35045;2.0251203;0.19198096;1.5886431;0.8742325;0.28847665;570.0011;42.35045;3.822834;0.19198096;1.5886431;0.8742325;0.28847665;26.211082;19.54466;4.855774;1.5886431;0.8030028;0.0;0
891.8846;661.31287;874.30743;45.974392;148.03705;49.47755;2.972825;0.51762104;1.1664549;1.1087233;0.24354486;112.909645;1.4707881;0.44923386;0.114053056;0.5718058;0.24719205;0.24354486;11.700715;1.4707881;8.208909;0.5718058;0.8792737;0.0;0
894.51215;391.06332;613.51526;80.25119;752.27783;23.422262;4.0375004;1.8459018;0.63748914;1.6068798;0.22864062;752.27783;23.422262;9.978108;1.3266753;0.06910318;0.662278;0.22864062;76.85039;23.422262;6.035935;0.06910318;1.2020397;0.0;0
523.6698;13.175613;220.5569;79.17552;882.743;3.506612;5.930473;1.5023384;1.8736366;0.40104958;0.2051862;318.73694;3.506612;8.690416;1.0169407;0.90279305;0.40104958;0.2051862;34.3663;3.506612;7.509655;0.90279305;0.9292034;0.0;0
322.76978;677.1522;58.67387;60.07852;901.23016;29.454927;9.642008;0.16253857;0.73416805;0.27314126;0.32461348;901.23016;29.454927;8.521857;0.16253857;0.73416805;0.27314126;0.32461348;66.58415;29.454927;1.1014372;0.73416805;1.2198375;0.0;0
774.2923;63.748177;54.16783;97.789406;125.424164;83.65255;2.6266673;1.8386317;0.109343156;1.863931;0.3198209;125.424164;44.41943;2.0706267;0.9646432;0.109343156;1.8250755;0.11250598;58.039257;44.41943;8.28373;0.109343156;0.83533883;0.0;0
665.0447;867.5087;97.92376;46.428734;831.58325;80.805;3.2907517;1.5689166;0.28081483;0.29998243;0.335367;831.58325;80.805;5.691657;0.6676813;0.28081483;0.29998243;0.335367;62.048985;16.426424;5.982279;0.05476784;0.8444923;0.0;0
379.92114;32.42745;584.0197;4.0349;118.83716;18.157001;0.24928048;1.2112491;1.7842641;1.9783281;0.3056661;118.83716;18.157001;8.680895;0.54946667;0.5407422;1.0076457;0.3056661;54.6451;18.157001;0.054908827;0.4025073;0.77583116;0.0;0
103.522;535.17035;354.7357;81.96057;483.61298;64.66539;3.731794;0.26265442;0.3084532;1.2019573;0.7620495;240.22409;64.66539;3.7951458;0.25120828;0.14519021;1.0872113;0.7620495;10.925706;18.194738;8.231994;0.14519021;0.83437353;0.0;0
749.3217;895.9687;250.6759;22.207258;685.6963;92.372375;6.754024;0.6470445;0.90031433;1.0030067;0.5152513;650.45197;33.77224;0.3597473;0.4474938;0.44962847;0.8827814;0.5152513;34.052532;33.77224;6.5726485;0.053305585;1.1926159;0.0;0
269.8359;576.7647;227.1135;17.706257;489.40662;17.293558;9.630981;0.60835683;1.3870234;0.38599002;0.83998686;241.00833;17.293558;4.208649;0.26807424;0.4651994;0.38599002;0.49603608;92.989265;17.293558;0.16751888;0.4651994;0.96629643;0.0;0
937.445;612.3326;949.0957;7.0939913;346.5105;12.954766;7.4044933;1.2836938;1.1515529;1.7224079;1.7885512;28.786493;12.954766;8.9211035;0.03012371;0.6771702;1.7224079;1.7885512;9.585902;12.954766;7.8675795;0.34177393;1.059228;0.0;0
248.56087;684.79474;127.62841;32.857204;686.983;2.312412;1.1887852;1.1798606;1.3102096;0.35260853;0.7104117;307.47366;2.312412;1.1201022;1.1798606;0.63044953;0.35260853;0.7104117;38.514893;2.312412;9.874245;0.63044953;0.889647;0.0;0
131.53035;131.18475;311.76627;32.68328;664.26996;17.323906;8.901485;0.5617096;0.7041412;0.8085232;0.5800828;664.26996;17.323906;0.88365096;0.19793837;0.47609827;0.8085232;0.5800828;12.146487;17.323906;6.501405;0.47609827;0.8427546;0.0;0
832.8016;678.17786;476.76248;30.346876;587.0637;81.413864;8.388405;0.6290875;1.3278499;0.105588615;1.8295653;186.75775;49.881893;5.9872613;0.6290875;0.2524406;0.105588615;1.8190944;43.407616;49.881893;8.468388;0.2524406;0.9999814;0.0;0
161.75148;881.55133;10.445031;59.359974;533.14435;81.41757;1.8983343;1.041699;0.028080294;0.054870352;0.6499992;533.14435;68.78496;2.275912;1.041699;0.028080294;0.054870352;0.6499992;30.000673;12.82581;8.602171;0.028080294;0.7804354;0.0;0
187.47563;974.47864;921.74365;75.17906;708.6825;54.091164;9.344086;1.6923591;0.53386796;1.4618571;0.2527909;708.6825;54.091164;3.8938122;1.4183339;0.53386796;1.4618571;0.2527909;56.873966;15.897238;9.954658;0.19459668;1.2114334;0.0;0
603.389;448.6215;108.107605;93.7829;409.00668;33.42309;7.1438494;0.26118782;0.25596368;0.42340815;1.2417802;317.23587;33.42309;3.9992676;0.16251366;0.25596368;0.42340815;0.83635724;72.32327;9.304811;2.5460978;0.25596368;1.0055163;0.0;0
875.8164;351.0598;685.6459;9.495603;78.08057;80.697365;7.830345;1.4542187;0.9159733;1.2055739;0.5707717;78.08057;45.126354;7.0028877;1.4542187;0.5587793;1.2055739;0.5707717;15.519711;45.126354;4.7878485;0.06698727;0.89373773;0.0;0
204.47032;755.7765;632.57684;15.123145;542.07996;19.582024;4.596805;1.9913917;0.30018795;1.4495748;1.0447185;542.07996;19.582024;0.2915543;0.18808375;0.30018795;0.8515141;1.0447185;74.07199;19.582024;4.0012426;0.30018795;0.7547648;0.0;0
317.22043;547.44556;810.9732;59.02527;726.221;14.071414;2.01483;1.5019684;1.0992684;0.98865545;1.5382938;140.04237;14.071414;6.594512;1.0313711;1.0598447;0.98865545;0.34929925;12.03358;14.071414;7.002632;0.4238775;0.7836029;0.0;0
779.6308;264.7316;654.87384;9.903746;306.1683;9.012101;7.993061;0.88872653;0.36952344;1.3162984;1.1354827;12.572099;9.012101;4.9105196;0.88872653;0.36952344;0.71800584;1.1354827;4.186509;9.012101;6.3484035;0.36952344;0.888455;0.0;0
972.10815;180.43631;771.69354;37.13935;149.34363;85.14746;4.779653;1.4660324;0.8343867;0.48988554;1.6194465;139.42676;57.45783;5.132782;0.921016;0.8343867;0.48988554;1.6030682;23.91555;57.45783;4.549095;0.8343867;0.8364323;0.0;0
505.73376;178.528;427.03613;62.492767;912.7228;71.51282;9.674629;1.722766;0.1577008;1.6375455;0.69595665;273.98126;3.955521;7.0740433;1.722766;0.1577008;0.049072757;0.54318005;41.335102;2.854576;9.298844;0.1577008;0.9951374;0.0;0
152.45853;464.58527;493.81744;78.07645;865.1122;62.49617;1.5418118;1.5393152;0.88556075;0.42040557;0.34566775;680.60547;62.49617;6.416615;1.4145893;0.5399966;0.42040557;0.34566775;21.060543;60.13432;9.028273;0.5399966;1.0015944;0.0;0
23.796925;178.42316;704.6455;21.83817;622.2499;72.774;3.560481;0.03538743;1.6178868;1.1853211;0.7953877;339.26865;66.72073;6.76992;0.03538743;1.2527223;1.1853211;0.0361041;59.894627;66.72073;1.3115677;1.0223505;0.8154924;0.0;0
