model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
7652;505.6462;70.88229;6.906317;7.4276414;57.0121;0.94815403;1.0454576;1.6541845;1.4090046;0.7733253;0.7415529;57.0121;0.94815403;0.91090286;0.7634471;1.4090046;0.7733253;0.7415529;35.482246;0.94815403;1.6929346;0.5769816;3.8907905;0.009033814;1.0336652;0.0;0;;;;;;;;;;;;;;;;
7653;408.12167;78.47501;5.9793744;8.227031;55.593002;5.4053044;1.4927058;0.842101;1.1175784;1.688656;1.9138608;53.66822;1.4965229;1.9701467;0.842101;1.0137714;1.358497;0.6506992;44.577824;0.7625362;1.1390114;0.92559814;3.852788;0.009668404;0.95818627;0.0;0;;;;;;;;;;;;;;;;
7654;442.85117;72.019;7.1077523;1.1712117;51.64651;6.016406;0.67181545;0.78105104;1.8132464;1.3509295;1.1168785;51.64651;1.7424905;1.732949;0.78105104;1.7874188;1.3509295;0.9010547;42.134506;0.7339334;0.8976069;1.2707927;2.60433;0.00977457;0.98691493;0.0;0;;;;;;;;;;;;;;;;
7655;552.3523;77.34939;4.074736;4.067503;55.590546;4.171401;1.1360713;1.9963818;1.4288616;1.4757929;1.0190114;55.590546;1.5665228;0.73166716;1.9009918;1.4288616;1.4757929;1.0190114;34.808605;1.5665228;0.65429175;1.0994117;3.1089768;0.009485535;0.96796185;0.0;0;;;;;;;;;;;;;;;;
7656;558.6797;75.91879;4.729762;4.8360004;50.622715;6.628475;1.8932353;1.9483002;0.9081283;0.6591591;1.1544691;50.198353;1.7488158;1.5305967;1.410985;0.9081283;0.6591591;1.0573175;48.89274;1.5750854;1.8261517;0.6700849;4.7397723;0.009055113;1.0184529;0.0;0;;;;;;;;;;;;;;;;
7657;555.2809;73.856224;2.6799123;1.7981099;53.944305;8.069322;1.6447927;1.0161198;1.6449167;0.9707195;0.6731854;53.00147;1.127086;0.875868;1.0161198;1.4361861;0.9707195;0.6731854;36.90165;0.6422277;1.7416372;1.4361861;4.243305;0.009466066;0.9642429;0.0;0;;;;;;;;;;;;;;;;
7658;428.4776;72.67536;8.68069;7.739754;57.044506;1.223526;1.8940367;1.7062052;1.0928552;0.85614014;1.7669055;57.044506;1.223526;0.76850027;1.7062052;1.0928552;0.85614014;1.156379;49.76159;1.223526;1.9308457;1.0928552;1.5102197;0.009879001;1.0195905;0.0;0;;;;;;;;;;;;;;;;
7659;510.20694;70.57459;6.9568877;5.6581693;55.683266;8.284069;0.6931288;0.9231598;1.6653646;1.679254;1.2260257;55.683266;1.863153;1.3832752;0.9231598;1.6653646;1.6137844;1.2260257;40.71362;1.2833716;1.0036602;0.7279451;1.5146247;0.009808341;1.0064342;0.0;0;;;;;;;;;;;;;;;;
7660;484.5417;73.533806;8.400782;0.91713333;56.75165;6.273373;1.1996492;0.5809072;0.6699727;0.7126484;1.2326611;55.970642;0.6133386;0.92672294;0.54409266;0.6699727;0.7126484;0.5359784;40.39187;0.6133386;0.77886194;0.6699727;3.746616;0.009439687;1.0196502;0.0;0;;;;;;;;;;;;;;;;
7661;598.29724;72.00529;3.7882543;6.6454844;51.158417;3.862451;1.2870553;1.5409124;1.0488833;0.9025828;1.704065;50.803795;1.3903652;1.7151885;1.5409124;0.88234913;0.9025828;1.4877255;46.018044;0.95396835;1.0798271;0.88234913;1.5630441;0.009530971;0.98236024;0.0;0;;;;;;;;;;;;;;;;
7662;530.81396;71.35912;9.95848;3.9851003;57.585983;7.214241;0.6412774;1.307656;1.3523278;1.5426337;0.77096814;57.585983;0.6363398;0.59281015;1.307656;0.7667887;0.61536336;0.77096814;41.977264;0.6363398;0.638633;0.7667887;3.7819479;0.009050887;0.9502941;0.0;0;;;;;;;;;;;;;;;;
7663;587.0404;77.38498;4.1506124;7.5143747;59.562824;7.305085;1.2812676;0.578796;0.68812925;1.4823108;0.8987372;58.81036;1.3079689;1.2458894;0.578796;0.68812925;0.69647896;0.6165491;43.29033;1.3079689;0.938202;0.68812925;2.446662;0.00910348;0.9877;0.0;0;;;;;;;;;;;;;;;;
7664;429.07007;72.12515;4.1187887;2.5352259;59.075256;7.79712;1.0694779;1.1351897;1.2561779;1.8114661;0.9452513;57.990623;0.6294021;1.643281;1.1351897;1.2561779;1.8114661;0.9452513;46.292557;0.6294021;0.993083;1.2561779;1.7417397;0.009902703;1.0423433;0.0;0;;;;;;;;;;;;;;;;
7665;490.17465;72.23158;9.641783;0.91100645;50.87935;4.655324;0.5134585;1.3788276;1.8222393;1.7700375;0.90269375;50.87935;1.4782001;1.2792219;1.2482986;1.7736638;1.4035536;0.90269375;31.03175;1.1525158;1.6343316;0.9418479;1.7731501;0.009152431;1.0177008;0.0;0;;;;;;;;;;;;;;;;
7666;554.32153;73.404816;6.8610907;1.6900977;50.98596;6.145728;0.6636529;1.0919939;0.59593946;1.7595894;1.0178261;50.98596;1.0136669;1.7517744;0.85561234;0.59593946;1.2092702;1.0178261;47.961826;0.5037458;1.8300855;0.59593946;4.2190895;0.009516261;0.9695025;0.0;0;;;;;;;;;;;;;;;;
7667;473.57153;74.62653;9.394325;4.9076405;55.13365;5.235142;1.2326561;0.5652951;1.1556851;1.6304071;1.6413654;53.300907;0.68540555;0.6702746;0.5652951;1.1556851;1.1369663;1.6413654;36.735615;0.68540555;0.6709121;1.0926238;4.9508452;0.009904092;1.040158;0.0;0;;;;;;;;;;;;;;;;
7668;526.5017;75.13713;6.570591;7.7068887;55.24061;4.2118087;0.66253424;1.905049;1.6905918;0.72543293;1.7641481;52.530247;1.6324792;0.8437675;0.99921584;0.51326066;0.6352548;0.5345066;41.089962;0.84615135;0.72521806;0.51326066;3.264307;0.009780734;1.0268596;0.0;0;;;;;;;;;;;;;;;;
7669;502.34042;76.64546;3.1429207;6.3956175;58.571262;2.0761697;1.0989822;1.8919379;0.6779623;1.3165772;0.6473294;56.061172;1.0305836;0.51936656;0.54028773;0.6779623;1.3165772;0.6473294;42.22672;1.0305836;1.6980006;0.6779623;3.4623961;0.009223429;0.9686709;0.0;0;;;;;;;;;;;;;;;;
7670;598.38586;75.88522;4.4557023;1.0361961;53.688778;9.263191;1.9812797;1.8301702;0.5766673;0.6729413;0.55979687;53.456707;1.1314796;1.7885638;1.7501124;0.5766673;0.6729413;0.55979687;41.950558;1.1314796;1.3969208;0.5766673;4.431057;0.009424763;1.0214199;0.0;0;;;;;;;;;;;;;;;;
7671;434.7745;74.81684;8.716103;6.2836356;55.14477;2.059335;1.1595569;1.5462456;1.225508;1.2483952;0.81980115;51.085102;1.08964;0.96260923;1.4497758;1.0486301;0.9338679;0.7596053;47.923935;1.08964;1.4627556;1.0486301;4.7468224;0.009815729;1.0007496;0.0;0;;;;;;;;;;;;;;;;
7672;587.06976;73.9394;5.3541036;5.287779;52.036976;6.8030214;1.3477633;1.8573909;1.9186928;1.6754738;1.840774;50.17588;1.1049877;1.7071819;1.8573909;1.0410956;0.9245519;1.4502347;48.10622;0.5882451;0.7345021;0.94213635;4.2098036;0.009902852;0.96132505;0.0;0;;;;;;;;;;;;;;;;
7673;480.31418;72.65786;7.3517146;8.14856;59.465942;4.539395;1.1261117;1.7832977;1.486394;1.2660809;0.85476077;56.00939;1.0404136;0.7064416;1.2891304;1.486394;1.2660809;0.85476077;35.71868;0.8257462;1.655993;0.59106904;4.7454405;0.009610388;1.0349622;0.0;0;;;;;;;;;;;;;;;;
7674;493.5986;77.09943;2.4154117;3.2356615;51.209232;8.374914;0.66065925;1.3167406;1.7900352;1.0183146;1.7236018;51.209232;1.9076499;1.1401873;1.3167406;1.5487199;1.0183146;1.0952588;37.48612;1.6178238;1.1245023;0.83126885;2.1030178;0.009914115;1.0170286;0.0;0;;;;;;;;;;;;;;;;
7675;505.72037;73.17501;4.5378942;7.442275;59.040733;5.189399;1.7133213;1.2680128;1.9081489;1.998656;0.6414717;51.198322;1.4571435;0.96504956;0.8413547;1.5289338;1.819962;0.6414717;35.754772;1.4571435;1.1684862;0.7469267;2.299264;0.009442617;1.0419865;0.0;0;;;;;;;;;;;;;;;;
7676;453.0733;78.49581;8.539061;6.6491685;58.90684;2.5968268;1.6009924;1.4266098;1.2690066;0.9636048;0.7785339;58.87603;0.92499065;1.4184349;0.6017147;1.2690066;0.8407056;0.7785339;47.824654;0.92499065;1.0717685;1.2690066;4.75148;0.009066669;0.9988851;0.0;0;;;;;;;;;;;;;;;;
7677;592.7315;75.861626;9.463194;6.569219;50.504803;2.2711453;1.1665744;0.9253376;0.60796785;0.775169;1.1292496;50.504803;1.6788037;1.7890866;0.9253376;0.6051824;0.775169;1.1292496;49.38802;1.6788037;0.8644861;0.6051824;1.9170978;0.009859951;0.9888644;0.0;0;;;;;;;;;;;;;;;;
7678;582.2974;76.33944;3.851136;4.5905547;57.754173;4.462999;0.7861082;0.6782065;0.65409094;1.2645974;1.4387071;54.121235;0.557239;1.4088489;0.6782065;0.65409094;1.2645974;1.4387071;39.679718;0.557239;1.815991;0.65409094;4.619835;0.009804778;1.0044385;0.0;0;;;;;;;;;;;;;;;;
7679;594.581;75.087906;2.4704127;1.0169196;53.375237;5.767566;1.5963957;1.8936266;1.5734271;1.1791972;1.2087909;53.375237;1.0359504;1.9821252;1.8562102;1.5734271;1.1791972;0.5839849;48.88044;0.8308843;1.7199005;1.5734271;1.854927;0.009680991;0.98667973;0.0;0;;;;;;;;;;;;;;;;
7680;599.3839;79.28556;1.1131296;2.607545;52.247055;6.6277027;0.9940025;1.2372867;1.4915605;1.0127069;0.8119537;52.247055;1.0395517;0.82552654;1.2372867;1.4915605;1.0127069;0.8119537;47.939774;1.0395517;1.2665981;1.4915605;4.0284715;0.0092310095;1.0401531;0.0;0;;;;;;;;;;;;;;;;
7681;533.96;74.21596;2.0591986;8.58267;54.024387;8.624441;1.2313567;0.6286311;0.8434;0.9079184;0.7160596;52.13951;1.1084557;1.3506953;0.6286311;0.60246867;0.9079184;0.7160596;31.351187;1.1084557;1.4662939;0.60246867;3.751369;0.009026832;0.9509872;0.0;0;;;;;;;;;;;;;;;;
7682;490.3371;74.269684;8.504578;6.5132823;59.239326;4.306283;0.8832916;1.9184229;1.6366237;1.991763;0.9695421;57.854683;1.3062704;0.8535595;1.5926546;0.85475254;1.1598841;0.9695421;31.719185;1.3062704;0.99527186;0.5767264;3.8780215;0.009787814;0.9647993;0.0;0;;;;;;;;;;;;;;;;
7683;570.1468;78.930145;5.046724;6.161081;53.989048;8.008982;1.1326222;1.7125725;0.8617266;1.0479221;1.518033;53.989048;0.74920416;0.6697233;0.66896844;0.8617266;1.0479221;1.2626601;47.41116;0.74920416;0.5918802;0.8617266;2.816185;0.009205359;0.9642099;0.0;0;;;;;;;;;;;;;;;;
7684;404.761;76.04907;3.5537555;5.683789;52.427048;2.9457467;1.8674489;1.4696157;1.3410141;1.3306952;0.5860026;52.427048;1.7338425;1.1430357;1.4696157;1.2097787;0.90543085;0.5194975;32.574707;1.7338425;1.1922435;1.2097787;3.719193;0.009006096;0.9702422;0.0;0;;;;;;;;;;;;;;;;
7685;566.8808;74.491486;7.9585066;1.6000768;55.245937;8.892141;0.9480553;1.986786;1.0566695;0.62941056;1.990744;55.245937;1.4223933;0.7667956;0.7112296;1.0566695;0.62941056;1.6384752;47.795605;0.89654005;1.5232584;0.9970298;4.4001427;0.00916411;1.0406692;0.0;0;;;;;;;;;;;;;;;;
7686;499.4572;72.62151;8.1203575;4.063791;54.096222;1.7855926;1.0815443;1.731541;1.5541714;1.1975935;0.7856007;54.096222;1.7855926;1.2091016;0.5052959;1.1113961;0.5652201;0.7856007;45.880085;1.4544007;1.0325274;0.80388796;4.7127066;0.009688566;1.0067024;0.0;0;;;;;;;;;;;;;;;;
7687;534.644;72.45045;4.19566;6.534263;50.190125;8.214569;1.2614223;0.6193095;1.5247648;1.2542957;1.4904596;50.190125;1.458161;0.8319559;0.585044;1.5247648;1.2542957;1.4904596;48.394753;0.71648383;1.2256831;1.5247648;1.5652158;0.009443998;0.9647953;0.0;0;;;;;;;;;;;;;;;;
7688;474.8092;78.01434;9.102446;2.0425057;51.86296;3.3394573;0.926298;1.5803832;1.7366581;1.026204;1.5087414;51.86296;0.87432635;1.1145849;0.5178019;1.4280933;1.026204;0.63625604;31.145851;0.5016311;1.9065338;0.8887744;2.584288;0.0095379185;0.96627593;0.0;0;;;;;;;;;;;;;;;;
7689;473.72464;72.79466;5.114322;9.281046;50.172314;6.8761935;1.9531237;0.67929435;0.92192024;0.5570664;1.4112207;50.172314;0.71899194;1.113588;0.67929435;0.79369134;0.5570664;1.4112207;34.3218;0.71899194;1.9385746;0.79369134;2.4486847;0.009360198;0.9935616;0.0;0;;;;;;;;;;;;;;;;
7690;406.34344;70.05738;3.2772038;1.5610971;55.221943;5.849748;0.6570083;1.6618456;1.1019266;1.2925954;1.136801;55.221943;1.1642355;0.8310625;1.6132166;1.1019266;0.9629461;1.136801;32.76484;1.1642355;1.4767102;1.1019266;1.9913702;0.009906401;1.0327787;0.0;0;;;;;;;;;;;;;;;;
7691;484.75787;70.1946;9.087779;7.086053;56.41327;6.1609015;0.684175;0.90472883;0.83942956;0.56466013;1.0356563;56.41327;0.7509199;1.188074;0.90472883;0.83942956;0.56466013;1.0356563;36.97115;0.7509199;1.4441233;0.83942956;4.7602925;0.009022381;0.9852113;0.0;0;;;;;;;;;;;;;;;;
7692;481.67084;79.78403;2.2918584;3.641302;57.183315;9.821943;1.4428229;1.0231555;1.290421;0.83184993;0.5687029;51.28878;1.9438108;1.9527702;1.0231555;0.9651617;0.83184993;0.5687029;47.878532;1.6143622;1.5113795;0.7572162;4.27984;0.009582515;1.0228326;0.0;0;;;;;;;;;;;;;;;;
7693;444.95822;75.59838;9.963086;8.759439;52.079025;6.3461533;1.4135891;1.748258;0.5666675;1.9086874;1.1104368;51.456467;1.8439486;1.2805303;0.65657985;0.5666675;1.3995785;0.9975295;34.70634;1.5285013;1.0135795;0.5666675;4.761843;0.009946587;1.0062732;0.0;0;;;;;;;;;;;;;;;;
7694;449.46466;74.89024;6.480595;8.424217;58.05014;2.8580182;0.9268851;0.6972115;1.8416996;1.0170336;0.9362462;52.555054;0.6734579;0.8191629;0.6972115;1.4625194;1.0170336;0.9362462;37.347805;0.6734579;0.83035314;1.4625194;1.7600709;0.009237938;1.0083917;0.0;0;;;;;;;;;;;;;;;;
7695;516.82794;79.178764;9.229662;3.932223;54.110363;4.635831;0.61413527;1.9155767;1.0089357;1.1305058;1.1290257;54.110363;1.8826224;0.72029924;1.5164677;1.0089357;1.0545591;1.1290257;47.673153;1.3221406;0.64873004;1.0089357;3.6711018;0.009419208;0.9876853;0.0;0;;;;;;;;;;;;;;;;
7696;463.5543;73.51688;2.5274057;5.105231;50.49181;1.7798756;0.6973309;0.69027126;0.9924158;1.2882695;1.5081141;50.49181;1.473899;1.713556;0.69027126;0.9924158;0.79453677;0.5412609;48.331615;1.0936896;0.93118584;0.9924158;2.1948824;0.009709469;0.950519;0.0;0;;;;;;;;;;;;;;;;
7697;566.05035;77.949974;4.4409127;9.627913;59.276978;3.9524307;0.83331865;0.537939;1.1186932;1.8140427;1.0227275;55.66148;0.7798559;0.5950585;0.537939;1.1186932;1.4048839;1.0227275;49.698635;0.7798559;0.79212755;0.9745689;3.530857;0.009565264;0.96480185;0.0;0;;;;;;;;;;;;;;;;
7698;422.277;77.2181;8.846583;6.4319053;56.93444;3.5658998;1.0999786;0.5383995;0.9918157;0.88810265;1.2941884;53.255573;1.4110193;0.66266847;0.5383995;0.9918157;0.88810265;1.2941884;46.101948;1.3057413;1.5254592;0.9918157;2.7526572;0.009915229;1.0242965;0.0;0;;;;;;;;;;;;;;;;
7699;515.529;74.770966;8.517618;0.9546212;55.625546;6.7574487;1.3400887;1.7147388;1.4894695;1.9307446;1.9266697;55.625546;0.83466524;0.61177623;0.91786414;0.9415704;1.9041092;0.591896;34.990696;0.83466524;1.4267627;0.9415704;4.524106;0.009584711;0.9744473;0.0;0;;;;;;;;;;;;;;;;
7700;432.00894;77.74632;8.833845;7.972894;50.402134;9.2160845;1.4294012;1.2196524;1.9048363;1.6178906;0.71198064;50.402134;0.6438248;0.95681745;1.1574714;1.4419605;1.6178906;0.71198064;34.10712;0.6438248;0.64224905;0.8605943;3.7218869;0.009326083;0.9972002;0.0;0;;;;;;;;;;;;;;;;
7701;505.64813;79.65778;3.4521782;4.1879573;50.139755;3.4607656;1.5433284;1.2620189;1.2652828;0.6882417;1.7761437;50.139755;0.8579852;1.6909435;1.2620189;0.5372687;0.6882417;0.7502432;41.30228;0.8579852;0.99389505;0.5372687;4.0557895;0.009336315;0.9723071;0.0;0;;;;;;;;;;;;;;;;
7702;510.5092;72.00607;6.520324;3.4101508;55.64835;8.612981;0.573012;1.751789;1.7142154;1.6313021;0.90843076;53.842384;1.0401607;1.5513753;1.4122306;0.92177343;1.1098056;0.90843076;33.008324;1.0401607;0.5570924;0.92177343;4.935919;0.009500177;0.9642359;0.0;0;;;;;;;;;;;;;;;;
7703;528.45953;70.175095;4.445347;8.472483;58.78787;8.872246;1.3201388;1.2696236;0.99042183;1.5880097;1.2086134;54.576523;1.7366889;1.8461694;0.9274168;0.99042183;1.2631315;1.1356887;46.182667;0.96817887;0.6741161;0.692573;3.8155537;0.009503468;0.9714451;0.0;0;;;;;;;;;;;;;;;;
7704;485.485;78.21455;3.819047;9.704497;56.474606;6.657004;0.56626517;1.9353952;1.1247436;1.435532;0.7729985;52.289948;0.79126793;1.4269638;0.99140584;0.6561178;1.435532;0.7729985;35.343822;0.79126793;0.845052;0.6561178;2.1340532;0.0099700345;1.0262078;0.0;0;;;;;;;;;;;;;;;;
7705;501.89493;74.03587;5.633161;1.4645647;50.055412;7.2595315;1.4772607;0.50597674;1.8516045;1.0958569;0.81740487;50.055412;1.8717663;0.5635944;0.50597674;1.525487;0.9540096;0.81740487;30.439686;1.698061;1.4015628;1.2742292;2.071637;0.009121953;1.0260022;0.0;0;;;;;;;;;;;;;;;;
7706;436.19052;75.44402;7.406982;4.4522414;56.380196;8.163903;0.9780613;0.74381053;0.5790684;1.690597;0.67993146;51.474705;0.5737316;0.8308987;0.74381053;0.5790684;0.7312279;0.67993146;43.84383;0.5737316;1.2485037;0.5790684;3.1898944;0.009647589;1.0262072;0.0;0;;;;;;;;;;;;;;;;
7707;492.60306;72.224625;5.618512;3.4454076;53.486084;4.286781;1.4116213;1.6821312;1.2587713;1.7896717;1.0430837;53.486084;0.8725096;0.60041374;0.74228907;1.2587713;1.7896717;0.9553052;49.796055;0.8725096;1.2240584;1.2587713;3.538909;0.009661367;0.9807159;0.0;0;;;;;;;;;;;;;;;;
7708;474.60608;78.417885;2.997531;9.069561;51.22031;9.87687;1.215497;1.8731126;1.7465062;0.6054839;0.71215755;51.22031;1.8819826;0.8996245;1.1778305;1.4799173;0.6054839;0.71215755;34.424675;0.5405257;1.8506045;1.1061571;3.7638779;0.009669829;1.0418842;0.0;0;;;;;;;;;;;;;;;;
7709;533.2262;77.21206;8.248183;8.796024;58.115562;4.3743258;1.7231022;1.5591652;1.4113487;1.057876;1.2355318;55.13244;1.506021;1.8878915;0.8356308;1.4113487;0.7463151;0.5999248;38.3973;0.59303534;1.0768777;1.4113487;3.0959096;0.009340838;1.0479069;0.0;0;;;;;;;;;;;;;;;;
7710;486.96436;79.53367;9.797877;9.100166;55.76451;1.6722255;0.64665866;0.94722116;0.652414;1.3067302;1.7932065;55.76451;1.6722255;1.1811395;0.94722116;0.652414;1.3067302;1.7296823;45.073193;1.4221264;1.6475942;0.652414;4.6364326;0.009332912;1.0198023;0.0;0;;;;;;;;;;;;;;;;
7711;555.86835;74.75252;4.2021956;1.2882026;57.242294;7.568951;1.3012499;1.7608585;0.590198;1.971055;1.8054175;51.47918;1.8131242;0.6718344;1.4149386;0.590198;0.8686997;1.2476263;38.24189;0.7009134;1.0611806;0.590198;4.8453574;0.009344359;0.98877335;0.0;0;;;;;;;;;;;;;;;;
7712;485.19843;79.76565;8.628201;1.3559986;51.650658;3.9483657;0.96765155;0.8300429;1.8224169;1.2395607;1.8647873;51.650658;0.73673654;1.302689;0.8300429;1.8224169;1.0126227;0.78456867;38.138004;0.73673654;1.7464993;0.84012115;1.7612512;0.009737549;1.0383917;0.0;0;;;;;;;;;;;;;;;;
7713;447.15424;75.10855;8.761151;5.9177437;51.161266;1.1523975;0.5189112;1.157969;1.1091154;0.98626536;1.2092932;51.161266;1.1523975;1.1536126;1.1015314;1.1091154;0.9178312;1.1702516;30.357195;1.0624034;1.8184487;0.54468596;4.745683;0.009862742;1.0166736;0.0;0;;;;;;;;;;;;;;;;
7714;454.73773;76.21422;3.2707434;2.4188037;55.1451;2.5295238;1.307177;1.6765281;1.1948824;0.64540136;0.5653799;55.1451;1.7703834;1.9586512;0.8735102;0.902935;0.64540136;0.5653799;33.420948;1.3504447;1.000011;0.902935;4.692831;0.009456783;1.0163314;0.0;0;;;;;;;;;;;;;;;;
7715;409.05704;76.74127;7.318295;1.9251931;55.27869;4.260993;1.673199;1.1063799;0.76934487;1.413538;1.2647163;50.539158;1.530741;1.7069653;0.60188866;0.76934487;0.94636923;1.1205341;31.014124;1.4995952;1.8333496;0.76934487;2.2257428;0.00941612;0.9930692;0.0;0;;;;;;;;;;;;;;;;
7716;507.98376;74.89771;9.439596;3.2692611;55.820538;2.8361568;1.4207357;1.7372191;1.2043434;1.7064826;1.1708272;55.820538;1.9887896;1.4675113;0.893746;1.2043434;0.90040636;1.1708272;34.466175;0.75076497;0.59551144;0.51718163;2.0127878;0.009512442;1.0328157;0.0;0;;;;;;;;;;;;;;;;
7717;566.17615;75.6278;7.632689;7.3555455;57.442337;2.1412196;0.57045627;1.4050798;1.1236395;1.9854684;1.9821013;57.353867;1.9428542;1.9307808;0.814507;0.50842446;0.8858181;1.2193333;46.499325;1.6162144;1.3756806;0.50842446;3.724179;0.009814517;1.0090623;0.0;0;;;;;;;;;;;;;;;;
7718;553.8223;72.23307;1.1731981;7.012052;56.635975;2.3793895;1.4715459;1.7924297;1.6718128;1.4619461;1.202465;50.821846;1.0063958;0.89414096;1.4867773;0.8025096;1.4619461;0.53658104;40.67927;1.0063958;0.64814055;0.5319177;2.6410255;0.009163614;1.0353726;0.0;0;;;;;;;;;;;;;;;;
7719;487.5579;73.623634;6.401125;8.045248;56.76256;6.6011257;1.5753195;0.8523592;0.6399246;1.4186525;1.5905647;55.874214;1.7582558;1.0827996;0.8523592;0.6399246;1.4186525;1.5905647;32.559444;0.68045866;1.4243866;0.6399246;1.6664994;0.009752202;1.0158904;0.0;0;;;;;;;;;;;;;;;;
7720;439.22406;77.019936;7.9839077;1.4710503;51.74998;2.0682352;0.608128;1.4532999;1.4567939;1.3487936;1.9742299;51.409405;0.7308377;1.2847859;1.4532999;0.713429;1.3487936;0.76859456;38.185143;0.7308377;1.2656566;0.68747985;3.2883074;0.009635836;1.0237095;0.0;0;;;;;;;;;;;;;;;;
7721;572.6969;70.38989;6.525043;7.8743606;54.18108;8.028191;1.0785873;1.4935198;1.9568379;1.6405954;1.5331584;51.20859;1.090891;1.8783624;1.2489328;0.65162873;1.037738;1.2096244;38.416004;1.090891;1.6696835;0.65162873;4.069514;0.009012579;1.034405;0.0;0;;;;;;;;;;;;;;;;
7722;411.3562;77.00413;1.1615326;5.3646193;55.999775;8.559882;0.9478268;1.1217893;0.93448496;1.2595387;1.7938993;55.180656;1.6278039;0.53850186;0.54160184;0.93448496;0.6006286;1.7938993;43.02992;1.050679;0.7080425;0.5647686;3.8102884;0.009464471;0.9860019;0.0;0;;;;;;;;;;;;;;;;
7723;479.84454;73.03776;1.9935386;3.7482564;55.18644;7.4837;1.6243463;1.149177;1.5865343;0.9150036;1.9514709;55.18644;1.4133592;1.9644853;0.8674957;0.7286046;0.9150036;1.4441435;32.185387;0.6365548;1.7052544;0.7286046;1.9097457;0.00961594;0.9756688;0.0;0;;;;;;;;;;;;;;;;
7724;571.323;72.71836;8.194763;6.45359;53.042347;3.130696;1.0523579;1.8759539;0.6428981;1.0353671;1.7665596;53.042347;1.2635442;1.502893;1.2142209;0.60440475;1.0353671;1.292022;49.983788;0.70543784;1.7881901;0.60440475;3.045635;0.009789028;0.9540405;0.0;0;;;;;;;;;;;;;;;;
7725;478.63535;76.93488;5.3412857;8.175724;59.4427;6.1454825;0.8119279;0.8323465;1.2248056;1.5555687;1.5980495;52.202133;0.6810953;1.3890638;0.7417577;1.2248056;1.3088074;1.5980495;45.513084;0.6810953;0.6538296;1.0472478;3.3643403;0.009934328;1.0017235;0.0;0;;;;;;;;;;;;;;;;
7726;423.5751;72.14945;9.61759;1.8452623;51.401924;1.4555572;1.2965646;0.64350694;1.042228;1.7372905;1.0611464;51.401924;1.1656988;0.7945046;0.64350694;1.042228;1.0712357;0.66867256;38.801838;0.749232;1.6322825;1.042228;3.5717046;0.009868007;0.9591773;0.0;0;;;;;;;;;;;;;;;;
7727;453.1899;79.61684;4.6763325;8.246361;59.74633;9.478539;1.6392207;1.2739439;1.5799174;1.4274373;1.4712335;53.67654;0.54032123;1.1983228;0.96596664;1.5799174;1.3042098;0.6036746;36.85439;0.54032123;1.2774665;1.5799174;4.8143983;0.0093384925;1.0087817;0.0;0;;;;;;;;;;;;;;;;
7728;520.00586;79.90679;8.377545;6.081903;57.82062;0.9670716;1.088674;1.820396;1.9343474;1.593061;1.9888402;54.342308;0.9670716;0.8852496;1.1427485;0.96105766;1.1332246;1.3460419;40.544025;0.9670716;0.8486848;0.96105766;3.318195;0.009687659;0.97648966;0.0;0;;;;;;;;;;;;;;;;
7729;430.4072;74.581;1.2229822;6.5424914;55.96178;2.9157302;1.8447602;1.9648554;1.6459324;0.5017737;0.99976856;55.96178;0.9533218;1.2779083;1.9519548;1.6459324;0.5017737;0.6174276;41.73061;0.9533218;1.3055881;1.0768163;3.1712604;0.009956024;1.0074434;0.0;0;;;;;;;;;;;;;;;;
7730;530.98706;74.01418;8.553234;8.898464;51.274715;1.6552258;1.4761995;1.8468467;0.78504246;1.944252;0.86146826;51.274715;1.6068891;1.6061223;0.8617689;0.78504246;1.9234991;0.69814897;48.380222;0.69464386;1.9661998;0.78504246;1.8148609;0.00947353;0.98000723;0.0;0;;;;;;;;;;;;;;;;
7731;487.6324;70.790375;8.717425;7.360887;55.639076;9.951935;0.67426944;1.656931;1.7271718;0.7790408;1.654297;53.947308;1.8505005;1.7995477;1.0011362;1.4867634;0.7790408;1.3445716;48.121567;1.8505005;0.9258818;1.4867634;3.444183;0.009351088;1.0267292;0.0;0;;;;;;;;;;;;;;;;
7732;466.8779;77.78219;4.19489;6.2100697;50.879395;1.2703893;1.964441;0.6631504;0.5461822;0.8951155;0.5996793;50.879395;1.2703893;1.1110941;0.6631504;0.5461822;0.8951155;0.5996793;48.14749;1.1958513;0.8144804;0.5461822;1.5365567;0.009637686;1.0154525;0.0;0;;;;;;;;;;;;;;;;
7733;448.1851;71.62724;3.7160137;3.957806;59.319275;0.9156668;1.5852721;1.4316237;1.5245588;0.8885566;1.556518;58.6238;0.9156668;0.5768543;1.1837248;1.5245588;0.7300953;1.0310766;30.62617;0.9156668;1.5570905;1.1281141;2.325957;0.009065005;1.0289354;0.0;0;;;;;;;;;;;;;;;;
